chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1966-02-10,1,OVERLANDERS,MICHELLE,1,1,5
1966-02-10,2,CRISPIAN ST. PETERS,YOU WERE ON MY MIND,4,2,6
1966-02-10,3,HERB ALPERT AND THE TIJUANA BRASS,SPANISH FLEA,3,3,10
1966-02-10,4,NANCY SINATRA,THESE BOOTS ARE MADE FOR WALKIN',18,4,3
1966-02-10,5,CILLA BLACK,LOVE'S JUST A BROKEN HEART,5,5,5
1966-02-10,6,SPENCER DAVIS GROUP,KEEP ON RUNNING,2,1,11
1966-02-10,7,MINDBENDERS,GROOVY KIND OF LOVE,14,7,5
1966-02-10,8,HERMAN'S HERMITS,A MUST TO AVOID,6,6,8
1966-02-10,9,PINKERTON'S ASSORTED COLOURS,"MIRROR, MIRROR",21,9,5
1966-02-10,10,LEN BARRY,LIKE A BABY,16,10,5
1966-02-10,11,ST. LOUIS UNION,GIRL,19,11,5
1966-02-10,12,OTIS REDDING,MY GIRL,13,11,12
1966-02-10,13,THE BEATLES,DAY TRIPPER/WE CAN WORK IT OUT,7,1,10
1966-02-10,14,THE ROLLING STONES,NINETEENTH NERVOUS BREAKDOWN,New,14,1
1966-02-10,15,THE FOUR SEASONS,LET'S HANG ON,8,4,13
1966-02-10,16,DAVID AND JONATHAN,MICHELLE,11,11,5
1966-02-10,17,WALKER BROTHERS,MY SHIP IS COMING IN,9,3,11
1966-02-10,18,PAUL AND BARRY RYAN,HAVE PITY ON THE BOY,37,18,2
1966-02-10,19,SANDIE SHAW,TOMORROW,42,19,3
1966-02-10,20,THE KINKS,TILL THE END OF THE DAY,10,8,11
1966-02-10,21,DUSTY SPRINGFIELD,LITTLE BY LITTLE,31,21,3
1966-02-10,22,SECOND CITY SOUND,TCHAIKOVSKY ONE,27,22,4
1966-02-10,23,ROGER MILLER,ENGLAND SWINGS,17,13,7
1966-02-10,24,KEN DODD,THE RIVER,12,3,13
1966-02-10,25,BERT KAEMPFERT,BYE BYE BLUES,24,24,8
1966-02-10,26,BARBRA STREISAND,SECOND HAND ROSE,29,26,4
1966-02-10,27,BOB DYLAN,CAN YOU PLEASE CRAWL OUT OF YOUR WINDOW,23,17,3
1966-02-10,28,CLIFF RICHARD,WIND ME UP (LET ME GO),20,2,15
1966-02-10,29,SEEKERS,THE CARNIVAL IS OVER,15,1,16
1966-02-10,30,THE SMALL FACES,SHA LA LA LA LEE,New,30,1
1966-02-10,31,STEVIE WONDER,UPTIGHT (EVERYTHING'S ALRIGHT),40,31,2
1966-02-10,32,VINCE HILL,TAKE ME TO YOUR HEART AGAIN,26,13,6
1966-02-10,33,ROY ORBISON,BREAKIN' UP IS BREAKIN' MY HEART,33,33,3
1966-02-10,34,LEE DORSEY,"GET OUT OF MY LIFE, WOMAN",43,34,2
1966-02-10,35,PETULA CLARK,MY LOVE,New,35,1
1966-02-10,36,TRUTH,GIRL,44,36,2
1966-02-10,37,CHRIS FARLOWE,THINK,RE,37,2
1966-02-10,38,KEN DODD,TEARS,25,1,24
1966-02-10,39,FONTELLA BASS,RECOVERY,32,32,4
1966-02-10,40,P J PROBY,YOU'VE COME BACK,New,40,1
1966-02-10,41,TONY BENNETT,THE VERY THOUGHT OF YOU,30,21,8
1966-02-10,42,BILLY FURY,I'LL NEVER QUITE GET OVER YOU,New,42,1
1966-02-10,43,TOYS,ATTACK,39,36,3
1966-02-10,44,MITCH RYDER AND THE DETROIT WHEELS,JENNY TAKE A RIDE!,New,44,1
1966-02-10,45,SWINGING BLUE JEANS,DON'T MAKE ME OVER,46,39,4
1966-02-10,46,JANIE JONES,WITCHES BREW,50,46,3
1966-02-10,47,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",YOU MAKE IT MOVE,35,26,8
1966-02-10,48,FORTUNES,THIS GOLDEN RING,48,48,2
1966-02-10,49,NASHVILLE TEENS,THE HARD WAY,45,45,2
1966-02-10,50,RAY CHARLES,CRYIN' TIME,New,50,1
