chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1957-12-06,1,HARRY BELAFONTE,MARY'S BOY CHILD,1,1,6
1957-12-06,2,JIM DALE,BE MY GIRL,2,2,9
1957-12-06,3,THE EVERLY BROTHERS,WAKE UP LITTLE SUSIE,5,3,5
1957-12-06,4,PAUL ANKA,I LOVE YOU BABY,4,4,5
1957-12-06,5,JOHNNY OTIS AND HIS ORCHESTRA WITH MARIE ADAMS,MA HE'S MAKING EYES AT ME,10,5,3
1957-12-06,6,ELVIS PRESLEY,PARTY,3,2,10
1957-12-06,7,MALCOLM VAUGHAN,MY SPECIAL ANGEL,20,7,2
1957-12-06,8,ELVIS PRESLEY,SANTA BRING MY BABY BACK TO ME,13,8,4
1957-12-06,9,CRICKETS,THAT'LL BE THE DAY,5,1,11
1957-12-06,10,PAT BOONE,REMEMBER YOU'RE MINE/THERE'S A GOLDMINE IN THE SKY,7,5,11
1957-12-06,11,PETULA CLARK,ALONE,11,11,4
1957-12-06,12,LAURIE LONDON,HE'S GOT THE WHOLE WORLD IN HIS HANDS,16,12,5
1957-12-06,13,FRANKIE VAUGHAN,MAN ON FIRE/WANDERIN' EYES,12,6,10
1957-12-06,13,FRANKIE VAUGHAN AND THE KAYE SISTERS,"GOTTA HAVE SOMETHING IN THE BANK, FRANK",9,8,6
1957-12-06,15,WINIFRED ATWELL,LET'S HAVE A BALL,New,15,1
1957-12-06,16,DEBBIE REYNOLDS,TAMMY,8,2,15
1957-12-06,17,JACKIE WILSON,REET PETITE (THE SWEETEST GIRL IN TOWN),18,17,4
1957-12-06,18,SOUTHLANDERS,ALONE,19,18,3
1957-12-06,19,PAUL ANKA,DIANA,15,1,18
1957-12-06,20,SHEPHERD SISTERS,ALONE,14,14,4
1957-12-06,21,FRANK SINATRA,ALL THE WAY/CHICAGO,25,21,3
1957-12-06,22,LITTLE RICHARD,KEEP A KNOCKIN',23,22,2
1957-12-06,23,BOBBY HELMS,MY SPECIAL ANGEL,22,22,2
1957-12-06,24,LONNIE DONEGAN,MY DIXIE DARLING,17,10,9
1957-12-06,25,ELVIS PRESLEY,LAWDY MISS CLAWDY,28,15,5
1957-12-06,26,PAT BOONE,APRIL LOVE,New,26,1
1957-12-06,26,KING BROTHERS,WAKE UP LITTLE SUSIE,New,26,1
1957-12-06,28,RUSS CONWAY,PARTY POPS,26,26,2
1957-12-06,29,VIC DAMONE,AN AFFAIR TO REMEMBER,New,29,1
1957-12-06,30,BUDDY HOLLY,PEGGY SUE,New,30,1
