chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2015-10-23,1,KDA FT TINIE TEMPAH & KATY B,TURN THE MUSIC LOUDER (RUMBLE),New,1,1
2015-10-23,2,ONE DIRECTION,PERFECT,New,2,1
2015-10-23,3,WEEKND,THE HILLS,5,3,22
2015-10-23,4,DRAKE,HOTLINE BLING,3,3,10
2015-10-23,5,JUSTIN BIEBER,WHAT DO YOU MEAN,1,1,8
2015-10-23,6,NAUGHTY BOY/BEYONCE/A BENJAMIN,RUNNIN' (LOSE IT ALL),4,4,5
2015-10-23,7,JAMIE LAWSON,WASN'T EXPECTING THAT,6,6,4
2015-10-23,8,SLEEPY TOM & DIPLO,BE RIGHT THERE,91,8,2
2015-10-23,9,R CITY FT ADAM LEVINE,LOCKED AWAY,2,2,8
2015-10-23,10,ELLIE GOULDING,ON MY MIND,8,5,5
2015-10-23,11,SAM SMITH,WRITING'S ON THE WALL,7,1,4
2015-10-23,12,PIA MIA FT CHRIS BROWN & TYGA,DO IT AGAIN,9,8,11
2015-10-23,13,RUDIMENTAL FT ED SHEERAN,LAY IT ALL ON ME,15,13,4
2015-10-23,14,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE,11,2,14
2015-10-23,15,MNEK & ZARA LARSSON,NEVER FORGET YOU,19,15,6
2015-10-23,16,MACKLEMORE/LEWIS/NALLY/MEL,DOWNTOWN,14,11,8
2015-10-23,17,WEEKND,CAN'T FEEL MY FACE,13,3,20
2015-10-23,18,SIGALA,EASY LOVE,10,1,8
2015-10-23,19,PHILIP GEORGE & ANTON POWERS,ALONE NO MORE,12,4,3
2015-10-23,20,OLLY MURS,KISS ME,16,16,2
2015-10-23,21,BEN HAENOW FT KELLY CLARKSON,SECOND HAND HEART,New,21,1
2015-10-23,22,FETTY WAP FT MONTY,679,24,22,15
2015-10-23,23,JESS GLYNNE,DON'T BE SO HARD ON YOURSELF,17,1,11
2015-10-23,24,CHARLIE PUTH FT MEGHAN TRAINOR,MARVIN GAYE,18,1,12
2015-10-23,25,GALANTIS,PEANUT BUTTER JELLY,21,8,14
2015-10-23,26,WALK THE MOON,SHUT UP & DANCE,22,4,21
2015-10-23,27,RACHEL PLATTEN,FIGHT SONG,23,1,11
2015-10-23,28,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON,27,2,34
2015-10-23,29,FETTY WAP,TRAP QUEEN,26,8,29
2015-10-23,30,MARTIN SOLVEIG & GTA,INTOXICATED,25,5,10
2015-10-23,31,KYGO FT CONRAD SEWELL,FIRESTONE,36,8,42
2015-10-23,32,LITTLE MIX,LOVE ME LIKE YOU,32,21,4
2015-10-23,33,FELIX JAEHN FT J THOMPSON,AIN'T NOBODY (LOVES ME BETTER),28,2,15
2015-10-23,34,LOST FREQUENCIES,ARE YOU WITH ME,29,1,21
2015-10-23,35,ED SHEERAN,PHOTOGRAPH,33,15,49
2015-10-23,36,LITTLE MIX,BLACK MAGIC,31,1,15
2015-10-23,37,ONE DIRECTION,DRAG ME DOWN,30,1,12
2015-10-23,38,OMI,CHEERLEADER (FELIX JAEHN REMIX),35,1,42
2015-10-23,39,DEMI LOVATO,COOL FOR THE SUMMER,41,7,8
2015-10-23,40,TAYLOR SWIFT,WILDEST DREAMS,45,40,8
2015-10-23,41,JASON DERULO,WANT TO WANT ME,37,1,22
2015-10-23,42,JAMES BAY,LET IT GO,34,10,34
2015-10-23,43,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW,43,3,33
2015-10-23,44,YEARS & YEARS,SHINE,42,2,16
2015-10-23,45,SELENA GOMEZ FT ASAP ROCKY,GOOD FOR YOU,38,23,18
2015-10-23,46,NICK BREWER FT BIBI BOURELLY,TALK TO ME,39,19,4
2015-10-23,47,KYGO FT ELLA HENDERSON,HERE FOR YOU,60,18,7
2015-10-23,48,DISCLOSURE FT SAM SMITH,OMEN,44,13,13
2015-10-23,49,MARK RONSON FT BRUNO MARS,UPTOWN FUNK,48,1,46
2015-10-23,50,NICK JONAS,LEVELS,46,46,4
2015-10-23,51,SILENTO,WATCH ME (WHIP/NAE NAE),52,19,14
2015-10-23,52,SAM FELDT FT KIMBERLY ANNE,SHOW ME LOVE,50,4,15
2015-10-23,53,KREPT & KONAN FT JEREMIH,FREAK OF THE WEEK,57,9,17
2015-10-23,54,AVICII,WAITING FOR LOVE,54,6,21
2015-10-23,55,ED SHEERAN,THINKING OUT LOUD,59,1,70
2015-10-23,56,TAKE THAT,HEY BOY,New,56,1
2015-10-23,57,WIZ KHALIFA FT CHARLIE PUTH,SEE YOU AGAIN,61,1,29
2015-10-23,58,NATALIE LA ROSE FT FETTY WAP,AROUND THE WORLD,40,14,3
2015-10-23,59,SIGMA FT ELLA HENDERSON,GLITTERBALL,47,4,13
2015-10-23,60,JAMES BAY,HOLD BACK THE RIVER,62,2,48
2015-10-23,61,1975,LOVE ME,20,20,2
2015-10-23,62,TINIE TEMPAH FT JESS GLYNNE,NOT LETTING GO,55,1,18
2015-10-23,63,KYGO FT PARSON JAMES,STOLE THE SHOW,64,24,31
2015-10-23,64,FLO RIDA FT THICKE & WHITE,I DON'T LIKE IT I LOVE IT,67,7,18
2015-10-23,65,RITA ORA FT CHRIS BROWN,BODY ON ME,58,22,11
2015-10-23,66,HOZIER,TAKE ME TO CHURCH,66,2,62
2015-10-23,67,DUKE DUMONT,OCEAN DRIVE,65,42,10
2015-10-23,68,BIRDY,WINGS,53,8,21
2015-10-23,69,SHAWN MENDES,STITCHES,72,69,4
2015-10-23,70,VAMPS,WAKE UP,56,12,3
2015-10-23,71,YEARS & YEARS,KING,68,1,34
2015-10-23,72,JESS GLYNNE,HOLD MY HAND,70,1,31
2015-10-23,73,GALANTIS,RUNAWAY (U & I),69,4,24
2015-10-23,74,FLO RIDA,MY HOUSE,New,74,1
2015-10-23,75,DAVID ZOWIE,HOUSE EVERY WEEKEND,63,1,19
2015-10-23,76,DRAKE & FUTURE,JUMPMAN,76,76,4
2015-10-23,77,STORMZY,SHUT UP,80,59,6
2015-10-23,78,LITTLE MIX,WEIRD PEOPLE,New,78,1
2015-10-23,79,ELLIE GOULDING,LOVE ME LIKE YOU DO,71,1,38
2015-10-23,80,ROBIN SCHULZ FT YATES,SUGAR,86,80,2
2015-10-23,81,FALL OUT BOY,IRRESISTIBLE,RE,70,2
2015-10-23,82,ED SHEERAN,BLOODSTREAM,74,2,42
2015-10-23,83,MAROON 5,SUGAR,79,7,40
2015-10-23,84,CHRIS BROWN,ZERO,75,68,5
2015-10-23,85,DEMI LOVATO,CONFIDENT,RE,65,2
2015-10-23,86,FIFTH HARMONY FT KID INK,WORTH IT,77,3,18
2015-10-23,87,ONE DIRECTION,INFINITY,78,36,5
2015-10-23,88,SIA,CHANDELIER,87,6,69
2015-10-23,89,FETTY WAP,AGAIN,82,79,6
2015-10-23,90,OMI,HULA HOOP,84,75,7
2015-10-23,91,DRAKE,RIGHT HAND,89,81,5
2015-10-23,92,YEARS & YEARS,EYES SHUT,RE,45,5
2015-10-23,93,SIA,ALIVE,73,30,4
2015-10-23,94,FETTY WAP FT MONTY,MY WAY,85,80,11
2015-10-23,95,JOHN LEGEND,ALL OF ME,88,2,89
2015-10-23,96,ELLIE GOULDING,SOMETHING IN THE WAY YOU MOVE,51,51,2
2015-10-23,97,STORMZY,WICKEDSKENGMAN 4,98,18,6
2015-10-23,98,LETHAL BIZZLE FT DIZTORTION,FESTER SKANK,RE,11,19
2015-10-23,99,GEORGE EZRA,BUDAPEST,90,3,74
2015-10-23,100,DEORRO & CHRIS BROWN,FIVE MORE HOURS,93,4,24
