chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1982-09-05,1,SURVIVOR,EYE OF THE TIGER,1,1,7
1982-09-05,2,DURAN DURAN,SAVE A PRAYER,3,2,4
1982-09-05,3,DEXY'S MIDNIGHT RUNNERS WITH THE EMERALD EXPRESS,COME ON EILEEN,2,1,11
1982-09-05,4,DIRE STRAITS,PRIVATE INVESTIGATIONS,13,4,2
1982-09-05,5,ROCKER'S REVENGE FEATURING DONNIE CALVIN,WALKING ON SUNSHINE FT DONNIE CALVIN,7,5,5
1982-09-05,6,THE KIDS FROM 'FAME' FEATURING VALERIE LANDSBERG,HI FIDELITY FT VALERIE LANDSBERG,5,5,5
1982-09-05,7,SOFT CELL,WHAT,4,3,4
1982-09-05,8,ABC,ALL OF MY HEART,28,8,2
1982-09-05,9,TOTO COELO,I EAT CANNIBALS (PART 1),8,8,6
1982-09-05,10,BOYSTOWN GANG,CAN'T TAKE MY EYES OFF YOU,6,4,7
1982-09-05,11,SHAKIN' STEVENS,GIVE ME YOUR HEART TONIGHT,12,11,4
1982-09-05,12,HAIRCUT 100,NOBODY'S FOOL,9,9,4
1982-09-05,13,GRANDMASTER FLASH AND THE FURIOUS FIVE,THE MESSAGE,19,13,3
1982-09-05,14,TALK TALK,TODAY,15,14,8
1982-09-05,15,MODERN ROMANCE FEATURING JOHN DU PREZ,CHERRY PINK AND APPLE BLOSSOM WHITE FT JOHN DU PREZ,16,15,5
1982-09-05,16,STING,SPREAD A LITTLE HAPPINESS,18,16,5
1982-09-05,17,SHALAMAR,THERE IT IS,34,17,2
1982-09-05,18,HAYSI FANTAYZEE,JOHN WAYNE IS BIG LEGGY,11,11,8
1982-09-05,19,DAVID CHRISTIE,SADDLE UP,32,19,5
1982-09-05,20,IRENE CARA,FAME,10,1,11
1982-09-05,21,DEPECHE MODE,LEAVE IN SILENCE,33,21,3
1982-09-05,22,TOM TOM CLUB,UNDER THE BOARDWALK,25,22,6
1982-09-05,23,KOOL AND THE GANG,BIG FUN,14,14,6
1982-09-05,24,CARLY SIMON,WHY,40,24,4
1982-09-05,25,GARY NUMAN,WHITE BOYS AND HEROES,20,20,3
1982-09-05,26,CAPTAIN SENSIBLE,WOT!,29,26,5
1982-09-05,27,UB40,SO HERE I AM,36,27,3
1982-09-05,28,SHAKATAK,INVITATIONS,47,28,2
1982-09-05,29,EVELYN KING,LOVE COME DOWN,39,29,3
1982-09-05,30,YAZOO,DON'T GO,22,3,9
1982-09-05,31,THOMAS DOLBY,WINDPOWER,37,31,5
1982-09-05,32,WAVELENGTH,HURRY HOME,21,17,10
1982-09-05,33,ASSOCIATES,18 CARAT LOVE AFFAIR/LOVE HANGOVER,24,21,6
1982-09-05,34,THE FUN BOY THREE,SUMMERTIME,26,18,7
1982-09-05,35,HOT CHOCOLATE,IT STARTED WITH A KISS,17,5,10
1982-09-05,36,DONNA SUMMER,LOVE IS IN CONTROL (FINGER ON THE TRIGGER),30,18,10
1982-09-05,37,SHOWADDYWADDY,WHO PUT THE BOMP (IN THE BOMPA-A-BOMP-A-BOMP),49,37,3
1982-09-05,38,SIMPLE MINDS,GLITTERING PRIZE,41,38,3
1982-09-05,39,THE STRANGLERS,STRANGE LITTLE GIRL,23,7,8
1982-09-05,40,WONDER DOGS,RUFF MIX,44,40,4
1982-09-05,41,JENNIFER HOLLIDAY,AND I'M TELLING YOU I'M NOT GOING,55,41,2
1982-09-05,42,RUSH,NEW WORLD MAN,53,42,2
1982-09-05,43,THE BELLE STARS,THE CLAPPING SONG,27,11,9
1982-09-05,44,NATASHA,THE BOOM BOOM ROOM,61,44,2
1982-09-05,45,KID CREOLE AND THE COCONUTS,STOOL PIGEON,38,7,8
1982-09-05,46,CHICAGO,HARD TO SAY I'M SORRY,45,45,4
1982-09-05,47,HOWARD JOHNSON,SO FINE,64,47,2
1982-09-05,48,FRIDA,I KNOW THERE'S SOMETHING GOING ON,43,43,4
1982-09-05,49,PETE TOWNSHEND,UNIFORMS,48,48,4
1982-09-05,50,GILLAN,LIVING FOR THE CITY,57,50,2
1982-09-05,51,MADNESS,DRIVING IN MY CAR,42,4,8
1982-09-05,52,THE STEVE MILLER BAND,KEEPS ME WONDERING WHY,69,52,2
1982-09-05,53,AFRIKA BAMBAATAA AND THE SOUL SONIC FORCE,PLANET ROCK,58,53,3
1982-09-05,54,FASHION,LOVE SHADOW,51,51,4
1982-09-05,55,ARETHA FRANKLIN,JUMP TO IT,75,55,2
1982-09-05,56,BAD MANNERS,MY GIRL LOLLIPOP (MY BOY LOLLIPOP),31,9,7
1982-09-05,57,JOHN DUMMER AND HELEN APRIL,BLUE SKIES,54,54,3
1982-09-05,58,IRENE CARA,OUT HERE ON MY OWN TONIGHT,71,58,2
1982-09-05,59,LIQUID GOLD,WHERE DID WE GO WRONG,56,56,4
1982-09-05,60,QUEEN,BACKCHAT,46,40,4
1982-09-05,61,MARI WILSON,JUST WHAT I ALWAYS WANTED,New,61,1
1982-09-05,62,BILLY FURY,LOVE OR MONEY,72,62,2
1982-09-05,63,ODYSSEY,MAGIC TOUCH,New,63,1
1982-09-05,64,TYGERS OF PAN TANG,PARIS BY AIR,New,64,1
1982-09-05,65,NANCY NOVA,"NO, NO, NO",63,63,2
1982-09-05,66,THE FIRM,ARTHUR DALEY (E'S ALRIGHT),35,14,9
1982-09-05,67,DIAMOND HEAD,IN THE HEAT OF THE NIGHT,New,67,1
1982-09-05,68,BILLY IDOL,HOT IN THE CITY,New,68,1
1982-09-05,69,MICHAEL SCHENKER GROUP,DANCER,New,69,1
1982-09-05,70,SYLVESTER WITH PATRICK COWLEY,DO YA WANNA FUNK,New,70,1
1982-09-05,71,BANANARAMA,SHY BOY,52,4,11
1982-09-05,72,JOURNEY,WHO'S CRYING NOW,New,72,1
1982-09-05,73,JAPAN,I SECOND THAT EMOTION,50,9,11
1982-09-05,74,CLIFF RICHARD,THE ONLY WAY OUT,59,10,9
1982-09-05,75,DENNIS BROWN,"HALFWAY UP, HALFWAY DOWN",New,75,1
1982-09-05,75,THE SUGARHILL GANG,THE LOVER IN YOU,New,75,1
