chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1982-06-13,1,ADAM ANT,GOODY TWO SHOES,1,1,5
1982-06-13,2,SOFT CELL,TORCH,3,2,4
1982-06-13,3,CHARLENE,I'VE NEVER BEEN TO ME,9,3,6
1982-06-13,4,ABC,THE LOOK OF LOVE,4,4,6
1982-06-13,5,MADNESS,HOUSE OF FUN,2,1,5
1982-06-13,6,DURAN DURAN,HUNGRY LIKE THE WOLF,6,6,6
1982-06-13,7,KID CREOLE AND THE COCONUTS,"I'M A WONDERFUL THING, BABY",17,7,6
1982-06-13,8,TIGHT FIT,FANTASY ISLAND,5,5,8
1982-06-13,9,GARY NUMAN,WE TAKE MYSTERY (TO BED),New,9,1
1982-06-13,10,DIANA ROSS,WORK THAT BODY,22,10,4
1982-06-13,11,GENESIS,3 X 3 (EP),10,10,5
1982-06-13,12,JUNIOR,MAMA USED TO SAY,7,7,9
1982-06-13,13,YAZOO,ONLY YOU,8,2,10
1982-06-13,14,BOW WOW WOW,I WANT CANDY,14,14,3
1982-06-13,15,STEVIE WONDER,DO I DO,27,15,3
1982-06-13,16,ASSOCIATES,CLUB COUNTRY,13,13,7
1982-06-13,17,THE FUN BOY THREE,THE TELEPHONE ALWAYS RINGS,20,17,7
1982-06-13,18,ODYSSEY,INSIDE OUT,56,18,2
1982-06-13,19,ECHO & THE BUNNYMEN,THE BACK OF LOVE,24,19,4
1982-06-13,20,BLONDIE,ISLAND OF LOST SOULS,11,11,7
1982-06-13,21,TOYAH,BRAVE NEW WORLD,23,21,5
1982-06-13,22,PATRICE RUSHEN,FORGET ME NOTS,12,8,9
1982-06-13,23,SIOUXSIE AND THE BANSHEES,FIREWORKS,25,22,4
1982-06-13,24,NATASHA,IKO IKO,38,24,3
1982-06-13,25,THE BEATLES,THE BEATLES MOVIE MEDLEY,34,25,3
1982-06-13,26,IRON MAIDEN,THE NUMBER OF THE BEAST,18,18,6
1982-06-13,27,MIDGE URE,NO REGRETS,73,27,2
1982-06-13,28,THE ROLLING STONES,GOING TO A GO GO,45,28,2
1982-06-13,29,PRELUDE,AFTER THE GOLD RUSH {1982},28,28,5
1982-06-13,30,SHALAMAR,A NIGHT TO REMEMBER,49,30,2
1982-06-13,31,NEW ORDER,TEMPTATION,29,29,5
1982-06-13,32,QUEEN,LAS PALABRAS DE AMOR,58,32,2
1982-06-13,33,ROXY MUSIC,AVALON,New,33,1
1982-06-13,34,PHD,I WON'T LET YOU DOWN,15,3,12
1982-06-13,35,THE BELLE STARS,IKO IKO,44,35,3
1982-06-13,36,A FLOCK OF SEAGULLS,SPACE AGE LOVE SONG,59,36,2
1982-06-13,37,STATUS QUO,SHE DON'T FOOL ME,53,37,2
1982-06-13,38,THE STEVE MILLER BAND,ABRACADABRA,New,38,1
1982-06-13,39,CHERI,MURPHY'S LAW,New,39,1
1982-06-13,40,HOT CHOCOLATE,GIRL CRAZY,19,7,10
1982-06-13,41,NICOLE,A LITTLE PEACE,16,1,7
1982-06-13,42,UB40,LOVE IS ALL IS ALL RIGHT,30,29,6
1982-06-13,43,THE CARS,SINCE YOU'RE GONE,37,37,3
1982-06-13,44,JAPAN,CANTONESE BOY,32,24,5
1982-06-13,45,SCOTLAND WORLD CUP SQUAD,WE HAVE A DREAM,36,5,8
1982-06-13,46,DEPECHE MODE,THE MEANING OF LOVE,21,12,7
1982-06-13,47,ALTERED IMAGES,PINKY BLUE,35,35,5
1982-06-13,48,LYNYRD SKYNYRD,FREE BIRD,New,48,1
1982-06-13,49,MIKE OLDFIELD,FAMILY MAN,68,49,2
1982-06-13,50,THE MOOD,PARIS IS ONE DAY AWAY,42,42,5
1982-06-13,51,DOLLAR,VIDEOTHEQUE,New,51,1
1982-06-13,52,MONSOON,SHAKTI (THE MEANING OF WITHIN),41,41,3
1982-06-13,53,TEMPTATIONS FEATURING RICK JAMES,STANDING AT THE TOP (PART 1) FT RICK JAMES,66,53,2
1982-06-13,54,QUICK,RHYTHM OF THE JUNGLE,46,41,6
1982-06-13,55,BLUE ZOO,I'M YOUR MAN,61,55,2
1982-06-13,56,SHAKATAK,STREETWALKIN',New,56,1
1982-06-13,57,ELTON JOHN,EMPTY GARDEN,75,57,2
1982-06-13,58,JOAN JETT AND THE BLACKHEARTS,I LOVE ROCK 'N ROLL,33,4,9
1982-06-13,59,BAUHAUS,SPIRIT,New,59,1
1982-06-13,60,BERTIE HIGGINS,KEY LARGO,63,60,3
1982-06-13,61,ADRIAN GURVITZ,YOUR DREAM,69,61,2
1982-06-13,62,CANDI STATON,SUSPICIOUS MINDS,39,31,9
1982-06-13,63,THE GO-GO'S,OUR LIPS ARE SEALED,47,47,6
1982-06-13,64,RANDY CRAWFORD,ONE HELLO,48,48,3
1982-06-13,65,BUCKS FIZZ,NOW THOSE DAYS ARE GONE,New,65,1
1982-06-13,66,ELVIS COSTELLO AND THE ATTRACTIONS,YOU LITTLE FOOL,New,66,1
1982-06-13,67,THE GAP BAND,EARLY IN THE MORNING,55,55,3
1982-06-13,68,PARIS,NO GETTING OVER YOU,New,68,1
1982-06-13,69,THE TEARDROP EXPLODES,TINY CHILDREN,New,69,1
1982-06-13,70,ENGLAND WORLD CUP SQUAD,THIS TIME (WE'LL GET IT RIGHT),43,2,11
1982-06-13,71,BILLY FIELD,YOU WEREN'T IN LOVE WITH ME,74,71,2
1982-06-13,72,SPANDAU BALLET,INSTINCTION,26,10,10
1982-06-13,73,LEO SAYER,HEART (STOP BEATING IN TIME),New,73,1
1982-06-13,74,CLASSIX NOUVEAUX,BECAUSE YOU'RE YOUNG,54,43,4
1982-06-13,75,SIMPLE MINDS,PROMISED YOU A MIRACLE,40,13,11
