chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2003-02-09,1,TATU,ALL THE THINGS SHE SAID,1,1,4
2003-02-09,2,JUSTIN TIMBERLAKE,CRY ME A RIVER,New,2,1
2003-02-09,3,OASIS,SONGBIRD,New,3,1
2003-02-09,4,KELLY ROWLAND,STOLE,2,2,2
2003-02-09,5,SEAN PAUL,GIMME THE LIGHT,New,5,1
2003-02-09,6,EMINEM,LOSE YOURSELF,7,1,10
2003-02-09,7,BIG BROVAZ,OK,New,7,1
2003-02-09,8,DAVID SNEDDON,STOP LIVING THE LIE,3,1,4
2003-02-09,9,JAY-Z FT BEYONCE KNOWLES,03 BONNIE & CLYDE,4,2,3
2003-02-09,10,BUSTED,YEAR 3000,6,2,4
2003-02-09,11,JURGEN VRIES FT CMC,THE OPERA SONG (BRAVE NEW WORLD),5,3,3
2003-02-09,12,DANIEL BEDINGFIELD,IF YOU'RE NOT THE ONE,11,1,11
2003-02-09,13,GOOD CHARLOTTE,LIFESTYLES OF THE RICH AND FAMOUS,New,13,1
2003-02-09,14,CAM'RON FT JUELZ SANTANA,HEY MA,8,8,2
2003-02-09,15,GIRLS ALOUD,SOUND OF THE UNDERGROUND,9,1,8
2003-02-09,16,COUNTING CROWS FT V CARLTON,BIG YELLOW TAXI,New,16,1
2003-02-09,17,PANJABI MC,MUNDIAN TO BACH KE,10,5,4
2003-02-09,18,KELLY OSBOURNE,SHUT UP,12,12,2
2003-02-09,19,JAIMESON FT ANGEL BLU,TRUE,14,4,4
2003-02-09,20,BEENIE MAN,STREET LIFE,13,13,2
2003-02-09,21,LOVE INC.,YOU'RE A SUPERSTAR,18,7,9
2003-02-09,22,ELECTRIC SIX,DANGER HIGH VOLTAGE,15,2,5
2003-02-09,23,CHEEKY GIRLS,CHEEKY SONG (TOUCH MY BUM),20,2,10
2003-02-09,24,LAYO & BUSHWACKA,LOVE STORY (VS FINALLY),21,8,4
2003-02-09,25,CRAIG DAVID,HIDDEN AGENDA,19,10,3
2003-02-09,26,BUSTA RHYMES FT SPLIFF STAR,MAKE IT CLAP,16,16,2
2003-02-09,27,BLUE FT ELTON JOHN,SORRY SEEMS TO BE THE HARDEST WORD,24,1,9
2003-02-09,28,DIVINE INSPIRATION,THE WAY (PUT YOUR HAND IN MY HAND),23,5,5
2003-02-09,29,3RD EDGE,KNOW YOU WANNA,17,17,2
2003-02-09,30,NELLY FT KELLY ROWLAND,DILEMMA,26,1,17
2003-02-09,31,ROBBIE WILLIAMS,FEEL,29,4,10
2003-02-09,32,WHO DA FUNK FT TERRA DEVA,STING ME RED (YOU THINK YOU'RE SO),New,32,1
2003-02-09,33,FEEDER,JUST THE WAY I'M FEELING,25,10,4
2003-02-09,34,FAB FOR FT ROBERT OWENS,LAST NIGHT A DJ BLEW MY MIND,New,34,1
2003-02-09,35,ED HARCOURT,ALL OF YOUR DAYS WILL BE BLESSED,New,35,1
2003-02-09,36,O-TOWN,THESE ARE THE DAYS,New,36,1
2003-02-09,37,AVRIL LAVIGNE,SK8ER BOI,27,8,9
2003-02-09,38,SUPERGRASS,SEEN THE LIGHT,22,22,2
2003-02-09,39,LAS KETCHUP,THE KETCHUP SONG (ASEREJE),32,1,18
2003-02-09,40,ROBIN GIBB,PLEASE,34,23,3
2003-02-09,41,ONE TRUE VOICE,SACRED TRUST/AFTER YOU'RE GONE,31,2,8
2003-02-09,42,CONJURE ONE,SLEEP/TEARS FROM THE MOON,New,42,1
2003-02-09,43,SYNTAX,PRAY,28,28,2
2003-02-09,44,WESTLIFE,UNBREAKABLE,67,1,13
2003-02-09,45,MINUTEMAN,BIG BOY/MOTHER FIXATION,New,45,1
2003-02-09,46,DJ SAMMY AND YANOU FT DO,HEAVEN,47,1,15
2003-02-09,47,MADONNA,DIE ANOTHER DAY,63,3,15
2003-02-09,48,LEMON JELLY,NICE WEATHER FOR DUCKS,30,16,3
2003-02-09,49,NUKLEUZ DJ'S,DJ NATION - BOOTLEG EDITION,33,33,2
2003-02-09,50,SHANIA TWAIN,I'M GONNA GETCHA GOOD,74,4,14
2003-02-09,51,ZOE BIRKETT,TREAT ME LIKE A LADY,36,12,4
