chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1962-12-27,1,ELVIS PRESLEY,RETURN TO SENDER,1,1,5
1962-12-27,2,CLIFF RICHARD,THE NEXT TIME/BACHELOR BOY,2,2,4
1962-12-27,3,THE SHADOWS,DANCE ON!,11,3,3
1962-12-27,4,DUANE EDDY,DANCE WITH THE GUITAR MAN,6,4,8
1962-12-27,5,FRANK IFIELD,LOVESICK BLUES,3,1,10
1962-12-27,6,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE,7,6,5
1962-12-27,7,ROLF HARRIS,SUN ARISE,4,3,10
1962-12-27,8,TORNADOS,TELSTAR,9,1,18
1962-12-27,9,SUSAN MAUGHAN,BOBBY'S GIRL,5,3,12
1962-12-27,10,CHRIS MONTEZ,LET'S DANCE,12,2,13
1962-12-27,11,STAN GETZ AND CHARLIE BYRD,DESAFINADO,18,11,8
1962-12-27,12,DEL SHANNON,SWISS MAID,8,2,12
1962-12-27,13,RAY CHARLES,YOUR CHEATING HEART,25,13,3
1962-12-27,14,MARTY ROBBINS,DEVIL WOMAN,10,5,14
1962-12-27,15,JOE BROWN,IT ONLY TOOK A MINUTE,13,13,7
1962-12-27,16,PAT BOONE,THE MAIN ATTRACTION,14,12,7
1962-12-27,17,THE BEATLES,LOVE ME DO,22,17,12
1962-12-27,18,HANK LOCKLIN,WE'RE GONNA GO FISHIN',27,18,7
1962-12-27,19,BOBBY VEE,A FOREVER KIND OF LOVE,19,17,14
1962-12-27,20,FRANK SINATRA AND SAMMY DAVIS JR,ME AND MY SHADOW,32,20,3
1962-12-27,21,JOE LOSS ORCHESTRA,MUST BE MADISON,24,20,9
1962-12-27,22,KENNY LYNCH,UP ON THE ROOF,26,22,4
1962-12-27,23,ADAM FAITH,BABY TAKE A BOW,30,23,3
1962-12-27,24,SPRINGFIELDS,ISLAND OF DREAMS,34,24,3
1962-12-27,25,THE FOUR SEASONS,SHERRY,17,8,13
1962-12-27,26,CRYSTALS,HE'S A REBEL,40,26,6
1962-12-27,27,RICHARD CHAMBERLAIN,LOVE ME TENDER,15,15,9
1962-12-27,28,MARK WYNTER,GO AWAY LITTLE GIRL,39,28,3
1962-12-27,29,MAUREEN EVANS,LIKE I DO,20,20,5
1962-12-27,30,FRANK IFIELD,I REMEMBER YOU,36,1,26
1962-12-27,31,JOHN BARRY ORCHESTRA,THE JAMES BOND THEME,16,13,9
1962-12-27,32,MARK WYNTER,VENUS IN BLUE JEANS,23,4,13
1962-12-27,33,CHUBBY CHECKER,LIMBO ROCK,37,32,9
1962-12-27,34,PATSY CLINE,HEARTACHES,35,31,5
1962-12-27,35,BERNARD CRIBBINS,GOSSIP CALYPSO,38,35,3
1962-12-27,36,RAY ELLINGTON,THE MADISON,43,36,4
1962-12-27,37,TOMMY ROE,SUSIE DARLIN',41,37,4
1962-12-27,38,HARRY SIMEONE CHORALE,ONWARD CHRISTIAN SOLDIERS {1962},44,35,7
1962-12-27,39,NAT KING COLE,DEAR LONELY HEARTS,49,39,2
1962-12-27,40,CHUBBY CHECKER AND BOBBY RYDELL,JINGLE BELL ROCK,46,40,2
1962-12-27,41,ELLA FITZGERALD,DESAFINADO,RE,38,5
1962-12-27,42,JOHNNY TILLOTSON,I CAN'T HELP IT,New,42,1
1962-12-27,43,THE EVERLY BROTHERS,NO ONE CAN MAKE MY SUNSHINE SMILE,21,11,10
1962-12-27,44,LITTLE EVA,THE LOCO-MOTION,28,2,17
1962-12-27,45,BILLY FURY,BECAUSE OF LOVE,29,18,10
1962-12-27,46,PETER JAY AND THE JAYWALKERS,CAN CAN '62,31,31,8
1962-12-27,47,NAT 'KING' COLE,RAMBLIN' ROSE,33,5,14
1962-12-27,48,CRAIG DOUGLAS,"OH, LONESOME ME",45,15,11
1962-12-27,49,ROUTERS,LET'S GO,New,49,1
1962-12-27,50,ORLONS,DON'T HANG UP,New,50,1
