chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1953-04-03,1,GUY MITCHELL,SHE WEARS RED FEATHERS,1,1,8
1953-04-03,2,STARGAZERS,BROKEN WINGS,8,2,7
1953-04-03,3,AL MARTINO,NOW,5,3,10
1953-04-03,4,LITA ROZA,(HOW MUCH IS) THAT DOGGIE IN THE WINDOW,3,3,4
1953-04-03,5,PERRY COMO WITH THE RAMBLERS,DON'T LET THE STARS GET IN YOUR EYES,4,1,12
1953-04-03,6,DANNY KAYE,WONDERFUL COPENHAGEN,6,6,6
1953-04-03,7,JOHNSTON BROTHERS,OH HAPPY DAY,New,7,1
1953-04-03,8,MARIO LANZA,BECAUSE YOU'RE MINE,7,3,21
1953-04-03,9,EDDIE FISHER,OUTSIDE OF HEAVEN,2,1,14
1953-04-03,10,FRANK CHACKSFIELD'S TUNESMITHS,LITTLE RED MONKEY,New,10,1
1953-04-03,11,FRANKIE LAINE,I BELIEVE,New,11,1
1953-04-03,12,DORIS DAY AND JOHNNIE RAY,MA SAYS PA SAYS,New,12,1
1953-04-03,12,PATTI PAGE,(HOW MUCH IS) THAT DOGGIE IN THE WINDOW,9,9,2
