chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2022-10-14,1,SAM SMITH & KIM PETRAS,UNHOLY,1,1,3
2022-10-14,2,DAVID GUETTA & BEBE REXHA,I'M GOOD (BLUE),2,1,7
2022-10-14,3,LEWIS CAPALDI,FORGET ME,3,1,5
2022-10-14,4,ONEREPUBLIC,I AIN'T WORRIED,5,3,20
2022-10-14,5,BEYONCE,CUFF IT,10,5,11
2022-10-14,6,NICKI MINAJ,SUPER FREAKY GIRL,7,5,9
2022-10-14,7,CHRIS BROWN,UNDER THE INFLUENCE,8,7,12
2022-10-14,8,STEVE LACY,BAD HABIT,9,8,14
2022-10-14,9,ANNE-MARIE & AITCH,PSYCHO,12,9,4
2022-10-14,10,LUUDE & MATTAFIX,BIG CITY LIFE,11,8,16
2022-10-14,11,ELIZA ROSE/INTERPLANETARY,B.O.T.A. (BADDEST OF THEM ALL),4,1,12
2022-10-14,12,ELTON JOHN & BRITNEY SPEARS,HOLD ME CLOSER,17,3,7
2022-10-14,13,TOM ODELL,ANOTHER LOVE,18,10,65
2022-10-14,14,AITCH & ED SHEERAN,MY G,16,6,8
2022-10-14,15,ED SHEERAN,CELESTIAL,6,6,2
2022-10-14,16,LIZZO,2 BE LOVED (AM I READY),20,16,13
2022-10-14,17,REMA,CALM DOWN,21,17,7
2022-10-14,18,BURNA BOY FT ED SHEERAN,FOR MY HAND,19,18,14
2022-10-14,19,CIAN DUCROT,ALL FOR YOU,23,19,22
2022-10-14,20,VENBEE & GODDARD & ARRDEE,MESSY IN HEAVEN,38,20,3
2022-10-14,21,LF SYSTEM,AFRAID TO FEEL,25,1,20
2022-10-14,22,D4VD,ROMANTIC HOMICIDE,31,22,5
2022-10-14,23,MIMI WEBB,GHOST OF YOU,New,23,1
2022-10-14,24,HARRY STYLES,AS IT WAS,28,1,28
2022-10-14,25,KSI FT TOM GRENNAN,NOT OVER YET,13,4,10
2022-10-14,26,BURNA BOY,LAST LAST,32,4,22
2022-10-14,27,FRED AGAIN/SWEDISH HOUSE MAFIA,TURN ON THE LIGHTS AGAIN,33,27,11
2022-10-14,28,OLIVER TREE & ROBIN SCHULZ,MISS YOU,New,28,1
2022-10-14,29,JAMES HYPE/MIGGY DELA ROSA,FERRARI,14,6,18
2022-10-14,30,TION WAYNE FT AITCH,LET'S GO,New,30,1
2022-10-14,31,OMAR APOLLO,EVERGREEN (YOU DIDN'T DESERVE ME AT ALL),43,31,3
2022-10-14,32,STORMZY,MEL MADE ME DO IT,22,12,3
2022-10-14,33,JAX,VICTORIA'S SECRET,39,33,10
2022-10-14,34,K-TRAP,WARM,49,34,2
2022-10-14,35,KATE BUSH,RUNNING UP THAT HILL,34,1,37
2022-10-14,36,CENTRAL CEE,DOJA,15,2,12
2022-10-14,37,TOM GRENNAN,ALL THESE NIGHTS,64,37,10
2022-10-14,38,SEAFRET,ATLANTIS,41,38,9
2022-10-14,39,DERMOT KENNEDY,KISS ME,53,39,6
2022-10-14,40,LIL NAS X,STAR WALKIN',42,40,3
2022-10-14,41,GEORGE EZRA,GREEN GREEN GRASS,35,3,25
2022-10-14,42,KSI,SUMMER IS OVER,24,24,2
2022-10-14,43,DEAN LEWIS,HOW DO I SAY GOODBYE,72,43,3
2022-10-14,44,LANA DEL REY,SUMMERTIME SADNESS,50,4,52
2022-10-14,45,D-BLOCK EUROPE,SHE'S NOT ANYONE,36,30,3
2022-10-14,46,BEACH WEATHER,SEX DRUGS ETC,52,46,5
2022-10-14,47,BEYONCE,BREAK MY SOUL,47,2,17
