chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1962-03-15,1,ELVIS PRESLEY,CAN'T HELP FALLING IN LOVE/ROCK-A-HULA BABY,1,1,7
1962-03-15,2,THE SHADOWS,WONDERFUL LAND,9,2,3
1962-03-15,3,HELEN SHAPIRO,TELL ME WHAT HE SAID,5,3,5
1962-03-15,4,CLIFF RICHARD,THE YOUNG ONES,2,1,10
1962-03-15,5,KARL DENVER,WIMOWEH,4,4,8
1962-03-15,6,KENNY BALL AND HIS JAZZMEN,MARCH OF THE SIAMESE CHILDREN,6,6,5
1962-03-15,7,CHUBBY CHECKER,LET'S TWIST AGAIN,3,2,15
1962-03-15,8,MR. ACKER BILK,STRANGER ON THE SHORE,13,2,16
1962-03-15,9,LEROY VAN DYKE,WALK ON BY,8,5,11
1962-03-15,10,EDEN KANE,FORGET ME NOT,7,3,9
1962-03-15,11,MATT MONRO,SOFTLY AS I LEAVE YOU,12,11,6
1962-03-15,12,THE EVERLY BROTHERS,CRYIN' IN THE RAIN,10,6,9
1962-03-15,13,BURL IVES,LITTLE BITTY TEAR,11,9,8
1962-03-15,14,BERNARD CRIBBINS,HOLE IN THE GROUND,18,14,5
1962-03-15,15,NEIL SEDAKA,"HAPPY BIRTHDAY, SWEET SIXTEEN",14,3,13
1962-03-15,16,ROY ORBISON,DREAM BABY,28,16,2
1962-03-15,17,DION,THE WANDERER,20,17,5
1962-03-15,18,MIKI AND GRIFF,LITTLE BITTY TEAR,16,16,7
1962-03-15,19,DANNY WILLIAMS,JEANNIE,19,14,9
1962-03-15,20,JOHNNY KEATING,THEME FROM 'Z CARS',24,20,3
1962-03-15,21,BILLY FURY,I'D NEVER FIND ANOTHER YOU,15,5,14
1962-03-15,22,RUSS CONWAY,LESSON ONE,23,22,4
1962-03-15,23,SHIRLEY BASSEY,TONIGHT,21,21,5
1962-03-15,24,SAM COOKE,TWISTIN' THE NIGHT AWAY,37,24,2
1962-03-15,25,BOBBY VEE,RUN TO HIM,17,6,13
1962-03-15,26,KEN DODD,PIANISSIMO,22,21,7
1962-03-15,27,JOHNNY SPENCE,THEME FROM 'DR KILDARE',36,27,3
1962-03-15,28,LONNIE DONEGAN,THE COMANCHEROS,25,14,9
1962-03-15,29,BOBBY VEE,PLEASE DON'T ASK ABOUT BARBARA,48,29,2
1962-03-15,30,ALLISONS,LESSONS IN LOVE,31,30,5
1962-03-15,31,PAT BOONE,I'LL SEE YOU IN MY DREAMS,27,27,5
1962-03-15,32,BILLY FURY,LETTER FULL OF TEARS,New,32,1
1962-03-15,33,KARL DENVER,NEVER GOODBYE,29,29,4
1962-03-15,34,GENE PITNEY,TOWN WITHOUT PITY,46,34,2
1962-03-15,35,KENNY BALL AND HIS JAZZMEN,MIDNIGHT IN MOSCOW,26,2,19
1962-03-15,36,JOEY DEE AND THE STARLITERS,PEPPERMINT TWIST,40,33,6
1962-03-15,37,CLINTON FORD,FANLIGHT FANNY,45,37,2
1962-03-15,38,ADAM FAITH,LONESOME,32,12,9
1962-03-15,39,JIM REEVES,YOU'RE THE ONLY GOOD THING,33,17,17
1962-03-15,40,FRANKIE VAUGHAN,DON'T STOP TWIST,30,22,7
1962-03-15,41,CHUBBY CHECKER,THE TWIST {1962},34,14,12
1962-03-15,42,MR ACKER BILK,FRANKIE AND JOHNNY,New,42,1
1962-03-15,43,DEL SHANNON,HEY! LITTLE GIRL,New,43,1
1962-03-15,44,SANDY NELSON,LET THERE BE DRUMS,38,3,14
1962-03-15,45,DON CHARLES,WALK WITH ME MY ANGEL,39,39,4
1962-03-15,46,BOBBY DARIN,MULTIPLICATION,35,5,13
1962-03-15,47,PAUL ANKA,LOVE ME WARM AND TENDER,New,47,1
1962-03-15,48,BUDDY HOLLY,LISTEN TO ME {1962},New,48,1
1962-03-15,49,CAROL DEENE,NORMAN,44,24,8
1962-03-15,50,JOHN LEYTON,LONE RIDER,New,50,1
