chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1983-12-11,1,THE FLYING PICKETS,ONLY YOU,1,1,4
1983-12-11,2,PAUL YOUNG,LOVE OF THE COMMON PEOPLE,2,2,5
1983-12-11,3,SLADE,MY OH MY,5,3,5
1983-12-11,4,CULTURE CLUB,VICTIMS,11,4,2
1983-12-11,5,THE THOMPSON TWINS,HOLD ME NOW,4,4,5
1983-12-11,6,TINA TURNER,LET'S STAY TOGETHER,6,6,5
1983-12-11,7,CLIFF RICHARD,PLEASE DON'T FALL IN LOVE,9,7,4
1983-12-11,8,BILLY JOEL,TELL HER ABOUT IT,22,8,2
1983-12-11,9,TRACEY ULLMAN,MOVE OVER DARLING,8,8,3
1983-12-11,10,BILLY JOEL,UPTOWN GIRL,3,1,11
1983-12-11,11,KENNY ROGERS AND DOLLY PARTON,ISLANDS IN THE STREAM,15,11,6
1983-12-11,12,MICHAEL JACKSON,THRILLER,16,10,5
1983-12-11,13,MARILYN,CALLING YOUR NAME,7,4,7
1983-12-11,14,HOWARD JONES,WHAT IS LOVE?,23,14,4
1983-12-11,15,WHAM!,CLUB FANTASTIC MEGAMIX,18,15,3
1983-12-11,16,GENESIS,THAT'S ALL,19,16,6
1983-12-11,17,SHAKIN' STEVENS,CRY JUST A LITTLE BIT,13,3,7
1983-12-11,18,PAUL MCCARTNEY AND MICHAEL JACKSON,SAY SAY SAY,12,2,10
1983-12-11,19,EURYTHMICS,RIGHT BY YOUR SIDE,14,10,7
1983-12-11,20,BARRY MANILOW,READ 'EM AND WEEP,40,20,2
1983-12-11,21,SIMPLE MINDS,WATERFRONT,17,13,4
1983-12-11,22,ASSEMBLY,NEVER NEVER,10,4,6
1983-12-11,23,THE PRETENDERS,2000 MILES,35,23,4
1983-12-11,24,UB40,MANY RIVERS TO CROSS,38,24,2
1983-12-11,25,STATUS QUO,MARGUERITA TIME,36,25,2
1983-12-11,26,OZZY OSBOURNE,BARK AT THE MOON,21,21,4
1983-12-11,27,AZTEC CAMERA,OBLIVIOUS {1983 RE-RELEASE},20,18,7
1983-12-11,28,ROLAND RAT SUPERSTAR,RAT RAPPING (BRILLIANT ISN'T IT),34,28,5
1983-12-11,29,TEARS FOR FEARS,THE WAY YOU ARE,31,29,3
1983-12-11,30,KOOL AND THE GANG,STRAIGHT AHEAD,49,30,2
1983-12-11,31,THE CURE,THE LOVE CATS,26,7,8
1983-12-11,32,CULTURE CLUB,KARMA CHAMELEON,28,1,14
1983-12-11,33,THE SMITHS,THIS CHARMING MAN,29,25,6
1983-12-11,34,LIONEL RICHIE,ALL NIGHT LONG (ALL NIGHT),24,2,12
1983-12-11,35,SLADE,MERRY XMAS EVERYBODY,72,1,20
1983-12-11,36,MADNESS,THE SUN AND THE RAIN,27,5,7
1983-12-11,37,ELTON JOHN,COLD AS CHRISTMAS,58,37,2
1983-12-11,38,YES,OWNER OF A LONELY HEART,30,28,7
1983-12-11,39,THE STYLE COUNCIL,A SOLID BOND IN YOUR HEART,25,11,5
1983-12-11,40,BLANCMANGE,"THAT'S LOVE, THAT IT IS",33,33,4
1983-12-11,41,ADAM ANT,STRIP,44,41,2
1983-12-11,42,ELVIS PRESLEY,I CAN HELP,48,42,3
1983-12-11,43,SANTA CLAUS AND THE CHRISTMAS TREES,SINGALONG-A-SANTA AGAIN,63,43,3
1983-12-11,44,EARTHA KITT,WHERE IS MY MAN,46,44,4
1983-12-11,45,LIONEL RICHIE,RUNNING WITH THE NIGHT,41,41,3
1983-12-11,46,ROD STEWART,SWEET SURRENDER,70,46,2
1983-12-11,47,THE ROLLING STONES,UNDERCOVER OF THE NIGHT,32,11,6
1983-12-11,48,JINGLE BELLES,CHRISTMAS SPECTRE,80,48,2
1983-12-11,49,OLYMPIC ORCHESTRA,REILLY,39,26,13
1983-12-11,50,ADAM ANT,PUSS 'N BOOTS,37,5,8
1983-12-11,51,THE KLAXONS,THE CLAP CLAP SOUND,74,51,3
1983-12-11,52,DENNIS WATERMAN AND GEORGE COLE,WHAT ARE WE GONNA GET 'ER INDOORS,97,52,2
1983-12-11,53,CHAS AND DAVE,MY MELANCHOLY BABY,51,51,5
1983-12-11,54,PAUL MCCARTNEY,PIPES OF PEACE,New,54,1
1983-12-11,55,FRANKIE GOES TO HOLLYWOOD,RELAX,54,54,6
