chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2004-06-13,1,MARIO WINANS FT ENYA & P.DIDDY,I DON'T WANNA KNOW,1,1,2
2004-06-13,2,4-4-2,COME ON ENGLAND,New,2,1
2004-06-13,3,O-ZONE,DRAGOSTEA DIN TEI,New,3,1
2004-06-13,4,KELIS,TRICK ME,4,2,3
2004-06-13,5,FARM FT S.F.X BOYS CHOIR,ALL TOGETHER NOW 2004,10,5,2
2004-06-13,6,FRANKEE,F.U.R.B. (F U RIGHT BACK),2,1,5
2004-06-13,7,CASSIDY FT R KELLY,HOTEL,6,3,4
2004-06-13,8,EAMON,F**K IT (I DON'T WANT YOU BACK),5,1,9
2004-06-13,9,TWISTED X,BORN IN ENGLAND,New,9,1
2004-06-13,10,KANYE WEST FT SYLEENA JOHNSON,ALL FALLS DOWN,New,10,1
2004-06-13,11,VS,CALL U SEXY,New,11,1
2004-06-13,12,SCISSOR SISTERS,LAURA,RE,12,3
2004-06-13,13,PETER ANDRE,INSANIA,3,3,2
2004-06-13,14,CANDEE JAY,IF I WERE YOU,New,14,1
2004-06-13,15,ANASTACIA,LEFT OUTSIDE ALONE,9,3,12
2004-06-13,16,FAITHLESS,MASS DESTRUCTION,7,7,2
2004-06-13,17,HOOBASTANK,THE REASON,12,12,2
2004-06-13,18,411 FT GHOSTFACE KILLAH,ON MY KNEES,11,4,4
2004-06-13,19,JANET JACKSON,ALL NITE (DON'T STOP)/I WANT YOU,New,19,1
2004-06-13,20,BEASTIE BOYS,CH-CHECK IT OUT,8,8,2
2004-06-13,21,MAROON 5,THIS LOVE,16,3,8
2004-06-13,22,CHRISTINA MILIAN,DIP IT LOW,13,2,6
2004-06-13,23,JURGEN VRIES FT ANDREA BRITTON,TAKE MY HAND,New,23,1
2004-06-13,24,RASMUS,IN THE SHADOWS,19,3,10
2004-06-13,25,KRISTIAN LEONTIOU,STORY OF MY LIFE,18,9,3
2004-06-13,26,CORRS,SUMMER SUNSHINE,20,6,4
2004-06-13,27,NATASHA BEDINGFIELD,SINGLE,23,3,6
2004-06-13,28,EMMA,CRICKETS SING FOR ANAMARIA,15,15,2
2004-06-13,29,V,BLOOD SWEAT AND TEARS,17,6,3
2004-06-13,30,MARK OWEN,MAKIN' OUT,New,30,1
2004-06-13,31,SPEEDWAY,IN & OUT,New,31,1
2004-06-13,32,SARAH CONNOR,BOUNCE,25,14,3
2004-06-13,33,D12,MY BAND,22,2,9
2004-06-13,34,KEANE,EVERYBODY'S CHANGING,32,4,6
2004-06-13,35,AVRIL LAVIGNE,DON'T TELL ME,27,5,5
2004-06-13,36,STREETS,FIT BUT YOU KNOW IT,29,4,7
2004-06-13,37,JET,ARE YOU GONNA BE MY GIRL,28,16,5
2004-06-13,38,KILLERS,MR BRIGHTSIDE,26,10,3
2004-06-13,39,LINKIN PARK,BREAKING THE HABIT,New,39,1
2004-06-13,40,EVANESCENCE,EVERYBODY'S FOOL,24,24,2
2004-06-13,41,JAY-Z,99 PROBLEMS/DIRT OFF YOUR SHOULDER,30,12,5
2004-06-13,42,D-SIDE,PUSHIN ME OUT,21,21,2
2004-06-13,43,INCUBUS,TALK SHOWS ON MUTE,New,43,1
2004-06-13,44,USHER FT LIL' JON & LUDACRIS,YEAH,31,1,13
2004-06-13,45,DJ CASPER,CHA CHA SLIDE,40,1,15
2004-06-13,46,2PLAY FT RAGHAV & NAILA BOSS,IT CAN'T BE RIGHT,33,8,5
2004-06-13,47,RUSLANA,WILD DANCES,New,47,1
2004-06-13,48,CALLING,OUR LIVES,37,13,4
