chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2013-04-28,1,DAFT PUNK FT PHARRELL WILLIAMS,GET LUCKY,3,1,2
2013-04-28,2,RUDIMENTAL FT ELLA EYRE,WAITING ALL NIGHT,1,1,2
2013-04-28,3,WILL I AM FT JUSTIN BIEBER,THATPOWER,2,2,2
2013-04-28,4,CALVIN HARRIS/ELLIE GOULDING,I NEED YOUR LOVE,7,4,8
2013-04-28,5,MACKLEMORE/RYAN LEWIS/DALTON,CAN'T HOLD US,12,5,6
2013-04-28,6,DUKE DUMONT FT AME,NEED U (100 PERCENT),4,1,4
2013-04-28,7,PINK FT NATE RUESS,JUST GIVE ME A REASON,5,2,12
2013-04-28,8,NELLY,HEY PORSCHE,6,6,7
2013-04-28,9,LOVEABLE ROGUES,WHAT A NIGHT,New,9,1
2013-04-28,10,PITBULL FT CHRISTINA AGUILERA,FEEL THIS MOMENT,8,5,6
2013-04-28,11,PASSENGER,LET HER GO,44,11,2
2013-04-28,12,BASTILLE,POMPEII,9,2,9
2013-04-28,13,IMAGINE DRAGONS,RADIOACTIVE,14,12,22
2013-04-28,14,PSY,GENTLEMAN,10,10,3
2013-04-28,15,JUSTIN TIMBERLAKE,MIRRORS,11,1,11
2013-04-28,16,LITTLE MIX FT MISSY ELLIOTT,HOW YA DOIN',23,16,3
2013-04-28,17,IGGY AZALEA,WORK,19,17,6
2013-04-28,18,SATURDAYS FT SEAN PAUL,WHAT ABOUT US,13,1,6
2013-04-28,19,ALUNAGEORGE,ATTRACTING FLIES,30,19,5
2013-04-28,20,BRUNO MARS,WHEN I WAS YOUR MAN,15,2,12
2013-04-28,21,DAVID GUETTA FT NE-YO/AKON,PLAY HARD,78,21,8
2013-04-28,22,TAYLOR SWIFT,22,16,9,8
2013-04-28,23,MACKLEMORE/RYAN LEWIS/WANZ,THRIFT SHOP,20,1,14
2013-04-28,24,DISCLOSURE/ALUNAGEORGE,WHITE NOISE,21,2,13
2013-04-28,25,LUMINEERS,HO HEY,22,8,28
2013-04-28,26,1975,CHOCOLATE,27,19,12
2013-04-28,27,CLEAN BANDIT,MOZART'S HOUSE,17,17,2
2013-04-28,28,BRIDGIT MENDLER,READY OR NOT,24,7,8
2013-04-28,29,MICHAEL BUBLE,IT'S A BEAUTIFUL DAY,18,10,4
2013-04-28,30,CHRIS BROWN,FINE CHINA,29,23,4
2013-04-28,31,CHARLIE BROWN,ON MY WAY,25,7,5
2013-04-28,32,WILL I AM FT BRITNEY SPEARS,SCREAM & SHOUT,35,1,20
2013-04-28,33,NICKY ROMERO & NERVO,LIKE HOME,New,33,1
2013-04-28,34,AVICII VS NICKY ROMERO,I COULD BE THE ONE,31,1,11
2013-04-28,35,CARLY RAE JEPSEN,TONIGHT I'M GETTING OVER YOU,55,35,2
2013-04-28,36,SCRIPT,IF YOU COULD SEE ME NOW,33,20,10
2013-04-28,37,PARAMORE,STILL INTO YOU,32,26,6
2013-04-28,38,MAT ZO & PORTER ROBINSON,EASY,28,28,2
2013-04-28,39,GOO GOO DOLLS,IRIS,RE,3,79
2013-04-28,40,AMELIA LILY,PARTY OVER,New,40,1
2013-04-28,41,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE,39,2,28
2013-04-28,42,HAIM,FALLING,37,30,9
2013-04-28,43,CHRISTINA PERRI,A THOUSAND YEARS,36,13,36
2013-04-28,44,RIHANNA FT MIKKY EKKO,STAY,40,4,20
2013-04-28,45,ONE DIRECTION,ONE WAY OR ANOTHER (TEENAGE KICKS),41,1,10
2013-04-28,46,BEN HOWARD,KEEP YOUR HEAD UP,50,46,13
2013-04-28,47,EMELI SANDE,READ ALL ABOUT IT PT 3,26,3,37
2013-04-28,48,JOURNEY,DON'T STOP BELIEVIN',RE,6,92
2013-04-28,49,BRUNO MARS,LOCKED OUT OF HEAVEN,48,2,24
2013-04-28,50,JUSTIN TIMBERLAKE FT JAY Z,SUIT & TIE,45,3,15
2013-04-28,51,RIHANNA,DIAMONDS,47,1,30
2013-04-28,52,WILL I AM FT MILEY CYRUS,FALL DOWN,34,34,2
2013-04-28,53,TI FT JUSTIN TIMBERLAKE,DEAD AND GONE,RE,4,22
2013-04-28,54,IMAGINE DRAGONS,IT'S TIME,53,40,4
2013-04-28,55,SCRIPT FT WILL I AM,HALL OF FAME,62,1,34
2013-04-28,56,SWEDISH HOUSE MAFIA/MARTIN,DON'T YOU WORRY CHILD,52,1,29
2013-04-28,57,FALL OUT BOY,MY SONGS KNOW WHAT YOU DID IN THE DARK,43,5,12
2013-04-28,58,ARIANA GRANDE FT MAC MILLER,THE WAY,60,41,5
2013-04-28,59,JAY-Z,99 PROBLEMS,RE,35,10
2013-04-28,60,JAKWOB FT MAIDAY,FADE,38,35,6
2013-04-28,61,CODY SIMPSON,PRETTY BROWN EYES,New,61,1
2013-04-28,62,NICKI MINAJ & LIL WAYNE,HIGH SCHOOL,46,31,5
2013-04-28,63,PSY,GANGNAM STYLE,58,1,34
2013-04-28,64,RUDIMENTAL FT JOHN NEWMAN,FEEL THE LOVE,75,1,44
2013-04-28,65,CALVIN HARRIS FT TINIE TEMPAH,DRINKING FROM THE BOTTLE,56,5,25
2013-04-28,66,2PAC,CHANGES,RE,3,13
2013-04-28,67,PINK,TRY,57,8,28
2013-04-28,68,EMELI SANDE,CLOWN,51,4,21
2013-04-28,69,LANA DEL REY,YOUNG AND BEAUTIFUL,New,69,1
2013-04-28,70,BLUE,HURT LOVERS,New,70,1
2013-04-28,71,ONE DIRECTION,LITTLE THINGS,95,1,24
2013-04-28,72,BLU CANTRELL FT SEAN PAUL,BREATHE,83,1,21
2013-04-28,73,FLORENCE & THE MACHINE,SPECTRUM,RE,1,37
2013-04-28,74,LETHAL BIZZLE FT WILEY,THEY GOT IT WRONG,New,74,1
2013-04-28,75,FRANK TURNER,RECOVERY,79,75,2
2013-04-28,76,OLLY MURS,ARMY OF TWO,64,12,11
2013-04-28,77,MY CHEMICAL ROMANCE,TEENAGERS,RE,9,21
2013-04-28,78,KODALINE,HIGH HOPES,54,16,6
2013-04-28,79,NINA NESBITT,STAY OUT,42,21,3
2013-04-28,80,VAMPIRE WEEKEND,DIANE YOUNG,New,80,1
2013-04-28,81,ELLIE GOULDING,EXPLOSIONS,89,13,14
2013-04-28,82,RIHANNA,POUR IT UP,70,70,3
2013-04-28,83,OTTO KNOWS,MILLION VOICES,81,14,28
2013-04-28,84,DISCLOSURE FT SAM SMITH,LATCH,84,11,29
2013-04-28,85,OLLY MURS FT FLO RIDA,TROUBLEMAKER,76,1,23
2013-04-28,86,DAFT PUNK,AROUND THE WORLD,RE,5,6
2013-04-28,87,DRAKE,STARTED FROM THE BOTTOM,69,25,12
2013-04-28,88,STEREOPHONICS,GRAFFITI ON THE TRAIN,New,88,1
2013-04-28,89,DIZZEE RASCAL,BASSLINE JUNKIE,67,10,16
2013-04-28,90,GABRIELLE APLIN,PLEASE DON'T SAY YOU LOVE ME,63,6,11
2013-04-28,91,WYCLEF JEAN,PERFECT GENTLEMAN,RE,4,18
2013-04-28,92,ED SHEERAN,LEGO HOUSE,RE,5,44
2013-04-28,93,DR DRE FT EMINEM,FORGOT ABOUT DRE,RE,7,15
2013-04-28,94,BIFFY CLYRO,BIBLICAL,96,70,4
2013-04-28,95,RUDIMENTAL/NEWMAN/CLARE,NOT GIVING IN,82,14,16
2013-04-28,96,ADELE,SKYFALL,71,2,30
2013-04-28,97,BLACKSTREET FT DR DRE,NO DIGGITY,94,9,21
2013-04-28,98,PENDULUM,PROPANE NIGHTMARES,RE,9,28
2013-04-28,99,DAVID GUETTA FT SIA,TITANIUM,RE,1,68
2013-04-28,100,COURTEENERS,NOT NINETEEN FOREVER,RE,19,5
