chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1981-06-28,1,MICHAEL JACKSON,ONE DAY IN YOUR LIFE,1,1,7
1981-06-28,2,THE SPECIALS,GHOST TOWN,6,2,3
1981-06-28,3,BAD MANNERS,CAN CAN,18,3,2
1981-06-28,4,ODYSSEY,GOING BACK TO MY ROOTS,5,4,6
1981-06-28,5,SMOKEY ROBINSON,BEING WITH YOU,2,1,9
1981-06-28,6,ELAINE PAIGE,MEMORY,9,6,5
1981-06-28,7,IMAGINATION,BODY TALK,11,7,8
1981-06-28,8,KATE ROBBINS AND BEYOND,MORE THAN IN LOVE,3,2,6
1981-06-28,9,RED SOVINE,TEDDY BEAR,4,4,4
1981-06-28,10,CHAMPAIGN,HOW 'BOUT US,7,5,9
1981-06-28,11,ULTRAVOX,ALL STOOD STILL,8,8,5
1981-06-28,12,BOB MARLEY & THE WAILERS,NO WOMAN NO CRY {1981},20,12,4
1981-06-28,13,BUCKS FIZZ,PIECE OF THE ACTION,12,12,5
1981-06-28,14,TOM TOM CLUB,WORDY RAPPINGHOOD,30,14,3
1981-06-28,15,STARSOUND,STARS ON 45 (VOLUME 2),New,15,1
1981-06-28,16,QUINCY JONES,RAZZAMATAZZ,26,16,3
1981-06-28,17,RANDY CRAWFORD,YOU MIGHT NEED SOMEBODY,28,17,6
1981-06-28,18,KOOL AND THE GANG,TAKE IT TO THE TOP (CLIMBING),15,15,6
1981-06-28,19,HAZEL O'CONNOR,WILL YOU,10,8,7
1981-06-28,20,EVASIONS,WIKKA WRAP,31,20,4
1981-06-28,21,LINX,THROW AWAY THE KEY,23,21,4
1981-06-28,22,KIRSTY MACCOLL,THERE'S A GUY WORKS DOWN THE CHIP SHOP SWEARS HE'S ELVIS,40,22,4
1981-06-28,23,PHIL COLLINS,IF LEAVING ME IS EASY,17,17,6
1981-06-28,24,TOYAH,I WANT TO BE FREE,14,8,8
1981-06-28,25,THIRD WORLD,DANCING ON THE FLOOR (HOOKED ON LOVE),27,25,5
1981-06-28,26,ADAM & THE ANTS,STAND AND DELIVER,13,1,9
1981-06-28,27,DEPECHE MODE,NEW LIFE,43,27,4
1981-06-28,28,SHAKIN' STEVENS,YOU DRIVE ME CRAZY,16,2,10
1981-06-28,29,RAINBOW,CAN'T HAPPEN HERE,29,29,3
1981-06-28,30,VANGELIS,CHARIOTS OF FIRE,21,12,9
1981-06-28,31,GILLAN,NO LAUGHING IN HEAVEN,32,31,3
1981-06-28,32,SIOUXSIE AND THE BANSHEES,SPELLBOUND,22,22,6
1981-06-28,33,THE BEAT,DOORS OF YOUR HEART,33,33,3
1981-06-28,34,SHEENA EASTON,FOR YOUR EYES ONLY,60,34,2
1981-06-28,35,BRUCE SPRINGSTEEN,THE RIVER,35,35,4
1981-06-28,36,UB40,DON'T LET IT PASS YOU BY/DON'T SLOW DOWN,25,16,7
1981-06-28,37,ENIGMA (UK),AIN'T NO STOPPING,19,11,7
1981-06-28,38,THE JAM,FUNERAL PYRE,24,4,5
1981-06-28,39,DAVE EDMUNDS AND THE STRAY CATS,THE RACE IS ON,34,34,3
1981-06-28,40,KID CREOLE AND THE COCONUTS PRESENT COATI MUNDI,ME NO POP I,41,40,4
1981-06-28,41,STAR SOUND,STARS ON 45,36,2,12
1981-06-28,42,REO SPEEDWAGON,TAKE IT ON THE RUN,74,42,2
1981-06-28,43,EVELYN KING,I'M IN LOVE,67,43,2
1981-06-28,44,THE PSYCHEDELIC FURS,PRETTY IN PINK,56,44,2
1981-06-28,45,TENPOLE TUDOR,SWORDS OF A THOUSAND MEN,38,6,11
1981-06-28,46,THE KINKS,BETTER THINGS,64,46,2
1981-06-28,47,THE GAP BAND,YEARNING FOR YOUR LOVE,63,47,2
1981-06-28,48,THELMA HOUSTON,IF YOU FEEL IT,68,48,2
1981-06-28,49,COAST TO COAST,LET'S JUMP THE BROOMSTICK,39,28,7
1981-06-28,50,WHITESNAKE,WOULD I LIE TO YOU,48,37,5
1981-06-28,51,SHOWADDYWADDY,MULTIPLICATION,42,39,4
1981-06-28,52,IRON MAIDEN,PURGATORY,62,52,2
1981-06-28,53,BARRY BIGGS,WIDE AWAKE IN A DREAM,54,53,3
1981-06-28,54,GRACE JONES,PULL UP TO THE BUMPER,53,53,3
1981-06-28,55,THE WHISPERS,I CAN MAKE IT BETTER,49,44,4
1981-06-28,56,KIM WILDE,CHEQUERED LOVE,44,4,9
1981-06-28,57,GARY U.S. BONDS,THIS LITTLE GIRL,50,43,6
1981-06-28,58,THE HUMAN LEAGUE,THE SOUND OF THE CROWD,52,12,10
1981-06-28,59,KENI BURKE,LET SOMEBODY LOVE YOU,75,59,2
1981-06-28,60,GIDEA PARK,BEACH BOY GOLD,New,60,1
1981-06-28,61,BAUHAUS,THE PASSION OF LOVERS,New,61,1
1981-06-28,62,LANDSCAPE,NORMAN BATES,46,40,7
1981-06-28,63,EURYTHMICS,NEVER GONNA CRY AGAIN,New,63,1
1981-06-28,64,REO SPEEDWAGON,KEEP ON LOVING YOU,51,7,13
1981-06-28,65,SAMSON,RIDING WITH THE ANGELS,New,65,1
1981-06-28,66,GEORGE HARRISON,ALL THOSE YEARS AGO,37,13,7
1981-06-28,67,KIM CARNES,BETTE DAVIS EYES,45,10,9
1981-06-28,68,RICK JAMES,GIVE IT TO ME BABY,New,68,1
1981-06-28,69,GRAHAM BONNET,LIAR,55,51,4
1981-06-28,70,THE JACKSONS,WALK RIGHT NOW,New,70,1
1981-06-28,71,SQUEEZE,IS THAT LOVE,47,35,8
1981-06-28,72,DEAD KENNEDYS,TOO DRUNK TO FUCK,57,36,6
1981-06-28,73,JOE JACKSON,JUMPIN' JIVE,New,73,1
1981-06-28,74,JIM STEINMAN,ROCK AND ROLL DREAMS COME THROUGH,New,74,1
1981-06-28,75,THE STRIKERS,BODY MUSIC,61,45,5
