chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1979-04-15,1,ART GARFUNKEL,BRIGHT EYES,1,1,8
1979-04-15,2,RACEY,SOME GIRLS,3,2,4
1979-04-15,3,SQUEEZE,COOL FOR CATS,2,2,5
1979-04-15,4,THE JACKSONS,SHAKE YOUR BODY (DOWN TO THE GROUND),9,4,5
1979-04-15,5,MILK AND HONEY,HALLELUJAH,35,5,2
1979-04-15,6,SEX PISTOLS AND TEN POLE TUDOR,SILLY THING/WHO KILLED BAMBI,7,6,3
1979-04-15,7,SISTER SLEDGE,HE'S THE GREATEST DANCER,6,6,6
1979-04-15,8,THE VILLAGE PEOPLE,IN THE NAVY,4,2,6
1979-04-15,9,GLORIA GAYNOR,I WILL SURVIVE,5,1,12
1979-04-15,10,THE THREE DEGREES,THE RUNNER,10,10,5
1979-04-15,11,KANDIDATE,I DON'T WANNA LOSE YOU,22,11,6
1979-04-15,12,DIRE STRAITS,SULTANS OF SWING,8,8,7
1979-04-15,13,M,POP MUZIK,28,13,3
1979-04-15,14,KATE BUSH,WOW,14,14,6
1979-04-15,15,CHIC,I WANT YOUR LOVE,12,4,9
1979-04-15,16,NEIL DIAMOND,FOREVER IN BLUE JEANS,26,16,8
1979-04-15,17,SHOWADDYWADDY,REMEMBER THEN,27,17,4
1979-04-15,18,THE SEX PISTOLS,SOMETHING ELSE/FRIGGIN' IN THE RIGGIN',11,3,8
1979-04-15,19,WINGS,GOODNIGHT TONIGHT,25,19,3
1979-04-15,20,THE JAM,STRANGE TOWN,15,15,6
1979-04-15,21,PLAYERS ASSOCIATION,TURN THE MUSIC UP,13,8,7
1979-04-15,22,SHAM 69,QUESTIONS AND ANSWERS,20,20,5
1979-04-15,23,SUPERTRAMP,THE LOGICAL SONG,24,23,4
1979-04-15,24,AMII STEWART,KNOCK ON WOOD,31,24,3
1979-04-15,25,SIOUXSIE AND THE BANSHEES,THE STAIRCASE (MYSTERY),30,25,4
1979-04-15,26,DENNIS BROWN,MONEY IN MY POCKET,18,14,8
1979-04-15,27,GONZALEZ,HAVEN'T STOPPED DANCING YET,32,27,4
1979-04-15,28,THE BEE GEES,LOVE YOU INSIDE OUT,54,28,2
1979-04-15,29,GENERATION X,VALLEY OF THE DOLLS,29,29,3
1979-04-15,30,ELVIS COSTELLO AND THE ATTRACTIONS,OLIVER'S ARMY,17,2,11
1979-04-15,31,MEMBERS,OFFSHORE BANKING BUSINESS,37,31,3
1979-04-15,32,QUEEN,DON'T STOP ME NOW,16,9,11
1979-04-15,33,LENE LOVICH,LUCKY NUMBER,19,3,10
1979-04-15,34,REAL THING,CAN YOU FEEL THE FORCE?,33,5,10
1979-04-15,35,THE POINTER SISTERS,FIRE,34,34,6
1979-04-15,36,SKIDS,INTO THE VALLEY,36,10,10
1979-04-15,37,THE BEACH BOYS,HERE COMES THE NIGHT,41,37,4
1979-04-15,38,THIN LIZZY,WAITING FOR AN ALIBI,21,9,8
1979-04-15,39,GEORGE BENSON,LOVE BALLAD,43,39,4
1979-04-15,40,GARY'S GANG,KEEP ON DANCING,38,8,9
1979-04-15,41,ERUPTION,ONE WAY TICKET,New,41,1
1979-04-15,42,VOYAGE,LET'S FLY AWAY,40,38,5
1979-04-15,43,MIKE OLDFIELD,GUILTY,New,43,1
1979-04-15,44,CROWN HEIGHTS AFFAIR,DANCE LADY DANCE,71,44,2
1979-04-15,45,LIGHT OF THE WORLD,SWINGIN',75,45,2
1979-04-15,46,SYLVESTER,I (WHO HAVE NOTHING),50,46,4
1979-04-15,47,CHRIS MONTEZ/LONNIE MACK,LET'S DANCE/MEMPHIS,53,47,2
1979-04-15,48,THE CARS,JUST WHAT I NEEDED,23,17,10
1979-04-15,49,ROCKY SHARPE AND THE REPLAYS,IMAGINATION,39,39,5
1979-04-15,50,GIBSON BROTHERS,CUBA,45,41,7
1979-04-15,51,DANA,SOMETHING'S COOKIN' IN THE KITCHEN,44,44,4
1979-04-15,52,UFO,SHOOT SHOOT,48,48,4
1979-04-15,53,SARAH BRIGHTMAN AND HOT GOSSIP,ADVENTURES OF A LOVE CRUSADER,56,53,3
1979-04-15,54,LEIF GARRETT,FEEL THE NEED,New,54,1
1979-04-15,55,GARY MOORE,PARISIENNE WALKWAYS,New,55,1
