chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-08-31,1,ROD STEWART,SAILING,2,1,4
1975-08-31,2,THE STYLISTICS,I CAN'T GIVE YOU ANYTHING (BUT MY LOVE),1,1,7
1975-08-31,3,ROGER WHITTAKER,THE LAST FAREWELL,3,3,7
1975-08-31,4,KC AND THE SUNSHINE BAND,THAT'S THE WAY (I LIKE IT),5,4,6
1975-08-31,5,GEORGE MCCRAE,IT'S BEEN SO LONG,4,4,8
1975-08-31,6,MIKE BATT WITH NEW EDITION,SUMMERTIME CITY,9,6,4
1975-08-31,7,BILLIE JO SPEARS,BLANKET ON THE GROUND,6,6,9
1975-08-31,8,HOT CHOCOLATE,A CHILD'S PRAYER,20,8,5
1975-08-31,9,GLADYS KNIGHT AND THE PIPS,THE BEST THING THAT EVER HAPPENED TO ME,7,7,6
1975-08-31,10,JASPER CARROTT,FUNKY MOPED/MAGIC ROUNDABOUT,13,10,4
1975-08-31,11,LEO SAYER,MOONLIGHTING,27,11,2
1975-08-31,12,KENNY,JULIE ANN,19,12,4
1975-08-31,13,BIMBO JET,EL BIMBO,12,12,7
1975-08-31,14,MOMENTS,DOLLY MY LOVE,11,10,8
1975-08-31,15,BIDDU ORCHESTRA,SUMMER OF '42,14,14,6
1975-08-31,16,GLITTER BAND,LOVE IN THE SUN,18,16,5
1975-08-31,17,DAVID BOWIE,FAME,21,17,6
1975-08-31,18,TYPICALLY TROPICAL,BARBADOS,8,1,10
1975-08-31,19,SMOKIE,IF YOU THINK YOU KNOW HOW TO LOVE ME,10,3,8
1975-08-31,20,WOMBLES,SUPER WOMBLE,26,20,5
1975-08-31,21,PROCOL HARUM,PANDORA'S BOX,35,21,3
1975-08-31,22,CHRIS SPEDDING,MOTOR BIKING,42,22,3
1975-08-31,23,EAGLES,ONE OF THESE NIGHTS,29,23,5
1975-08-31,24,DESMOND DEKKER,SING A LITTLE SONG,39,24,2
1975-08-31,25,GARY BENSON,DON'T THROW IT ALL AWAY,23,23,5
1975-08-31,26,CRISPY AND COMPANY,BRAZIL,30,26,4
1975-08-31,27,MIKE HARDING,ROCHDALE COWBOY,22,22,6
1975-08-31,28,AL MATTHEWS,FOOL,34,28,3
1975-08-31,29,SHOWADDYWADDY,HEARTBEAT,New,29,1
1975-08-31,30,5000 VOLTS,I'M ON FIRE,New,30,1
1975-08-31,31,ADRIAN BAKER,SHERRY,16,10,8
1975-08-31,32,SENSATIONAL ALEX HARVEY BAND,DELILAH,15,7,7
1975-08-31,33,BAY CITY ROLLERS,GIVE A LITTLE LOVE,24,1,9
1975-08-31,34,THE BEE GEES,JIVE TALKIN',17,5,11
1975-08-31,35,BRIAN HYLAND,SEALED WITH A KISS {1975},25,7,11
1975-08-31,36,BAD COMPANY,FEEL LIKE MAKIN' LOVE,46,36,2
1975-08-31,37,THE CARPENTERS,SOLITAIRE,47,37,2
1975-08-31,38,BAND OF THE BLACK WATCH,SCOTCH ON THE ROCKS,45,38,2
1975-08-31,39,STEELY DAN,DO IT AGAIN,48,39,2
1975-08-31,40,MAC AND KATIE KISSOON,LIKE A BUTTERFLY,50,40,2
1975-08-31,41,ERIC CLAPTON,KNOCKIN' ON HEAVEN'S DOOR,38,38,4
1975-08-31,42,MAJOR HARRIS,LOVE WON'T LET ME WAIT,37,37,5
1975-08-31,43,AL WILSON,THE SNAKE,49,43,3
1975-08-31,44,JONATHAN KING,UNA PALOMA BLANCA,New,44,1
1975-08-31,45,THE RITCHIE FAMILY,BRAZIL,41,41,3
1975-08-31,46,THE DRIFTERS,THERE GOES MY FIRST LOVE,New,46,1
1975-08-31,47,GEORGE BAKER SELECTION,PALOMA BLANCA,New,47,1
1975-08-31,48,SANDY POSEY,SINGLE GIRL {1975},New,48,1
1975-08-31,49,HAMILTON BOHANNON,HAPPY FEELING,New,49,1
1975-08-31,50,THE FATBACK BAND,YUM YUM (GIMME SOME),New,50,1
