chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2013-02-17,1,AVICII VS NICKY ROMERO,I COULD BE THE ONE,New,1,1
2013-02-17,2,MACKLEMORE/RYAN LEWIS/WANZ,THRIFT SHOP,1,1,4
2013-02-17,3,BAAUER,HARLEM SHAKE,New,3,1
2013-02-17,4,RIHANNA FT MIKKY EKKO,STAY,8,4,10
2013-02-17,5,DISCLOSURE/ALUNAGEORGE,WHITE NOISE,2,2,3
2013-02-17,6,GABRIELLE APLIN,PLEASE DON'T SAY YOU LOVE ME,New,6,1
2013-02-17,7,BRUNO MARS,WHEN I WAS YOUR MAN,46,7,2
2013-02-17,8,CALVIN HARRIS FT TINIE TEMPAH,DRINKING FROM THE BOTTLE,7,5,15
2013-02-17,9,EMELI SANDE,CLOWN,4,4,11
2013-02-17,10,BINGO PLAYERS FT FAR EAST,GET UP (RATTLE),3,1,4
2013-02-17,11,WILL I AM FT BRITNEY SPEARS,SCREAM & SHOUT,6,1,10
2013-02-17,12,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE,9,2,18
2013-02-17,13,DIZZEE RASCAL,BASSLINE JUNKIE,10,10,6
2013-02-17,14,LITTLE MIX,CHANGE YOUR LIFE,12,12,4
2013-02-17,15,LUMINEERS,HO HEY,28,8,18
2013-02-17,16,JUSTIN TIMBERLAKE FT JAY Z,SUIT & TIE,20,3,5
2013-02-17,17,LAWSON,LEARN TO LOVE AGAIN,13,13,5
2013-02-17,18,RITA ORA,RADIOACTIVE,19,18,5
2013-02-17,19,JAMES ARTHUR,IMPOSSIBLE,14,1,10
2013-02-17,20,FALL OUT BOY,MY SONGS KNOW WHAT YOU DID IN THE DARK,5,5,2
2013-02-17,21,ELLIE GOULDING,EXPLOSIONS,16,16,4
2013-02-17,22,BRUNO MARS,LOCKED OUT OF HEAVEN,23,2,14
2013-02-17,23,FOALS,MY NUMBER,New,23,1
2013-02-17,24,PINK FT NATE RUESS,JUST GIVE ME A REASON,74,24,2
2013-02-17,25,DRAKE,STARTED FROM THE BOTTOM,71,25,2
2013-02-17,26,ONE DIRECTION,KISS YOU,21,9,12
2013-02-17,27,RIHANNA,DIAMONDS,25,1,20
2013-02-17,28,JUSTIN TIMBERLAKE,MIRRORS,New,28,1
2013-02-17,29,PSY,GANGNAM STYLE,24,1,24
2013-02-17,30,LABRINTH FT EMELI SANDE,BENEATH YOUR BEAUTIFUL,32,1,19
2013-02-17,31,PITBULL FT TJR,DON'T STOP THE PARTY,17,7,11
2013-02-17,32,SWEDISH HOUSE MAFIA/MARTIN,DON'T YOU WORRY CHILD,27,1,19
2013-02-17,33,50 CENT/EMINEM/ADAM LEVINE,MY LIFE,18,2,5
2013-02-17,34,CONOR MAYNARD FT WILEY,ANIMAL,11,6,6
2013-02-17,35,FLO RIDA,LET IT ROLL,22,17,6
2013-02-17,36,OLLY MURS FT FLO RIDA,TROUBLEMAKER,31,1,13
2013-02-17,37,ZEDD/FOXES,CLARITY,67,37,2
2013-02-17,38,KESHA,DIE YOUNG,29,7,12
2013-02-17,39,ADELE,SKYFALL,42,2,20
2013-02-17,40,DEVLIN FT DIANE BIRCH,REWIND,15,10,3
2013-02-17,41,IMAGINE DRAGONS,RADIOACTIVE,33,33,12
2013-02-17,42,MATRIX/FUTUREBOUND/BABY BLUE,MAGNETIC EYES,26,24,7
2013-02-17,43,DISCLOSURE FT SAM SMITH,LATCH,34,11,19
2013-02-17,44,PINK,TRY,39,8,18
