chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2019-05-03,1,STORMZY,VOSSI BOP,New,1,1
2019-05-03,2,LIL NAS X,OLD TOWN ROAD,1,1,6
2019-05-03,3,TAYLOR SWIFT FT BRENDON URIE,ME,New,3,1
2019-05-03,4,LEWIS CAPALDI,SOMEONE YOU LOVED,3,1,18
2019-05-03,5,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART,2,2,7
2019-05-03,6,BILLIE EILISH,BAD GUY,4,2,5
2019-05-03,7,AVICII FT ALOE BLACC,SOS,6,6,3
2019-05-03,8,TOM WALKER,JUST YOU AND I,5,3,16
2019-05-03,9,RUSS & TION WAYNE,KEISHA & BECKY,8,7,6
2019-05-03,10,DAVE FT BURNA BOY,LOCATION,11,6,8
2019-05-03,11,MARSHMELLO FT CHVRCHES,HERE WITH ME,9,9,8
2019-05-03,12,JAX JONES/MARTIN SOLVEIG/BEER,ALL DAY AND NIGHT,14,12,5
2019-05-03,13,JONAS BROTHERS,SUCKER,7,4,9
2019-05-03,14,KHALID,TALK,10,9,12
2019-05-03,15,WILEY/STEFFLON DON/SEAN PAUL,BOASTY,12,11,11
2019-05-03,16,PINK,WALK ME HOME,18,8,10
2019-05-03,17,AVA MAX,SO AM I,13,13,8
2019-05-03,18,RSPB,LET NATURE SING,New,18,1
2019-05-03,19,STEEL BANGLEZ/TRACEY/MOSTACK,FASHION WEEK,17,7,6
2019-05-03,20,DIGGA D,NO DIET,27,20,2
2019-05-03,21,LIL DICKY,EARTH,24,21,2
2019-05-03,22,JONAS BLUE FT THERESA REX,WHAT I LIKE ABOUT YOU,23,22,6
2019-05-03,23,JAY1,YOUR MRS,22,18,5
2019-05-03,24,CALVIN HARRIS & RAG'N'BONE MAN,GIANT,16,2,16
2019-05-03,25,SIGRID,DON'T FEEL LIKE CRYING,19,13,12
2019-05-03,26,LAUV & TROYE SIVAN,I'M SO TIRED,20,8,14
2019-05-03,27,MABEL,DON'T CALL ME UP,21,3,15
2019-05-03,28,LEWIS CAPALDI,GRACE,26,21,25
2019-05-03,29,BTS & HALSEY,BOY WITH LUV,29,13,3
2019-05-03,30,KYGO & RITA ORA,CARRY ON,39,30,2
2019-05-03,31,A BOOGIE WIT DA HOODIE/6IX9INE,SWERVIN,32,27,18
2019-05-03,32,AVA MAX,SWEET BUT PSYCHO,28,1,28
2019-05-03,33,DAVE FT J HUS,DISASTER,33,8,8
2019-05-03,34,ZARA LARSSON,DON'T WORRY BOUT ME,47,34,5
2019-05-03,35,BILLIE EILISH,WISH YOU WERE GAY,37,13,9
2019-05-03,36,ELLIE GOULDING,SIXTEEN,43,36,3
2019-05-03,37,GEORGE EZRA,PRETTY SHINING PEOPLE,25,25,14
2019-05-03,38,ALEC BENJAMIN,LET ME DOWN SLOWLY,31,31,14
2019-05-03,39,LADY GAGA & BRADLEY COOPER,SHALLOW,35,1,31
2019-05-03,40,POST MALONE,WOW.,34,3,19
2019-05-03,41,BILLIE EILISH,BURY A FRIEND,15,6,13
2019-05-03,42,NOT3S,WANTING,New,42,1
2019-05-03,43,GEORGE EZRA,SHOTGUN,30,1,58
2019-05-03,44,CHAINSMOKERS FT 5 SECONDS OF,WHO DO YOU LOVE,38,34,12
2019-05-03,45,SZA/WEEKND/TRAVIS SCOTT,POWER IS POWER,49,45,2
2019-05-03,46,POST MALONE FT SWAE LEE,SUNFLOWER,41,3,28
2019-05-03,47,SAM SMITH & NORMANI,DANCING WITH A STRANGER,36,3,16
2019-05-03,48,DENNIS LLOYD,NEVERMIND,50,17,34
2019-05-03,49,LEWIS CAPALDI,BRUISES,53,49,13
2019-05-03,50,PANIC AT THE DISCO,HIGH HOPES,45,12,42
2019-05-03,51,ARIANA GRANDE & VICTORIA MONET,MONOPOLY,40,23,5
2019-05-03,52,J HUS FT GRM DAILY,DAILY DUPPY,42,42,3
2019-05-03,53,NSG FT TION WAYNE,OPTIONS,51,7,18
2019-05-03,54,MARTIN JENSEN & JAMES ARTHUR,NOBODY,52,52,9
2019-05-03,55,MARSHMELLO/TYGA/CHRIS BROWN,LIGHT IT UP,New,55,1
2019-05-03,56,MARK RONSON FT LYKKE LI,LATE NIGHT FEELINGS,79,56,3
2019-05-03,57,CATFISH & THE BOTTLEMEN,2ALL,RE,57,2
2019-05-03,58,ARIANA GRANDE,7 RINGS,46,1,15
2019-05-03,59,DAVE,STREATHAM,54,9,8
2019-05-03,60,CATFISH & THE BOTTLEMEN,CONVERSATION,New,60,1
2019-05-03,61,PINK FT KHALID,HURTS 2B HUMAN,New,61,1
2019-05-03,62,ARIANA GRANDE,BREAK UP WITH YOUR GIRLFRIEND I'M BORED,44,1,12
2019-05-03,63,MIST FT LOTTO ASH,DIFFERENT STROKES,New,63,1
2019-05-03,64,CATFISH & THE BOTTLEMEN,ENCORE,New,64,1
2019-05-03,65,BASTILLE,DOOM DAYS,New,65,1
2019-05-03,66,BLACKPINK,KILL THIS LOVE,55,33,4
2019-05-03,67,LIZZO,TRUTH HURTS,New,67,1
2019-05-03,68,TOM WALKER,LEAVE A LIGHT ON,60,7,57
2019-05-03,69,BEBE REXHA,LAST HURRAH,56,50,10
2019-05-03,70,MARK RONSON FT MILEY CYRUS,NOTHING BREAKS LIKE A HEART,57,2,22
2019-05-03,71,FLORENCE & THE MACHINE,JENNY OF OLDSTONES (GAME OF THRONES),75,71,2
2019-05-03,72,MARSHMELLO FT BASTILLE,HAPPIER,58,2,37
2019-05-03,73,LITTLE MIX FT TY DOLLA SIGN,THINK ABOUT US,48,22,14
2019-05-03,74,BENNY BLANCO/HALSEY/KHALID,EASTSIDE,59,1,42
2019-05-03,75,GEKO/FRENCH MONTANA/AY EM,NEW MONEY,62,49,3
2019-05-03,76,OCTAVIAN FT MICHAEL PHANTOM,BET,73,44,9
2019-05-03,77,CALVIN HARRIS & SAM SMITH,PROMISES,61,1,37
2019-05-03,78,BEYONCE,BEFORE I LET GO,77,77,2
2019-05-03,79,RODDY RICCH/CHIP/YXNG BANE,HOW IT IS,67,18,9
