chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1986-01-19,1,A-HA,THE SUN ALWAYS SHINES ON TV,2,1,5
1986-01-19,2,DIRE STRAITS,WALK OF LIFE,4,2,3
1986-01-19,3,PET SHOP BOYS,WEST END GIRLS,1,1,11
1986-01-19,4,MR MISTER,BROKEN WINGS,8,4,7
1986-01-19,5,FEARGAL SHARKEY,YOU LITTLE THIEF,5,5,4
1986-01-19,6,CHERRELLE WITH ALEXANDER O'NEAL,SATURDAY LOVE,6,6,5
1986-01-19,7,BRONSKI BEAT,HIT THAT PERFECT BEAT,3,3,9
1986-01-19,8,NANA MOUSKOURI,ONLY LOVE,25,8,3
1986-01-19,9,FULL FORCE,"ALICE, I WANT YOU JUST FOR ME",10,9,6
1986-01-19,10,FINE YOUNG CANNIBALS,SUSPICIOUS MINDS,17,10,3
1986-01-19,11,ARETHA FRANKLIN,WHO'S ZOOMIN' WHO,11,11,10
1986-01-19,12,EURYTHMICS,IT'S ALL RIGHT (BABY'S COMING BACK),13,12,3
1986-01-19,13,FIVE STAR,SYSTEM ADDICT,22,13,3
1986-01-19,14,STING,RUSSIANS,12,12,8
1986-01-19,15,MADONNA,BORDERLINE {1986},New,15,1
1986-01-19,16,SOPHIA GEORGE,GIRLIE GIRLIE,7,7,8
1986-01-19,17,LEVEL 42,LEAVING ME NOW,15,15,8
1986-01-19,18,JENNIFER RUSH,RING OF ICE,14,14,8
1986-01-19,19,WHITNEY HOUSTON,SAVING ALL MY LOVE FOR YOU,9,1,11
1986-01-19,20,GRACE JONES,PULL UP TO THE BUMPER/LA VIE EN ROSE,40,20,2
1986-01-19,21,SARAH BRIGHTMAN AND STEVE HARLEY,THE PHANTOM OF THE OPERA,32,21,3
1986-01-19,22,THE ALARM,SPIRIT OF '76,29,22,2
1986-01-19,23,TALK TALK,LIFE'S WHAT YOU MAKE IT,41,23,2
1986-01-19,24,AC/DC,SHAKE YOUR FOUNDATIONS,34,24,2
1986-01-19,25,ELTON JOHN,WRAP HER UP,16,12,8
1986-01-19,26,PHIL COLLINS AND MARILYN MARTIN,SEPARATE LIVES,19,4,10
1986-01-19,27,KING,TORTURE,23,23,3
1986-01-19,28,BILLY OCEAN,"WHEN THE GOING GETS TOUGH, THE TOUGH GET GOING",New,28,1
1986-01-19,29,CLANNAD FEATURING BONO,IN A LIFETIME FT BONO,New,29,1
1986-01-19,30,ALED JONES,WALKING IN THE AIR,18,5,10
1986-01-19,31,JAMES BROWN,LIVING IN AMERICA,New,31,1
1986-01-19,32,MADONNA,DRESS YOU UP,21,5,8
1986-01-19,33,WHAM!,I'M YOUR MAN,27,1,10
1986-01-19,34,BELOUIS SOME,IMAGINATION {1986},46,34,2
1986-01-19,35,STARSHIP,WE BUILT THIS CITY,24,12,12
1986-01-19,36,WHITNEY HOUSTON,HOW WILL I KNOW,New,36,1
1986-01-19,37,KURTIS BLOW,IF I RULED THE WORLD,58,37,3
1986-01-19,38,LLOYD COLE AND THE COMMOTIONS,CUT ME DOWN,45,38,2
1986-01-19,39,AMAZULU,DON'T YOU JUST KNOW IT,28,15,10
1986-01-19,40,PRINCESS,AFTER THE LOVE HAS GONE,30,28,12
1986-01-19,41,NICOLE WITH TIMMY THOMAS,NEW YORK EYES,44,41,6
1986-01-19,42,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE,20,1,8
1986-01-19,43,PAUL MCCARTNEY,SPIES LIKE US,26,13,9
1986-01-19,44,A-HA,TAKE ON ME,38,2,18
1986-01-19,45,DEE C. LEE,SEE THE DAY,33,3,13
1986-01-19,46,RAY PARKER Jr.,GIRLS ARE MORE FUN,57,46,3
1986-01-19,47,TWISTED SISTER,LEADER OF THE PACK,50,47,2
1986-01-19,48,JENNIFER RUSH,THE POWER OF LOVE,35,1,32
1986-01-19,49,52ND STREET,YOU'RE MY LAST CHANCE,52,49,4
1986-01-19,50,GO WEST,DON'T LOOK DOWN - THE SEQUEL,31,13,10
1986-01-19,51,ABC,OCEAN BLUE,59,51,3
1986-01-19,52,FEARGAL SHARKEY,A GOOD HEART,39,1,16
1986-01-19,53,LADIES CHOICE,FUNKY SENSATION,New,53,1
1986-01-19,54,LATIN QUARTER,RADIO AFRICA {1986},75,54,2
1986-01-19,55,RUBY TURNER FEATURING JONATHAN BUTLER,IF YOU'RE READY (COME GO WITH ME) FT JONATHAN BUTLER,New,55,1
1986-01-19,56,AUDREY HALL,ONE DANCE WON'T DO,92,56,2
1986-01-19,57,MASQUERADE,ONE NATION,54,54,7
1986-01-19,58,JOHN PARR,NAUGHTY NAUGHTY,68,58,3
1986-01-19,59,DOUBLE,THE CAPTAIN OF HER HEART,New,59,1
1986-01-19,60,BILLY BRAGG,DAYS LIKE THESE,43,43,5
1986-01-19,61,ARCADIA,THE PROMISE,New,61,1
1986-01-19,62,STEVIE NICKS,I CAN'T WAIT,New,62,1
1986-01-19,63,AMII STEWART AND DEON ESTUS,MY GUY/MY GIRL (MEDLEY),83,63,5
1986-01-19,64,LIONEL RICHIE,"SAY YOU, SAY ME",37,8,11
1986-01-19,65,SUZANNE VEGA,SMALL BLUE THING,66,65,2
1986-01-19,66,CAMEO,SHE'S STRANGE {1985},42,22,8
1986-01-19,67,ALISHA,BABY TALK,New,67,1
1986-01-19,68,WHAM!,LAST CHRISTMAS/EVERYTHING SHE WANTS,36,2,20
1986-01-19,69,DIANA ROSS,CHAIN REACTION,91,69,2
1986-01-19,70,TEDDY PENDERGRASS WITH WHITNEY HOUSTON,HOLD ME,93,70,2
1986-01-19,71,JOHN ANDERSON BIG BAND,GLENN MILLER MEDLEY,61,61,7
1986-01-19,72,SADE,IS IT A CRIME,49,49,3
1986-01-19,73,ZAPP,IT DOESN'T REALLY MATTER,86,73,2
1986-01-19,74,YARBROUGH & PEOPLES,GUILTY,53,53,3
1986-01-19,75,TALKING HEADS,ROAD TO NOWHERE,56,6,16
1986-01-19,76,DRUM THEATRE,LIVING IN THE PAST,84,76,2
1986-01-19,77,SNOWY WHITE,FOR YOU,72,65,7
1986-01-19,78,JOHN COUGAR MELLENCAMP,SMALL TOWN,96,78,2
