chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-06-15,1,WINDSOR DAVIES AND DON ESTELLE,WHISPERING GRASS,1,1,6
1975-06-15,2,10CC,I'M NOT IN LOVE,3,2,4
1975-06-15,3,SHOWADDYWADDY,THREE STEPS TO HEAVEN,2,2,6
1975-06-15,4,VAN MCCOY,THE HUSTLE,9,4,4
1975-06-15,5,THE OSMONDS,THE PROUD ONE,6,5,5
1975-06-15,6,WINGS,LISTEN TO WHAT THE MAN SAID,10,6,4
1975-06-15,7,TAMMY WYNETTE,STAND BY YOUR MAN,5,1,9
1975-06-15,8,THE STYLISTICS,SING BABY SING,4,3,7
1975-06-15,9,GLADYS KNIGHT AND THE PIPS,THE WAY WE WERE,7,4,12
1975-06-15,10,HAMILTON BOHANNON,DISCO STOMP,16,10,5
1975-06-15,11,JUDY COLLINS,SEND IN THE CLOWNS,8,6,6
1975-06-15,12,HOT CHOCOLATE,DISCO QUEEN,11,11,5
1975-06-15,13,ROY WOOD,OH WHAT A SHAME,15,13,4
1975-06-15,14,JOHNNY NASH,TEARS ON MY PILLOW,29,14,2
1975-06-15,15,KENNY,"BABY I LOVE YOU, OK!",24,15,3
1975-06-15,16,KRAFTWERK,AUTOBAHN,12,11,7
1975-06-15,17,STEVE HARLEY AND COCKNEY REBEL,"MR. RAFFLES (MAN, IT WAS MEAN)",23,17,3
1975-06-15,18,STATUS QUO,ROLL OVER LAY DOWN,13,9,6
1975-06-15,19,DESMOND DEKKER,THE ISRAELITES,14,10,7
1975-06-15,20,IAN HUNTER,ONCE BITTEN TWICE SHY,18,14,8
1975-06-15,21,ERIC CLAPTON,SWING LOW SWEET CHARIOT,21,19,7
1975-06-15,22,GARY GLITTER,DOING ALRIGHT WITH THE BOYS,New,22,1
1975-06-15,23,BLACKBYRDS,WALKING IN RHYTHM,25,23,4
1975-06-15,24,NAZARETH,MY WHITE BICYCLE,36,24,2
1975-06-15,25,GILBERT O'SULLIVAN,I DON'T LOVE YOU BUT I THINK I LIKE YOU,41,25,2
1975-06-15,26,MUD,MOONSHINE SALLY,New,26,1
1975-06-15,27,FOX,"IMAGINE ME, IMAGINE YOU",19,15,7
1975-06-15,28,RETTA YOUNG,(SENDING OUT AN) S.O.S.,30,28,5
1975-06-15,29,THE DOOBIE BROTHERS,TAKE ME IN YOUR ARMS,32,29,3
1975-06-15,30,SLADE,THANKS FOR THE MEMORY,17,7,6
1975-06-15,31,TONY CAMILLO'S BAZUKA,DYNOMITE (PART 1),28,28,4
1975-06-15,32,ANDY WILLIAMS,YOU LAY SO EASY ON MY MIND,34,32,4
1975-06-15,33,BARRY WHITE,I'LL DO ANYTHING YOU WANT ME TO,20,20,5
1975-06-15,34,TAMMY JONES,LET ME TRY AGAIN,26,5,9
1975-06-15,35,RAY STEVENS,MISTY,New,35,1
1975-06-15,36,THE CHI-LITES,HAVE YOU SEEN HER/OH GIRL,New,36,1
1975-06-15,37,DISCO TEX AND THE SEX-O-LETTES,I WANNA DANCE WIT CHOO,22,6,9
1975-06-15,38,MAC AND KATIE KISSOON,DON'T DO IT BABY,27,9,8
1975-06-15,39,DONNY & MARIE OSMOND,MAKE THE WORLD GO AWAY,New,39,1
1975-06-15,40,HAROLD MELVIN AND THE BLUENOTES,GET OUT,35,35,4
1975-06-15,41,SISTER SLEDGE,MAMA NEVER TOLD ME,New,41,1
1975-06-15,42,FRANKIE VALLI,SWEARIN' TO GOD,New,42,1
1975-06-15,43,GOODIES,BLACK PUDDING BERTHA,New,43,1
1975-06-15,44,MUD,OH BOY,31,1,9
1975-06-15,45,RUBETTES,FOE-DEE-O-DEE,New,45,1
1975-06-15,46,BAY CITY ROLLERS,BYE BYE BABY,46,1,16
1975-06-15,47,SUSAN CADOGAN,HURT SO GOOD,43,4,12
1975-06-15,48,THE CARPENTERS,ONLY YESTERDAY,39,7,10
1975-06-15,49,WOMBLES,WOMBLING WHITE TIE AND TAILS,40,22,7
1975-06-15,50,JACKIE WILSON,I GET THE SWEETEST FEELING {1975},37,25,8
