chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1992-12-13,1,WHITNEY HOUSTON,I WILL ALWAYS LOVE YOU,1,1,6
1992-12-13,2,MICHAEL JACKSON,HEAL THE WORLD,2,2,3
1992-12-13,3,CHARLES AND EDDIE,WOULD I LIE TO YOU,3,1,8
1992-12-13,4,WWF SUPERSTARS,SLAM JAM,4,4,2
1992-12-13,5,TAKE THAT,COULD IT BE MAGIC,9,5,2
1992-12-13,6,MADONNA,DEEPER AND DEEPER,10,6,2
1992-12-13,7,THE SHAMEN,PHOREVER PEOPLE,New,7,1
1992-12-13,8,FREDDIE MERCURY,IN MY DEFENCE,11,8,2
1992-12-13,9,ROD STEWART,TOM TRAUBERT'S BLUES (WALTZING MATILDA),6,6,3
1992-12-13,10,BONEY M,BONEY M MEGAMIX,13,10,3
1992-12-13,11,THE PRODIGY,OUT OF SPACE/RUFF IN THE JUNGLE BIZNESS,8,5,5
1992-12-13,12,CLIFF RICHARD,I STILL BELIEVE IN YOU,7,7,3
1992-12-13,13,HEAVEN 17,TEMPTATION (BROTHERS IN RHYTHM REMIX),5,4,5
1992-12-13,14,DIANA ROSS,IF WE HOLD ON TOGETHER,16,14,4
1992-12-13,15,STEREO MC'S,STEP IT UP,12,12,3
1992-12-13,16,GLORIA ESTEFAN,MIAMI HIT MIX,25,16,2
1992-12-13,17,808 STATE AND UB40,ONE IN TEN,21,17,2
1992-12-13,18,SIMPLY RED,THE MONTREUX EP,14,11,5
1992-12-13,19,LISA STANSFIELD,SOMEDAY (I'M COMING BACK),New,19,1
1992-12-13,20,THE LEMONHEADS,MRS ROBINSON/BEING AROUND,22,20,3
1992-12-13,21,DINA CARROLL,SO CLOSE,20,20,3
1992-12-13,22,ARRESTED DEVELOPMENT,PEOPLE EVERYDAY,19,2,9
1992-12-13,23,BOYZ II MEN,END OF THE ROAD,18,1,16
1992-12-13,24,UNDERCOVER,NEVER LET HER SLIP AWAY,17,5,6
1992-12-13,25,THE WEDDING PRESENT,NO CHRISTMAS,New,25,1
1992-12-13,26,EAST SIDE BEAT,ALIVE AND KICKING,New,26,1
1992-12-13,27,SLIPSTREEM,WE ARE RAVING - THE ANTHEM,New,27,1
1992-12-13,28,NIRVANA,IN BLOOM,40,28,2
1992-12-13,29,SL2,WAY IN MY BRAIN/DRUMBEATS,New,29,1
1992-12-13,30,KWS FEATURING THE TRAMMPS,HOLD BACK THE NIGHT FT THE TRAMMPS,37,30,2
1992-12-13,31,GUNS N' ROSES,YESTERDAYS,24,8,5
1992-12-13,32,BOYZ II MEN,MOTOWNPHILLY,New,32,1
1992-12-13,33,U2,WHO'S GONNA RIDE YOUR WILD HORSES,15,14,3
1992-12-13,34,KRIS KROSS,IT'S A SHAME,New,34,1
1992-12-13,35,MORRISSEY,CERTAIN PEOPLE I KNOW,New,35,1
1992-12-13,36,WRECKX-N-EFFECT,RUMP SHAKER,26,24,3
1992-12-13,37,KYLIE MINOGUE,CELEBRATION,29,20,4
1992-12-13,38,R.E.M.,MAN ON THE MOON,28,18,4
1992-12-13,39,MIKE OLDFIELD,TATTOO,New,39,1
1992-12-13,40,HWA FEATURING SONIC THE HEDGEHOG,SUPERSONIC FT SONIC THE HEDGEHOG,33,33,3
1992-12-13,41,DEACON BLUE,YOUR TOWN,23,14,4
1992-12-13,42,VANESSA PARADIS,BE MY BABY,32,6,11
1992-12-13,43,PRINCE AND THE NEW POWER GENERATION,7,27,27,3
1992-12-13,44,DISPOSABLE HEROES OF HIPHOPRISY,TELEVISION THE DRUG OF THE NATION,RE,44,3
1992-12-13,45,RAGE,RUN TO YOU,34,3,8
1992-12-13,46,LOUIE LOUIE,THE THOUGHT OF IT,New,46,1
1992-12-13,47,NETWORK,BROKEN WINGS,46,46,2
1992-12-13,48,UNCANNY ALLIANCE,I GOT MY EDUCATION,New,48,1
1992-12-13,49,CLUB 69,LET ME BE YOUR UNDERWEAR,35,33,3
1992-12-13,50,SHABBA RANKS FEATURING JOHNNY GILL,SLOW AND SEXY FT JOHNNY GILL,39,17,4
1992-12-13,51,NED'S ATOMIC DUSTBIN,INTACT,36,36,3
1992-12-13,52,RICHARD MARX,CHAINS AROUND MY HEART,31,29,4
1992-12-13,53,DANNII MINOGUE,LOVE'S ON EVERY CORNER,44,44,2
1992-12-13,54,PHILLIP SCHOFIELD,CLOSE EVERY DOOR,38,27,3
1992-12-13,55,THE BRAND NEW HEAVIES,STAY THIS WAY,New,55,1
1992-12-13,56,SHAI,IF I EVER FALL IN LOVE,New,56,1
1992-12-13,57,THE SHAMEN,BOSS DRUM,30,4,7
1992-12-13,58,MARKY MARK AND THE FUNKY BUNCH,YOU GOTTA BELIEVE,54,54,2
1992-12-13,59,SECRET LIFE,AS ALWAYS,45,45,2
1992-12-13,60,SINEAD O'CONNOR,DON'T CRY FOR ME ARGENTINA,53,53,2
1992-12-13,61,ALVIN AND THE CHIPMUNKS WITH BILLY RAY CYRUS,ACHY BREAKY HEART,New,61,1
1992-12-13,62,ALTERN 8,BRUTAL-8-E,43,43,2
1992-12-13,63,CATHY DENNIS,IRRESISTIBLE,49,24,5
1992-12-13,64,BJORN AGAIN,SANTA CLAUS IS COMING TO TOWN,55,55,2
1992-12-13,65,FIREHOUSE,WHEN I LOOK INTO YOUR EYES,New,65,1
1992-12-13,66,CE CE PENISTON,INSIDE THAT I CRIED,42,42,2
1992-12-13,67,DARLENE LOVE,ALL ALONE ON CHRISTMAS,New,67,1
1992-12-13,68,EN VOGUE,FREE YOUR MIND/GIVING HIM SOMETHING HE CAN FEEL,41,16,10
1992-12-13,69,SUZANNE VEGA,BLOOD MAKES NOISE,New,69,1
1992-12-13,70,AMBASSADORS OF FUNK,SUPERMARIOLAND FT MC MARIO,47,8,8
1992-12-13,71,EAST 17,GOLD,RE,28,5
1992-12-13,72,JASON DONOVAN,AS TIME GOES BY,48,26,4
1992-12-13,73,BIZARRE INC,I'M GONNA GET YOU FT ANGIE BROWN,57,3,12
1992-12-13,74,THE RAMONES,POISON HEART,New,74,1
1992-12-13,75,TASMIN ARCHER,SLEEPING SATELLITE,64,1,15
1992-12-13,75,VEGAS,SHE,50,43,4
