chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1986-04-20,1,GEORGE MICHAEL,A DIFFERENT CORNER,1,1,4
1986-04-20,2,FALCO,ROCK ME AMADEUS,3,2,6
1986-04-20,3,QUEEN,A KIND OF MAGIC,4,3,5
1986-04-20,4,CLIFF RICHARD AND THE YOUNG ONES,LIVING DOLL,2,1,6
1986-04-20,5,GRANGE HILL CAST,JUST SAY NO,26,5,2
1986-04-20,6,JANET JACKSON,WHAT HAVE YOU DONE FOR ME LATELY,16,6,6
1986-04-20,7,BIG COUNTRY,LOOK AWAY,10,7,3
1986-04-20,8,FIVE STAR,CAN'T WAIT ANOTHER MINUTE,14,8,3
1986-04-20,9,SAMANTHA FOX,TOUCH ME (I WANT YOUR BODY),5,3,6
1986-04-20,10,MADONNA,LIVE TO TELL,New,10,1
1986-04-20,11,SIMPLE MINDS,ALL THE THINGS SHE SAID,9,9,3
1986-04-20,12,SAM COOKE,WONDERFUL WORLD {1986},6,2,6
1986-04-20,13,A-HA,TRAIN OF THOUGHT,8,8,4
1986-04-20,14,REAL THING,YOU TO ME ARE EVERYTHING (THE DECADE REMIX 76/86),7,5,8
1986-04-20,15,ATLANTIC STARR,SECRET LOVERS,11,10,8
1986-04-20,16,WHITNEY HOUSTON,THE GREATEST LOVE OF ALL,33,16,3
1986-04-20,17,THE SOS BAND,THE FINEST,17,17,5
1986-04-20,18,IT'S IMMATERIAL,DRIVING AWAY FROM HOME (JIM'S TUNE),28,18,4
1986-04-20,19,BIG AUDIO DYNAMITE,E = MC2,13,11,6
1986-04-20,20,AURRA,YOU AND ME TONIGHT,39,20,2
1986-04-20,21,SUZANNE VEGA,MARLENE ON THE WALL {1986},27,21,7
1986-04-20,22,ART OF NOISE FEATURING DUANE EDDY,PETER GUNN FT DUANE EDDY,12,8,6
1986-04-20,23,LEVEL 42,LESSONS IN LOVE,New,23,1
1986-04-20,24,BRONSKI BEAT,"C'MON, C'MON",20,20,5
1986-04-20,25,THE STYLE COUNCIL,HAVE YOU EVER HAD IT BLUE,15,14,4
