chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1967-10-11,1,THE BEE GEES,MASSACHUSETTS,6,1,4
1967-10-11,2,THE MOVE,FLOWERS IN THE RAIN,2,2,6
1967-10-11,3,ENGELBERT HUMPERDINCK,THE LAST WALTZ,1,1,8
1967-10-11,4,TRAFFIC,HOLE IN MY SHOE,3,3,6
1967-10-11,5,KEITH WEST,EXCERPT FROM 'A TEENAGE OPERA',4,2,10
1967-10-11,6,THE BOX TOPS,THE LETTER,9,6,5
1967-10-11,7,FRANKIE VAUGHAN,THERE MUST BE A WAY,11,7,8
1967-10-11,8,DIANA ROSS AND THE SUPREMES,REFLECTIONS,5,5,7
1967-10-11,9,PROCOL HARUM,HOMBURG,34,9,2
1967-10-11,10,THE SMALL FACES,ITCHYCOO PARK,7,3,10
1967-10-11,11,HERD,FROM THE UNDERWORLD,18,11,5
1967-10-11,12,FLOWERPOT MEN,LET'S GO TO SAN FRANCISCO,8,4,8
1967-10-11,13,SEEKERS,WHEN WILL THE GOOD APPLES FALL,16,13,4
1967-10-11,14,CLIFF RICHARD,THE DAY I MET MARIE,10,10,9
1967-10-11,15,THE DUBLINERS,BLACK VELVET BAND,19,15,7
1967-10-11,16,BOBBIE GENTRY,ODE TO BILLIE JOE,15,15,5
1967-10-11,17,ANITA HARRIS,JUST LOVING YOU,12,6,16
1967-10-11,18,THE HOLLIES,KING MIDAS IN REVERSE,22,18,3
1967-10-11,19,FRANKIE MCBRIDE,FIVE LITTLE FINGERS,23,19,10
1967-10-11,20,SCOTT MCKENZIE,SAN FRANCISCO (BE SURE TO WEAR SOME FLOWERS IN YOUR HAIR),14,1,14
1967-10-11,21,FOUNDATIONS,BABY NOW THAT I'VE FOUND YOU,38,21,3
1967-10-11,22,TOM JONES,I'LL NEVER FALL IN LOVE AGAIN,13,2,12
1967-10-11,23,SANDIE SHAW,YOU'VE NOT CHANGED,42,23,2
1967-10-11,24,VINCE HILL,LOVE LETTERS IN THE SAND,28,24,3
1967-10-11,25,ERIC BURDON AND THE ANIMALS,GOOD TIMES,20,20,6
1967-10-11,26,THE TEMPTATIONS,YOU'RE MY EVERYTHING,30,26,6
1967-10-11,27,ENGELBERT HUMPERDINCK,THERE GOES MY EVERYTHING,26,2,21
1967-10-11,28,THE BEACH BOYS,HEROES AND VILLAINS,21,8,8
1967-10-11,29,THE TREMELOES,EVEN THE BAD TIMES ARE GOOD,17,4,11
1967-10-11,30,MIKE SAMMES SINGERS,SOMEWHERE MY LOVE,33,14,33
1967-10-11,31,JIMI HENDRIX EXPERIENCE,BURNING OF THE MIDNIGHT LAMP,27,18,7
1967-10-11,32,ENGELBERT HUMPERDINCK,RELEASE ME,31,1,38
1967-10-11,33,HARPERS BIZARRE,ANYTHING GOES,39,33,2
1967-10-11,34,THE ROLLING STONES,WE LOVE YOU/DANDELION,24,8,8
1967-10-11,35,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",ZABADAK!,New,35,1
1967-10-11,36,PAUL JONES,THINKIN' AIN'T FOR ME,35,32,6
1967-10-11,37,FRANK SINATRA,THE WORLD WE KNEW,44,33,8
1967-10-11,38,THE FOUR TOPS,YOU KEEP RUNNING AWAY,New,38,1
1967-10-11,39,SHIRLEY BASSEY,BIG SPENDER,New,39,1
1967-10-11,40,NANCY SINATRA/NANCY SINATRA AND LEE HAZLEWOOD,YOU ONLY LIVE TWICE/JACKSON,32,11,15
1967-10-11,41,AMEN CORNER,THE WORLD OF BROKEN HEARTS,New,41,1
1967-10-11,42,MINDBENDERS,THE LETTER,49,42,4
1967-10-11,43,VIKKI CARR,IT MUST BE HIM (SEUL SUR SON ETOILE),45,2,20
1967-10-11,44,GEORGIE FAME,TRY MY WORLD,37,37,5
1967-10-11,45,STEVIE WONDER,I WAS MADE TO LOVE HER,25,5,12
1967-10-11,46,VANILLA FUDGE,YOU KEEP ME HANGING ON,29,18,10
1967-10-11,47,WILSON PICKETT,FUNKY BROADWAY,43,43,3
1967-10-11,48,OTIS REDDING AND CARLA THOMAS,KNOCK ON WOOD,New,48,1
1967-10-11,49,ANITA HARRIS,THE PLAYGROUND,New,49,1
1967-10-11,50,ETHIOPIANS,TRAIN TO SKAVILLE,47,40,5
