chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2005-04-17,1,TONY CHRISTIE FT PETER KAY,(IS THIS THE WAY TO) AMARILLO,1,1,5
2005-04-17,2,RAZORLIGHT,SOMEWHERE ELSE,New,2,1
2005-04-17,3,,1 2 STEP,New,3,1
2005-04-17,4,ELVIS PRESLEY,THE WONDER OF YOU,New,4,1
2005-04-17,5,WILL SMITH,SWITCH,5,5,4
2005-04-17,6,MARIO,LET ME LOVE YOU,3,2,8
2005-04-17,7,50 CENT,CANDY SHOP,4,4,4
2005-04-17,8,MARIAH CAREY,IT'S LIKE THAT,6,4,3
2005-04-17,9,FREELOADERS FT THE REAL THING,SO MUCH LOVE TO GIVE,New,9,1
2005-04-17,10,GWEN STEFANI FT EVE,RICH GIRL,11,4,5
2005-04-17,11,MCFLY,ALL ABOUT YOU/YOU'VE GOT A FRIEND,8,1,6
2005-04-17,12,LEMAR,TIME TO GROW,9,9,3
2005-04-17,13,STUDIO B,I SEE GIRLS,14,12,3
2005-04-17,14,NATALIE IMBRUGLIA,SHIVER,15,8,4
2005-04-17,15,JEM,THEY,19,6,5
2005-04-17,16,GARBAGE,WHY DO YOU LOVE ME,7,7,2
2005-04-17,17,NATASHA BEDINGFIELD,I BRUISE EASILY,12,12,2
2005-04-17,18,SUNSET STRIPPERS,FALLING STARS,18,3,6
2005-04-17,19,INTERPOL,C'MERE,New,19,1
2005-04-17,20,PHANTOM PLANET,CALIFORNIA,24,9,7
2005-04-17,21,ANASTACIA,HEAVY ON MY HEART,New,21,1
2005-04-17,22,GORILLAZ,FEEL GOOD INC,New,22,1
2005-04-17,23,KELIS FT NAS,IN PUBLIC,17,17,2
2005-04-17,24,JULIET,AVALON,New,24,1
2005-04-17,25,KYLIE MINOGUE,GIVING YOU UP,16,6,3
2005-04-17,26,AKON,LOCKED UP,23,5,8
2005-04-17,27,BASEMENT JAXX,OH MY GOSH,31,8,5
2005-04-17,28,NELLY FT TIM MCGRAW,OVER AND OVER,21,1,8
2005-04-17,29,FEEDER,FEELING A MOMENT,13,13,2
2005-04-17,30,MELANIE C,NEXT BEST SUPERSTAR,10,10,2
2005-04-17,31,RACHEL STEVENS,NEGOTIATE WITH LOVE,20,10,3
2005-04-17,32,DAFT PUNK,ROBOT ROCK,New,32,1
2005-04-17,33,ELVIS PRESLEY,CRYING IN THE CHAPEL,2,2,2
2005-04-17,34,STEREOPHONICS,DAKOTA,34,1,7
2005-04-17,35,TWISTA FT FAITH EVANS,HOPE,33,25,3
2005-04-17,36,JENNIFER LOPEZ,GET RIGHT,25,1,9
2005-04-17,37,TIESTO,ADAGIO FOR STRINGS,New,37,1
2005-04-17,38,HAL,PLAY THE HITS,New,38,1
2005-04-17,39,MAROON 5,MUST GET OUT,New,39,1
2005-04-17,40,FADERS,NO SLEEP TONIGHT,22,13,4
2005-04-17,41,KINGS OF LEON,KING OF THE RODEO,New,41,1
2005-04-17,42,SHAPESHIFTERS,BACK TO BASICS,36,10,5
2005-04-17,43,CABIN CREW,STAR TO FALL,35,4,7
2005-04-17,44,BRITNEY SPEARS,DO SOMETHIN',40,6,7
2005-04-17,45,BEVERLEY KNIGHT,KEEP THIS FIRE BURNING,38,16,5
2005-04-17,46,BEES,CHICKEN PAYBACK,28,28,2
2005-04-17,47,USHER,CAUGHT UP,43,9,8
2005-04-17,48,ELVIS PRESLEY,(YOU'RE THE) DEVIL IN DISGUISE,26,2,3
2005-04-17,49,MORRISSEY,REDONDO BEACH/THERE IS A LIGHT THAT,27,11,3
2005-04-17,50,GREEN DAY,HOLIDAY,39,11,5
2005-04-17,51,MICHAEL BUBLE,HOME,37,31,3
2005-04-17,52,KAISER CHIEFS,OH MY GOD,RE,6,7
2005-04-17,53,G4,BOHEMIAN RHAPSODY,45,9,5
2005-04-17,54,BRAVERY,AN HONEST MISTAKE,RE,7,6
2005-04-17,55,GAME FT 50 CENT,HOW WE DO,50,5,9
2005-04-17,56,SECRET MACHINES,THE ROAD LEADS WHERE IT'S LED,New,56,1
2005-04-17,57,GIRLS ALOUD,WAKE ME UP,47,4,8
2005-04-17,58,CHEMICAL BROTHERS,GALVANIZE,RE,3,11
2005-04-17,59,KASABIAN,CLUB FOOT,48,19,7
2005-04-17,60,U2,SOMETIMES YOU CAN'T MAKE IT ON YOUR OWN,RE,1,9
2005-04-17,61,LL COOL J FT 7 AURELIUS,HUSH,46,3,9
2005-04-17,62,EMINEM,LIKE TOY SOLDIERS,RE,1,10
2005-04-17,63,JAY-Z & LINKIN PARK,NUMB/ENCORE,54,14,21
