chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1983-02-13,1,KAJAGOOGOO,TOO SHY,2,1,5
1983-02-13,2,MEN AT WORK,DOWN UNDER,1,1,7
1983-02-13,3,THE BELLE STARS,SIGN OF THE TIMES,4,3,6
1983-02-13,4,TEARS FOR FEARS,CHANGE,5,4,3
1983-02-13,5,MICHAEL JACKSON,BILLIE JEAN,17,5,4
1983-02-13,6,TOTO,AFRICA,19,6,4
1983-02-13,7,JOE COCKER AND JENNIFER WARNES,UP WHERE WE BELONG,7,7,6
1983-02-13,8,WHAM!,WHAM RAP,9,8,7
1983-02-13,9,FLEETWOOD MAC,OH DIANE,10,9,10
1983-02-13,10,EDDY GRANT,ELECTRIC AVENUE,3,2,6
1983-02-13,11,LAURA BRANIGAN,GLORIA,6,6,10
1983-02-13,12,CHINA CRISIS,CHRISTIAN,18,12,6
1983-02-13,13,INDEEP,LAST NIGHT A D.J. SAVED MY LIFE,14,13,5
1983-02-13,14,THE FUN BOY THREE,THE TUNNEL OF LOVE,26,14,3
1983-02-13,15,THE THOMPSON TWINS,LOVE ON YOUR SIDE,27,15,5
1983-02-13,16,MUSICAL YOUTH,NEVER GONNA GIVE YOU UP,40,16,2
1983-02-13,17,PHIL COLLINS,YOU CAN'T HURRY LOVE,8,1,12
1983-02-13,18,ECHO & THE BUNNYMEN,THE CUTTER,11,8,5
1983-02-13,19,DIRE STRAITS,TWISTING BY THE POOL,15,14,5
1983-02-13,20,WAH!,THE STORY OF THE BLUES,12,3,9
1983-02-13,21,U2,NEW YEAR'S DAY,13,10,5
1983-02-13,22,DEPECHE MODE,GET THE BALANCE RIGHT,32,22,2
1983-02-13,23,HAYSI FANTAYZEE,SHINY SHINY,28,23,6
1983-02-13,24,MADNESS,TOMORROW'S (JUST ANOTHER DAY)/MADNESS IS ALL IN THE MIND,New,24,1
1983-02-13,25,CENTRAL LINE,NATURE BOY,21,21,5
1983-02-13,26,PRINCE,1999,25,25,5
1983-02-13,27,ELVIS PRESLEY,JAILHOUSE ROCK,29,1,17
1983-02-13,28,THIN LIZZY,COLD SWEAT,33,28,2
1983-02-13,29,LEVEL 42,THE CHINESE WAY,24,24,6
1983-02-13,30,JOE JACKSON,STEPPIN' OUT,16,6,7
1983-02-13,31,BILLY GRIFFIN,HOLD ME TIGHTER IN THE RAIN,20,17,7
1983-02-13,32,ROCKER'S REVENGE FEATURING DONNIE CALVIN,THE HARDER THEY COME FT DONNIE CALVIN,30,30,4
1983-02-13,33,SPANDAU BALLET,COMMUNICATION,41,33,2
1983-02-13,34,ICEHOUSE,HEY LITTLE GIRL,39,34,4
1983-02-13,35,PATTI AUSTIN AND JAMES INGRAM,BABY COME TO ME,38,35,3
1983-02-13,36,THE JAM,GOING UNDERGROUND/DREAMS OF CHILDREN {1983},22,21,5
1983-02-13,37,ORCHESTRAL MANOEUVRES IN THE DARK,GENETIC ENGINEERING,New,37,1
1983-02-13,38,EURYTHMICS,SWEET DREAMS (ARE MADE OF THIS),63,38,2
1983-02-13,39,MARILLION,HE KNOWS YOU KNOW,35,35,2
