chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2019-04-05,1,LEWIS CAPALDI,SOMEONE YOU LOVED,1,1,14
2019-04-05,2,BILLIE EILISH,BAD GUY,New,2,1
2019-04-05,3,CALVIN HARRIS & RAG'N'BONE MAN,GIANT,2,2,12
2019-04-05,4,TOM WALKER,JUST YOU AND I,3,3,12
2019-04-05,5,JONAS BROTHERS,SUCKER,4,4,5
2019-04-05,6,BILLIE EILISH,BURY A FRIEND,20,6,9
2019-04-05,7,DAVE FT BURNA BOY,LOCATION,6,6,4
2019-04-05,8,STEEL BANGLEZ/TRACEY/MOSTACK,FASHION WEEK,7,7,2
2019-04-05,9,ARIANA GRANDE,BREAK UP WITH YOUR GIRLFRIEND I'M BORED,5,1,8
2019-04-05,10,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART,32,10,3
2019-04-05,11,WILEY/STEFFLON DON/SEAN PAUL,BOASTY,11,11,7
2019-04-05,12,LAUV & TROYE SIVAN,I'M SO TIRED,8,8,10
2019-04-05,13,BILLIE EILISH,WISH YOU WERE GAY,42,13,5
2019-04-05,14,PINK,WALK ME HOME,9,8,6
2019-04-05,15,MARSHMELLO FT CHVRCHES,HERE WITH ME,14,14,4
2019-04-05,16,KHALID,TALK,12,12,8
2019-04-05,17,NSG FT TION WAYNE,OPTIONS,10,7,14
2019-04-05,18,SIGRID,DON'T FEEL LIKE CRYING,13,13,8
2019-04-05,19,JAY1,YOUR MRS,New,19,1
2019-04-05,20,AVA MAX,SO AM I,18,18,4
2019-04-05,21,MABEL,DON'T CALL ME UP,16,3,11
2019-04-05,22,POST MALONE,WOW.,17,3,15
2019-04-05,23,DAVE FT J HUS,DISASTER,15,8,4
2019-04-05,24,AVA MAX,SWEET BUT PSYCHO,23,1,24
2019-04-05,25,RUSS & TION WAYNE,KEISHA & BECKY,19,19,2
2019-04-05,26,WESTLIFE,BETTER MAN,New,26,1
2019-04-05,27,SAM SMITH & NORMANI,DANCING WITH A STRANGER,21,3,12
2019-04-05,28,BLUEFACE,THOTIANA,24,15,9
2019-04-05,29,LEWIS CAPALDI,GRACE,26,21,21
2019-04-05,30,YNW MELLY,MURDER ON MY MIND,27,20,7
2019-04-05,31,LADY GAGA & BRADLEY COOPER,SHALLOW,28,1,27
2019-04-05,32,CARDI B & BRUNO MARS,PLEASE ME,25,12,7
2019-04-05,33,DAVE,STREATHAM,22,9,4
2019-04-05,34,A BOOGIE WIT DA HOODIE/6IX9INE,SWERVIN,30,27,14
2019-04-05,35,GEORGE EZRA,SHOTGUN,31,1,54
2019-04-05,36,GEORGE EZRA,PRETTY SHINING PEOPLE,38,36,10
2019-04-05,37,PANIC AT THE DISCO,HIGH HOPES,39,12,38
2019-04-05,38,ARIANA GRANDE,7 RINGS,29,1,11
2019-04-05,39,LIL NAS X,OLD TOWN ROAD,67,39,2
2019-04-05,40,ARIANA GRANDE & VICTORIA MONET,MONOPOLY,New,40,1
2019-04-05,41,JAX JONES/MARTIN SOLVEIG/BEER,ALL DAY AND NIGHT,New,41,1
