chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1966-10-13,1,JIM REEVES,DISTANT DRUMS,1,1,9
1966-10-13,2,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",BEND IT!,2,2,5
1966-10-13,3,THE WHO,I'M A BOY,3,2,7
1966-10-13,4,NEW VAUDEVILLE BAND,WINCHESTER CATHEDRAL,6,4,6
1966-10-13,5,THE ROLLING STONES,HAVE YOU SEEN YOUR MOTHER BABY STANDING IN THE SHADOW,7,5,3
1966-10-13,6,THE SUPREMES,YOU CAN'T HURRY LOVE,4,3,6
1966-10-13,7,SANDPIPERS,GUANTANAMERA,10,7,5
1966-10-13,8,SONNY AND CHER,LITTLE MAN,5,4,6
1966-10-13,9,TROGGS,I CAN'T CONTROL MYSELF,17,9,3
1966-10-13,10,DUSTY SPRINGFIELD,ALL I SEE IS YOU,9,9,5
1966-10-13,11,SEEKERS,WALK WITH ME,11,10,6
1966-10-13,12,WALKER BROTHERS,ANOTHER TEAR FALLS,14,12,4
1966-10-13,13,GEORGIE FAME,SUNNY,15,13,4
1966-10-13,14,ROY ORBISON,TOO SOON TO KNOW,8,3,9
1966-10-13,15,BOBBY HEBB,SUNNY,12,12,6
1966-10-13,16,PETER AND GORDON,LADY GODIVA,24,16,4
1966-10-13,17,LOS BRAVOS,I DON'T CARE,16,16,6
1966-10-13,18,THE FOUR SEASONS,I'VE GOT YOU UNDER MY SKIN,29,18,3
1966-10-13,19,THE FOUR TOPS,REACH OUT I'LL BE THERE,New,19,1
1966-10-13,20,HERMAN'S HERMITS,NO MILK TODAY,35,20,2
1966-10-13,21,THE SMALL FACES,ALL OR NOTHING,13,1,10
1966-10-13,22,DAVID GARRICK,DEAR MRS. APPLEBEE,27,22,4
1966-10-13,23,SPENCER DAVIS GROUP,WHEN I COME HOME,20,12,7
1966-10-13,24,LEE DORSEY,WORKING IN THE COAL MINE,19,8,10
1966-10-13,25,THE BEACH BOYS,GOD ONLY KNOWS,21,2,12
1966-10-13,26,THE BEATLES,YELLOW SUBMARINE/ELEANOR RIGBY,18,1,10
1966-10-13,27,THE HOLLIES,STOP STOP STOP,New,27,1
1966-10-13,28,SANDY POSEY,BORN A WOMAN,31,28,5
1966-10-13,29,WILSON PICKETT,LAND OF A THOUSAND DANCES,25,22,7
1966-10-13,30,MIKE SAMMES SINGERS,SOMEWHERE MY LOVE,28,28,5
1966-10-13,31,CLIFF BENNETT AND THE REBEL ROUSERS,GOT TO GET YOU INTO MY LIFE,23,6,10
1966-10-13,32,DAVID AND JONATHAN,LOVERS OF THE WORLD UNITE,22,7,15
1966-10-13,33,ANDY WILLIAMS,IN THE ARMS OF LOVE,33,33,4
1966-10-13,34,CLIFF RICHARD,TIME DRAGS BY,New,34,1
1966-10-13,35,THE TEMPTATIONS,BEAUTY IS ONLY SKIN DEEP,42,35,2
1966-10-13,36,MINDBENDERS,ASHES TO ASHES,26,14,8
1966-10-13,37,CHER,SUNNY,32,32,4
1966-10-13,38,FRANK SINATRA,SUMMER WIND,36,36,3
1966-10-13,39,PAUL JONES,HIGH TIME,49,39,2
1966-10-13,40,ELVIS PRESLEY,ALL THAT I AM,New,40,1
1966-10-13,41,JUNIOR WALKER AND THE ALL STARS,HOW SWEET IT IS,34,22,9
1966-10-13,42,MANUEL AND THE MUSIC OF THE MOUNTAINS,SOMEWHERE MY LOVE,New,42,1
1966-10-13,43,GENO WASHINGTON AND HIS RAM JAM BAND,QUE SERA SERA,44,43,2
1966-10-13,44,BOBBY DARIN,IF I WERE A CARPENTER,New,44,1
1966-10-13,45,DAVE BERRY,MAMA,30,5,16
1966-10-13,46,CHRIS MONTEZ,THERE WILL NEVER BE ANOTHER YOU,37,37,4
1966-10-13,47,OTIS REDDING,I CAN'T TURN YOU LOOSE,39,29,8
1966-10-13,48,CRISPIAN ST PETERS,CHANGES,48,47,4
1966-10-13,49,THE SEARCHERS,HAVE YOU EVER LOVED SOMEBODY?,New,49,1
1966-10-13,50,KEN DODD,MORE THAN LOVE,41,14,11
