chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1955-10-14,1,JIMMY YOUNG,THE MAN FROM LARAMIE,2,1,5
1955-10-14,2,FRANKIE LAINE WITH THE MELLOMEN,COOL WATER,3,2,17
1955-10-14,3,CYRIL STAPLETON ORCHESTRA WITH JULIE DAWN,BLUE STAR (THE MEDIC THEME),6,3,4
1955-10-14,4,SLIM WHITMAN,ROSE MARIE,1,1,14
1955-10-14,5,MITCH MILLER,THE YELLOW ROSE OF TEXAS,9,5,2
1955-10-14,6,DAVID WHITFIELD,EV'RYWHERE,5,3,15
1955-10-14,7,FRANK SINATRA,LEARNIN' THE BLUES,4,2,11
1955-10-14,8,CATERINA VALENTE,THE BREEZE AND I,7,5,9
1955-10-14,9,STARGAZERS,CLOSE THE DOOR,8,6,6
1955-10-14,10,ROSEMARY CLOONEY,HEY THERE,18,10,3
1955-10-14,11,JOHNSTON BROTHERS,HERNANDO'S HIDEAWAY,11,11,2
1955-10-14,11,JOHNNIE RAY,HERNANDO'S HIDEAWAY,20,11,2
1955-10-14,13,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK,RE,13,3
1955-10-14,14,SLIM WHITMAN,INDIAN LOVE CALL,10,7,12
1955-10-14,15,MALCOLM VAUGHAN,EVERY DAY OF MY LIFE,12,5,16
1955-10-14,16,JOHNNIE RAY,HEY THERE,New,16,1
1955-10-14,17,SAMMY DAVIS JR,LOVE ME OR LEAVE ME,13,8,6
1955-10-14,18,RUBY MURRAY,EVERMORE,14,3,16
1955-10-14,19,RUBY MURRAY,I'LL COME WHEN YOU CALL,New,19,1
1955-10-14,20,LITA ROZA,HEY THERE,17,17,2
1955-10-14,20,ALMA COGAN,GO ON BY,New,20,1
