chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1984-01-29,1,FRANKIE GOES TO HOLLYWOOD,RELAX,1,1,13
1984-01-29,2,CYNDI LAUPER,GIRLS JUST WANT TO HAVE FUN,10,2,4
1984-01-29,3,JOE FAGIN,THAT'S LIVIN' ALRIGHT (FROM 'AUF WIEDERSEHEN PET'),3,3,5
1984-01-29,4,QUEEN,RADIO GA GA,New,4,1
1984-01-29,5,MATTHEW WILDER,BREAK MY STRIDE,14,5,4
1984-01-29,6,FICTION FACTORY,(FEELS LIKE) HEAVEN,12,6,4
1984-01-29,7,PAUL MCCARTNEY,PIPES OF PEACE,2,1,8
1984-01-29,8,EURYTHMICS,HERE COMES THE RAIN AGAIN,11,8,3
1984-01-29,9,ECHO & THE BUNNYMEN,THE KILLING MOON,17,9,2
1984-01-29,10,BIG COUNTRY,WONDERLAND,8,8,3
1984-01-29,11,SHAKY AND BONNIE,A ROCKIN' GOOD WAY,5,5,5
1984-01-29,12,DURAN DURAN,NEW MOON ON MONDAY,New,12,1
1984-01-29,13,MADONNA,HOLIDAY,29,13,4
1984-01-29,14,JOHN LENNON,NOBODY TOLD ME,6,6,3
1984-01-29,15,CHINA CRISIS,WISHFUL THINKING,9,9,4
1984-01-29,16,HOWARD JONES,WHAT IS LOVE?,4,2,11
1984-01-29,17,GLORIA GAYNOR,I AM WHAT I AM,13,13,8
1984-01-29,18,THE THOMPSON TWINS,DOCTOR DOCTOR,New,18,1
1984-01-29,19,SNOWY WHITE,BIRD OF PARADISE,7,6,8
1984-01-29,20,THE SMITHS,WHAT DIFFERENCE DOES IT MAKE,26,20,2
1984-01-29,21,SIMPLE MINDS,SPEED YOUR LOVE TO ME,20,20,2
1984-01-29,22,THE ALARM,WHERE WERE YOU HIDING WHEN THE STORM BROKE,22,22,3
1984-01-29,23,RICK SPRINGFIELD,HUMAN TOUCH,31,23,4
1984-01-29,24,LIONEL RICHIE,RUNNING WITH THE NIGHT,16,9,10
1984-01-29,25,JUAN MARTIN,LOVE THEME FROM 'THE THORN BIRDS',41,25,3
1984-01-29,26,THE MANHATTAN TRANSFER,SPICE OF LIFE,33,26,3
1984-01-29,27,MUSICAL YOUTH,SIXTEEN,34,27,4
1984-01-29,28,STATUS QUO,MARGUERITA TIME,15,3,9
1984-01-29,29,THOMAS DOLBY,HYPERACTIVE!,35,29,3
1984-01-29,30,THE THOMPSON TWINS,HOLD ME NOW,25,4,12
1984-01-29,31,ICICLE WORKS,LOVE IS A WONDERFUL COLOUR,19,15,9
1984-01-29,32,KENNY ROGERS AND DOLLY PARTON,ISLANDS IN THE STREAM,24,7,13
1984-01-29,33,ELBOW BONES AND THE RACKETEERS,A NIGHT IN NEW YORK,40,33,8
1984-01-29,34,BILLY JOEL,TELL HER ABOUT IT,18,4,9
1984-01-29,35,SHANNON,LET THE MUSIC PLAY,50,35,7
1984-01-29,36,KOOL AND THE GANG,STRAIGHT AHEAD,23,15,9
1984-01-29,37,MICHAEL JACKSON,THRILLER,27,10,12
1984-01-29,38,NIK KERSHAW,WOULDN'T IT BE GOOD,53,38,2
1984-01-29,39,EARTHA KITT,WHERE IS MY MAN,36,36,11
1984-01-29,40,ABC,SOS,39,39,3
1984-01-29,41,SWANS WAY,SOUL TRAIN,New,41,1
1984-01-29,42,WHITESNAKE,GIVE ME MORE TIME,30,29,4
1984-01-29,43,TINA TURNER,LET'S STAY TOGETHER,37,6,12
1984-01-29,44,THE POLICE,KING OF PAIN,21,17,4
1984-01-29,45,BARBARA MASON,ANOTHER MAN,48,45,4
1984-01-29,46,RE-FLEX,THE POLITICS OF DANCING,63,46,2
1984-01-29,47,TALK TALK,IT'S MY LIFE,46,46,4
1984-01-29,48,PAUL YOUNG,LOVE OF THE COMMON PEOPLE,28,2,12
1984-01-29,49,PAT BENATAR,LOVE IS A BATTLEFIELD,56,49,4
1984-01-29,50,BREAK MACHINE,STREET DANCE,76,50,2
1984-01-29,51,THE COLOUR FIELD,THE COLOUR FIELD,43,43,3
1984-01-29,52,ROCKWELL,SOMEBODY'S WATCHING ME,New,52,1
1984-01-29,53,TALKING HEADS,THIS MUST BE THE PLACE,51,51,3
1984-01-29,54,SLADE,RUN RUNAWAY,New,54,1
1984-01-29,55,WANG CHUNG,DANCE HALL DAYS,73,55,4
1984-01-29,56,ROLAND RAT SUPERSTAR,RAT RAPPING (BRILLIANT ISN'T IT),32,14,12
1984-01-29,57,HERBIE HANCOCK,FUTURE SHOCK,54,54,3
