chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1959-07-10,1,BOBBY DARIN,DREAM LOVER,1,1,7
1959-07-10,2,MARTY WILDE,A TEENAGER IN LOVE,3,2,6
1959-07-10,3,LONNIE DONEGAN,BATTLE OF NEW ORLEANS,4,3,3
1959-07-10,4,RUSS CONWAY,ROULETTE,2,1,9
1959-07-10,5,ELVIS PRESLEY,A FOOL SUCH AS I/I NEED YOUR LOVE TONIGHT,5,1,12
1959-07-10,6,DUANE EDDY,PETER GUNN,8,6,4
1959-07-10,7,ANTHONY NEWLEY,PERSONALITY,6,6,5
1959-07-10,8,ANTHONY NEWLEY,I'VE WAITED SO LONG,7,3,11
1959-07-10,9,LLOYD PRICE,PERSONALITY,10,9,5
1959-07-10,10,RUBY MURRAY,GOODBYE JIMMY GOODBYE,14,10,6
1959-07-10,11,RICKY NELSON,IT'S LATE,11,3,13
1959-07-10,12,RUSS CONWAY,SIDE SADDLE,9,1,21
1959-07-10,12,JOAN REGAN,MAY YOU ALWAYS,12,9,11
1959-07-10,14,THE EVERLY BROTHERS,POOR JENNY,15,14,7
1959-07-10,15,CLIFF RICHARD AND THE DRIFTERS,LIVING DOLL,New,15,1
1959-07-10,16,CRAIG DOUGLAS,A TEENAGER IN LOVE,20,14,5
1959-07-10,17,CONNIE FRANCIS,LIPSTICK ON YOUR COLLAR,28,17,2
1959-07-10,18,BUDDY HOLLY,IT DOESN'T MATTER ANYMORE,13,1,20
1959-07-10,19,RICKY NELSON,NEVER BE ANYONE ELSE BUT YOU,22,14,7
1959-07-10,20,THE EVERLY BROTHERS,TAKE A MESSAGE TO MARY,24,20,4
1959-07-10,21,NEIL SEDAKA,I GO APE,17,9,12
1959-07-10,22,RUBY WRIGHT,THREE STARS,20,19,8
1959-07-10,23,JOHNNY HORTON,BATTLE OF NEW ORLEANS,16,16,3
1959-07-10,24,PERRY COMO,I KNOW,New,24,1
1959-07-10,25,CHRIS BARBER'S JAZZ BAND,PETITE FLEUR,23,3,22
1959-07-10,26,PAUL ANKA,LONELY BOY,New,26,1
1959-07-10,27,MARTY WILDE,DONNA,25,3,18
1959-07-10,28,BROOK BENTON,ENDLESSLY,New,28,1
1959-07-10,29,BERT WEEDON,GUITAR BOOGIE SHUFFLE,18,10,9
1959-07-10,30,PAT BOONE,FOR A PENNY,19,19,6
