chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2023-01-13,1,LEWIS CAPALDI,POINTLESS,15,1,6
2023-01-13,2,RAYE FT 070 SHAKE,ESCAPISM,1,1,8
2023-01-13,3,SZA,KILL BILL,4,3,5
2023-01-13,4,TAYLOR SWIFT,ANTI-HERO,2,1,12
2023-01-13,5,VENBEE & GODDARD,MESSY IN HEAVEN,3,3,16
2023-01-13,6,CENTRAL CEE,LET GO,6,6,4
2023-01-13,7,MEGHAN TRAINOR,MADE YOU LOOK,5,2,12
2023-01-13,8,REMA,CALM DOWN,8,8,20
2023-01-13,9,OLIVER TREE & ROBIN SCHULZ,MISS YOU,7,3,14
2023-01-13,10,BUGZY MALONE & TEEDEE,OUT OF NOWHERE,9,9,9
2023-01-13,11,METRO BOOMIN/WEEKND/21 SAVAGE,CREEPIN',12,11,6
2023-01-13,12,TOM ODELL,ANOTHER LOVE,10,10,77
2023-01-13,13,ANNE-MARIE & AITCH,PSYCHO,11,5,17
2023-01-13,14,MIGUEL,SURE THING,83,14,2
2023-01-13,15,STORMZY,HIDE & SEEK,17,7,12
2023-01-13,16,STEPHEN SANCHEZ,UNTIL I FOUND YOU,28,16,19
2023-01-13,17,DRAKE & 21 SAVAGE,RICH FLEX,14,3,10
2023-01-13,18,TIESTO & TATE MCRAE,10:35,18,18,10
2023-01-13,19,SKRILLEX/FRED AGAIN/FLOWDAN,RUMBLE,New,19,1
2023-01-13,20,SAM SMITH & KIM PETRAS,UNHOLY,13,1,16
2023-01-13,21,DAVID GUETTA & BEBE REXHA,I'M GOOD (BLUE),16,1,20
2023-01-13,22,CIAN DUCROT,I'LL BE WAITING,39,22,6
2023-01-13,23,JVKE,GOLDEN HOUR,24,23,14
2023-01-13,24,JOEL CORRY & TOM GRENNAN,LIONHEART (FEARLESS),21,21,11
2023-01-13,25,DERMOT KENNEDY,KISS ME,20,15,17
2023-01-13,26,DEAN LEWIS,HOW DO I SAY GOODBYE,23,23,16
2023-01-13,27,SZA,SHIRT,25,17,11
2023-01-13,28,LADY GAGA,BLOODY MARY,22,22,5
2023-01-13,29,LEWIS CAPALDI,FORGET ME,26,1,18
2023-01-13,30,HARRY STYLES,AS IT WAS,19,1,41
2023-01-13,31,EMINEM,MOCKINGBIRD,33,4,24
2023-01-13,32,LIL UZI VERT,JUST WANNA ROCK,38,32,11
2023-01-13,33,SZA,NOBODY GETS ME,29,27,5
2023-01-13,34,ONEREPUBLIC,I AIN'T WORRIED,30,3,32
2023-01-13,35,CLAVISH FT D-BLOCK EUROPE,ROCKET SCIENCE,32,9,8
2023-01-13,36,TORY LANEZ,THE COLOR VIOLET,41,36,4
2023-01-13,37,RIHANNA,LIFT ME UP,27,3,11
2023-01-13,38,HOTEL UGLY,SHUT UP MY MOMS CALLING,47,38,3
2023-01-13,39,CIAN DUCROT,ALL FOR YOU,35,19,32
2023-01-13,40,ELIZA ROSE/INTERPLANETARY,B.O.T.A. (BADDEST OF THEM ALL),31,1,24
2023-01-13,41,PINKPANTHERESS,BOY'S A LIAR,50,41,4
2023-01-13,42,MIMI WEBB,GHOST OF YOU,36,23,13
2023-01-13,43,SUB FOCUS & DIMENSION,READY TO FLY,52,43,2
2023-01-13,44,METRO BOOMIN/FUTURE/BROWN,SUPERHERO (HEROES & VILLAINS),49,39,5
2023-01-13,45,WEEKND,DIE FOR YOU,48,45,9
2023-01-13,46,CHRIS BROWN,UNDER THE INFLUENCE,42,7,24
2023-01-13,47,PINK,NEVER GONNA NOT DANCE AGAIN,46,46,6
2023-01-13,48,D4VD,HERE WITH ME,67,48,3
2023-01-13,49,BEYONCE,CUFF IT,37,5,23
2023-01-13,50,COI LERAY,PLAYERS,68,50,2
2023-01-13,51,LF SYSTEM,AFRAID TO FEEL,34,1,30
2023-01-13,52,1975,ABOUT YOU,80,52,7
2023-01-13,53,FRED AGAIN,DELILAH (PULL ME OUT OF THIS),72,35,6
2023-01-13,54,HEADIE ONE,50S,40,40,5
2023-01-13,55,SCHAK FT KIM ENGLISH,MOVING ALL AROUND (JUMPIN'),60,46,8
2023-01-13,56,STEVE LACY,BAD HABIT,51,8,25
2023-01-13,57,ED SHEERAN,BAD HABITS,44,1,74
2023-01-13,58,ED SHEERAN,SHIVERS,43,1,64
2023-01-13,59,THXSOMCH,SPIT IN MY FACE,56,56,3
2023-01-13,60,LIBIANCA,PEOPLE,92,60,2
