chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
8/5/1959,1,BUDDY HOLLY,IT DOESN'T MATTER ANYMORE,1,1,11
8/5/1959,2,ELVIS PRESLEY,A FOOL SUCH AS I/I NEED YOUR LOVE TONIGHT,2,2,3
8/5/1959,3,RUSS CONWAY,SIDE SADDLE,4,1,12
8/5/1959,4,MARTY WILDE,DONNA,5,4,10
8/5/1959,5,RICKY NELSON,IT'S LATE,9,5,4
8/5/1959,6,CHRIS BARBER'S JAZZ BAND,PETITE FLEUR,3,3,13
8/5/1959,7,FLEETWOODS,COME SOFTLY TO ME,10,7,3
8/5/1959,8,COASTERS,CHARLIE BROWN,6,6,7
8/5/1959,9,ANTHONY NEWLEY,I'VE WAITED SO LONG,12,9,2
8/5/1959,10,FRANKIE VAUGHAN AND THE KAYE SISTERS,COME SOFTLY TO ME,11,10,2
8/5/1959,11,EDDIE COCHRAN,C'MON EVERYBODY,8,6,9
8/5/1959,12,NEIL SEDAKA,I GO APE,13,12,3
8/5/1959,13,PLATTERS,SMOKE GETS IN YOUR EYES,7,1,17
8/5/1959,14,CLIFF RICHARD AND THE DRIFTERS,MEAN STREAK,New,14,1
8/5/1959,15,LONNIE DONEGAN,FORT WORTH JAIL,New,15,1
8/5/1959,16,LLOYD PRICE,STAGGER LEE,14,7,13
8/5/1959,17,ANTHONY NEWLEY,IDLE ON PARADE EP,New,17,1
8/5/1959,18,MALCOLM VAUGHAN,WAIT FOR ME/WILLINGLY,24,13,10
8/5/1959,19,CONNIE FRANCIS,MY HAPPINESS,15,4,13
8/5/1959,20,FRANKIE AVALON,VENUS,21,20,3
8/5/1959,21,BILLY ECKSTINE,GIGI,18,8,13
8/5/1959,22,SLIM DUSTY,A PUB WITH NO BEER,16,3,15
8/5/1959,23,PEARL CARR AND TEDDY JOHNSON,SING LITTLE BIRDIE,26,12,8
8/5/1959,24,MCGUIRE SISTERS,MAY YOU ALWAYS,27,24,2
8/5/1959,25,JOAN REGAN,MAY YOU ALWAYS,25,25,2
8/5/1959,26,DICKIE VALENTINE,VENUS,20,20,6
8/5/1959,27,PERRY COMO,TOMBOY,17,10,11
8/5/1959,28,FRANK SINATRA,FRENCH FOREIGN LEGION,22,18,5
8/5/1959,29,BEVERLEY SISTERS,LITTLE DRUMMER BOY,23,6,13
8/5/1959,30,CRICKETS,LOVE'S MADE A FOOL OF YOU,RE,26,2
