chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1968-02-07,1,LOVE AFFAIR,EVERLASTING LOVE,1,1,6
1968-02-07,2,MANFRED MANN,THE MIGHTY QUINN,7,2,3
1968-02-07,3,JOHN FRED AND THE PLAYBOY BAND,JUDY IN DISGUISE (WITH GLASSES),4,3,6
1968-02-07,4,ENGELBERT HUMPERDINCK,AM I THAT EASY TO FORGET,3,3,5
1968-02-07,5,AMEN CORNER,BEND ME SHAPE ME,5,5,4
1968-02-07,6,THE TREMELOES,SUDDENLY YOU LOVE ME,9,6,4
1968-02-07,7,GEORGIE FAME,BALLAD OF BONNIE AND CLYDE,2,1,9
1968-02-07,8,BRENTON WOOD,GIMME LITTLE SIGN,15,8,7
1968-02-07,9,SOLOMON KING,SHE WEARS MY RING,8,8,6
1968-02-07,10,PLASTIC PENNY,EVERYTHING I AM,6,6,6
1968-02-07,11,HERMAN'S HERMITS,I CAN TAKE OR LEAVE YOUR LOVING,14,11,4
1968-02-07,12,STATUS QUO,PICTURES OF MATCHSTICK MEN,30,12,3
1968-02-07,13,ALAN PRICE SET,DON'T STOP THE CARNIVAL,37,13,2
1968-02-07,14,THE BEE GEES,WORDS,41,14,2
1968-02-07,15,THE BEACH BOYS,DARLIN',17,15,4
1968-02-07,16,THE MONKEES,DAYDREAM BELIEVER,11,5,13
1968-02-07,17,THE SMALL FACES,TIN SOLDIER,10,9,10
1968-02-07,18,THE BEATLES,MAGICAL MYSTERY TOUR (EP),12,2,9
1968-02-07,19,TOM JONES,I'M COMING HOME,20,2,12
1968-02-07,20,THE FOUR TOPS,WALK AWAY RENEE,13,3,9
1968-02-07,21,THE MOODY BLUES,NIGHTS IN WHITE SATIN,26,21,7
1968-02-07,22,THE MOVE,FIRE BRIGADE,New,22,1
1968-02-07,23,FOUNDATIONS,BACK ON MY FEET AGAIN,38,23,3
1968-02-07,24,HERD,PARADISE LOST,19,15,8
1968-02-07,25,SYMBOLS,(THE BEST PART OF) BREAKING UP,25,25,6
1968-02-07,26,ANITA HARRIS,ANNIVERSARY WALTZ,35,26,3
1968-02-07,27,SMOKEY ROBINSON AND THE MIRACLES,I SECOND THAT EMOTION,32,27,7
1968-02-07,28,ENGELBERT HUMPERDINCK,THE LAST WALTZ,27,1,25
1968-02-07,29,TRAFFIC,HERE WE GO ROUND THE MULBERRY BUSH,23,8,11
1968-02-07,30,THE BEATLES,HELLO GOODBYE,16,1,11
1968-02-07,31,MARTHA REEVES AND THE VANDELLAS,HONEY CHILE,36,31,4
1968-02-07,32,THE BEE GEES,WORLD,18,9,12
1968-02-07,33,VAL DOONICAN,IF THE WHOLE WORLD STOPPED LOVING,21,3,17
1968-02-07,34,THE SCAFFOLD,THANK U VERY MUCH,22,4,12
1968-02-07,35,DON PARTRIDGE,ROSIE,New,35,1
1968-02-07,36,AMERICAN BREED,BEND ME SHAPE ME,New,36,1
1968-02-07,37,TONY BLACKBURN,SO MUCH LOVE,31,31,3
1968-02-07,38,SIMON DUPREE AND THE BIG SOUND,KITES,24,9,12
1968-02-07,39,DIANA ROSS AND THE SUPREMES,IN AND OUT OF LOVE,29,13,11
1968-02-07,40,LEMON PIPERS,GREEN TAMBOURINE,New,40,1
1968-02-07,41,DES O'CONNOR,CARELESS HANDS,33,6,15
1968-02-07,42,ARETHA FRANKLIN,CHAIN OF FOOLS/SATISFACTION,42,37,7
1968-02-07,43,GENE PITNEY,SOMETHING'S GOTTEN HOLD OF MY HEART,28,5,13
1968-02-07,44,MARVIN GAYE AND TAMMI TERRELL,IF I COULD BUILD MY WHOLE WORLD AROUND YOU,49,41,4
1968-02-07,45,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD/CABARET,New,45,1
1968-02-07,46,PP ARNOLD,(IF YOU THINK YOU'RE) GROOVY,47,46,3
1968-02-07,47,PETULA CLARK,THE OTHER MAN'S GRASS (IS ALWAYS GREENER),34,20,9
1968-02-07,48,CILLA BLACK,I ONLY LIVE TO LOVE YOU,50,26,11
1968-02-07,49,SANDIE SHAW,TODAY,New,49,1
1968-02-07,50,ENGELBERT HUMPERDINCK,RELEASE ME,46,1,55
