chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-06-08,1,WINDSOR DAVIES AND DON ESTELLE,WHISPERING GRASS,1,1,5
1975-06-08,2,SHOWADDYWADDY,THREE STEPS TO HEAVEN,3,2,5
1975-06-08,3,10CC,I'M NOT IN LOVE,8,3,3
1975-06-08,4,THE STYLISTICS,SING BABY SING,4,3,6
1975-06-08,5,TAMMY WYNETTE,STAND BY YOUR MAN,2,1,8
1975-06-08,6,THE OSMONDS,THE PROUD ONE,7,6,4
1975-06-08,7,GLADYS KNIGHT AND THE PIPS,THE WAY WE WERE,5,4,11
1975-06-08,8,JUDY COLLINS,SEND IN THE CLOWNS,6,6,5
1975-06-08,9,VAN MCCOY,THE HUSTLE,22,9,3
1975-06-08,10,WINGS,LISTEN TO WHAT THE MAN SAID,18,10,3
1975-06-08,11,HOT CHOCOLATE,DISCO QUEEN,20,11,4
1975-06-08,12,KRAFTWERK,AUTOBAHN,11,11,6
1975-06-08,13,STATUS QUO,ROLL OVER LAY DOWN,9,9,5
1975-06-08,14,DESMOND DEKKER,THE ISRAELITES,10,10,6
1975-06-08,15,ROY WOOD,OH WHAT A SHAME,30,15,3
1975-06-08,16,HAMILTON BOHANNON,DISCO STOMP,23,16,4
1975-06-08,17,SLADE,THANKS FOR THE MEMORY,12,7,5
1975-06-08,18,IAN HUNTER,ONCE BITTEN TWICE SHY,14,14,7
1975-06-08,19,FOX,"IMAGINE ME, IMAGINE YOU",15,15,6
1975-06-08,20,BARRY WHITE,I'LL DO ANYTHING YOU WANT ME TO,21,20,4
1975-06-08,21,ERIC CLAPTON,SWING LOW SWEET CHARIOT,19,19,6
1975-06-08,22,DISCO TEX AND THE SEX-O-LETTES,I WANNA DANCE WIT CHOO,13,6,8
1975-06-08,23,STEVE HARLEY AND COCKNEY REBEL,"MR. RAFFLES (MAN, IT WAS MEAN)",40,23,2
1975-06-08,24,KENNY,"BABY I LOVE YOU, OK!",42,24,2
1975-06-08,25,BLACKBYRDS,WALKING IN RHYTHM,31,25,3
1975-06-08,26,TAMMY JONES,LET ME TRY AGAIN,16,5,8
1975-06-08,27,MAC AND KATIE KISSOON,DON'T DO IT BABY,17,9,7
1975-06-08,28,TONY CAMILLO'S BAZUKA,DYNOMITE (PART 1),36,28,3
1975-06-08,29,JOHNNY NASH,TEARS ON MY PILLOW,New,29,1
1975-06-08,30,RETTA YOUNG,(SENDING OUT AN) S.O.S.,33,30,4
1975-06-08,31,MUD,OH BOY,24,1,8
1975-06-08,32,THE DOOBIE BROTHERS,TAKE ME IN YOUR ARMS,49,32,2
1975-06-08,33,MINNIE RIPERTON,LOVIN' YOU,29,2,10
1975-06-08,34,ANDY WILLIAMS,YOU LAY SO EASY ON MY MIND,43,34,3
1975-06-08,35,HAROLD MELVIN AND THE BLUENOTES,GET OUT,44,35,3
1975-06-08,36,NAZARETH,MY WHITE BICYCLE,New,36,1
1975-06-08,37,JACKIE WILSON,I GET THE SWEETEST FEELING {1975},28,25,7
1975-06-08,38,ELVIS PRESLEY,TROUBLE,32,31,4
1975-06-08,39,THE CARPENTERS,ONLY YESTERDAY,26,7,9
1975-06-08,40,WOMBLES,WOMBLING WHITE TIE AND TAILS,27,22,6
1975-06-08,41,GILBERT O'SULLIVAN,I DON'T LOVE YOU BUT I THINK I LIKE YOU,New,41,1
1975-06-08,42,JOHN LENNON,STAND BY ME,34,30,7
1975-06-08,43,SUSAN CADOGAN,HURT SO GOOD,25,4,11
1975-06-08,44,BILLY SWAN,DON'T BE CRUEL,46,42,4
1975-06-08,45,FRANKIE VALLI AND THE FOUR SEASONS,THE NIGHT,35,7,9
1975-06-08,46,BAY CITY ROLLERS,BYE BYE BABY,37,1,15
1975-06-08,47,TELLY SAVALAS,YOU'VE LOST THAT LOVIN' FEELIN',48,47,3
1975-06-08,48,GUYS AND DOLLS,HERE I GO AGAIN,45,33,5
1975-06-08,49,GILBERT BECAUD,A LITTLE LOVE AND UNDERSTANDING,38,10,12
1975-06-08,50,BOBBY GOLDSBORO,HONEY {1975},41,2,12
