chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1978-11-19,1,THE BOOMTOWN RATS,RAT TRAP,1,1,7
1978-11-19,2,OLIVIA NEWTON-JOHN,HOPELESSLY DEVOTED TO YOU,2,2,4
1978-11-19,3,THE CARS,MY BEST FRIEND'S GIRL,5,3,3
1978-11-19,4,ROD STEWART,DA 'YA' THINK I'M SEXY?,14,4,2
1978-11-19,5,SHOWADDYWADDY,PRETTY LITTLE ANGEL EYES,7,5,4
1978-11-19,6,FRANKIE MILLER,DARLIN',6,6,7
1978-11-19,7,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,SUMMER NIGHTS,3,1,11
1978-11-19,8,DAN HARTMAN,INSTANT REPLAY,8,8,6
1978-11-19,9,BLONDIE,HANGING ON THE TELEPHONE,18,9,3
1978-11-19,10,JOHN TRAVOLTA,SANDY,4,2,8
1978-11-19,11,QUEEN,BICYCLE RACE/FAT BOTTOMED GIRLS,13,11,5
1978-11-19,12,PATRICK JUVET,I LOVE AMERICA,22,12,4
1978-11-19,13,THE JACKSONS,BLAME IT ON THE BOOGIE,10,8,10
1978-11-19,14,HEATWAVE,ALWAYS AND FOREVER/MIND BLOWING DECISIONS,23,14,4
1978-11-19,15,DONNA SUMMER,MACARTHUR PARK,9,5,7
1978-11-19,16,ELTON JOHN,PART TIME LOVE,24,16,6
1978-11-19,17,THE THREE DEGREES,GIVIN' UP GIVIN' IN,12,12,8
1978-11-19,18,STREETBAND,TOAST/HOLD ON,25,18,4
1978-11-19,19,X-RAY SPEX,GERM FREE ADOLESCENTS,30,19,4
1978-11-19,20,FATHER ABRAHAM AND THE SMURFS,DIPPETY DAY,16,13,9
1978-11-19,21,PUBLIC IMAGE LIMITED,PUBLIC IMAGE,17,9,6
1978-11-19,22,BONEY M,RASPUTIN,11,2,8
1978-11-19,23,CHIC,LE FREAK,40,23,2
1978-11-19,24,MUSIQUE,IN THE BUSH,72,24,2
1978-11-19,25,SARAH BRIGHTMAN AND HOT GOSSIP,I LOST MY HEART TO A STARSHIP TROOPER,31,25,3
1978-11-19,26,THE BEE GEES,TOO MUCH HEAVEN,New,26,1
1978-11-19,27,DARTS,DON'T LET IT FADE AWAY,28,27,3
1978-11-19,28,ELKIE BROOKS,DON'T CRY OUT LOUD,33,28,3
1978-11-19,29,SYLVESTER,DANCE (DISCO HEAT),64,29,2
1978-11-19,30,DOLLAR,SHOOTING STAR,39,30,3
1978-11-19,31,DEAN FRIEDMAN,LYDIA,70,31,2
1978-11-19,32,ALICIA BRIDGES,I LOVE THE NIGHT LIFE,38,32,3
1978-11-19,33,LUISA FERNANDEZ,LAY LOVE ON YOU,35,33,3
1978-11-19,34,ELECTRIC LIGHT ORCHESTRA,SWEET TALKIN' WOMAN,15,6,8
1978-11-19,35,ELVIS COSTELLO AND THE ATTRACTIONS,RADIO RADIO,29,29,5
1978-11-19,36,SHAM 69,HURRY UP HARRY,19,10,7
1978-11-19,37,BUZZCOCKS,PROMISES,New,37,1
1978-11-19,38,DEAN FRIEDMAN,LUCKY STARS,27,3,10
1978-11-19,39,THE JAM,DOWN IN THE TUBE STATION AT MIDNIGHT,21,15,6
1978-11-19,40,999,HOMICIDE,New,40,1
1978-11-19,41,SUZI QUATRO AND CHRIS NORMAN,STUMBLIN' IN,53,41,3
1978-11-19,42,THE VILLAGE PEOPLE,Y.M.C.A.,New,42,1
1978-11-19,43,BUZZCOCKS,EVER FALLEN IN LOVE,20,12,10
1978-11-19,44,KATE BUSH,HAMMER HORROR,49,44,3
1978-11-19,45,DIANA ROSS AND MICHAEL JACKSON,EASE ON DOWN THE ROAD,61,45,2
1978-11-19,46,THE BRECKER BROTHERS,EAST RIVER,34,34,4
1978-11-19,47,PHIL HURTT,GIVING IT BACK,36,36,3
1978-11-19,48,BARBRA STREISAND AND NEIL DIAMOND,YOU DON'T BRING ME FLOWERS,New,48,1
1978-11-19,49,STATUS QUO,ACCIDENT PRONE,New,49,1
1978-11-19,50,REZILLOS,DESTINATION VENUS,New,50,1
1978-11-19,51,ASHFORD AND SIMPSON,IT SEEMS TO HANG ON,50,50,2
1978-11-19,52,CHAS AND DAVE,STRUMMIN',58,52,3
1978-11-19,53,ERIC CLAPTON,PROMISES,37,37,6
1978-11-19,54,TEDDY PENDERGRASS,ONLY YOU/CLOSE THE DOOR,41,41,5
1978-11-19,55,THE UNDERTONES,TEENAGE KICKS,57,31,6
1978-11-19,56,CROWN HEIGHTS AFFAIR,I'M GONNA LOVE YOU FOREVER,47,47,3
1978-11-19,57,PETER TOSH,(YOU GOTTA WALK) DON'T LOOK BACK,65,43,6
1978-11-19,58,MUNICH MACHINE,A WHITER SHADE OF PALE,42,42,4
1978-11-19,59,THE O'JAYS,BRANDY,45,21,9
1978-11-19,60,SYLVESTER,YOU MAKE ME FEEL (MIGHTY REAL),46,8,15
1978-11-19,61,THE BROTHERS JOHNSON,RIDE-O-ROCKET,54,50,4
1978-11-19,62,THE COMMODORES,JUST TO BE CLOSE TO YOU,New,62,1
1978-11-19,63,SQUEEZE,GOODBYE GIRL,75,63,2
1978-11-19,64,RACEY,LAY YOUR LOVE ON ME,New,64,1
1978-11-19,65,CITY BOY,WHAT A NIGHT,60,39,5
1978-11-19,66,EDDIE HENDERSON,PRANCE ON,51,44,5
1978-11-19,67,MANKIND,DR. WHO,New,67,1
1978-11-19,68,FRANKIE VALLI,GREASE,43,3,14
1978-11-19,69,CRYSTAL GAYLE,TALKING IN YOUR SLEEP,48,11,14
1978-11-19,70,LEO SAYER,RAINING IN MY HEART,New,70,1
1978-11-19,71,BONEY M,RIVERS OF BABYLON/BROWN GIRL IN THE RING,71,1,31
1978-11-19,72,SANTANA,WELL ALL RIGHT,New,72,1
1978-11-19,73,THE ROLLING STONES,RESPECTABLE,26,23,9
1978-11-19,74,LEO SAYER,I CAN'T STOP LOVIN' YOU,44,6,11
1978-11-19,75,VOYAGE,SOUVENIRS,New,75,1
