chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
18/2/1979,1,BLONDIE,HEART OF GLASS,1,1,5
18/2/1979,2,THE BEE GEES,TRAGEDY,7,2,2
18/2/1979,3,ABBA,CHIQUITITA,2,2,4
18/2/1979,4,THE THREE DEGREES,WOMAN IN LOVE,3,3,7
18/2/1979,5,ELVIS COSTELLO AND THE ATTRACTIONS,OLIVER'S ARMY,13,5,3
18/2/1979,6,LEIF GARRETT,I WAS MADE FOR DANCIN',4,4,6
18/2/1979,7,GLORIA GAYNOR,I WILL SURVIVE,21,7,4
18/2/1979,8,EDWIN STARR,CONTACT,6,6,5
18/2/1979,9,THE SHADOWS,DON'T CRY FOR ME ARGENTINA,5,5,11
18/2/1979,10,DR. FEELGOOD,MILK AND ALCOHOL,9,9,6
18/2/1979,11,ROD STEWART,AIN'T LOVE A BITCH,19,11,4
18/2/1979,12,GENE CHANDLER,GET DOWN,22,12,4
18/2/1979,13,MEMBERS,THE SOUND OF THE SUBURBS,25,13,4
18/2/1979,14,JUDAS PRIEST,TAKE ON THE WORLD,15,14,6
18/2/1979,15,MEAT LOAF,BAT OUT OF HELL,37,15,3
18/2/1979,16,IAN AND THE BLOCKHEADS,HIT ME WITH YOUR RHYTHM STICK,8,1,12
18/2/1979,17,GENERATION X,KING ROCKER,11,11,6
18/2/1979,18,REAL THING,CAN YOU FEEL THE FORCE?,60,18,2
18/2/1979,19,THIRD WORLD,COOL MEDITATION,17,17,8
18/2/1979,20,DAN HARTMAN,THIS IS IT,20,17,7
18/2/1979,21,DRIVER 67,CAR 67,10,7,10
18/2/1979,22,NAZARETH,MAY THE SUN SHINE,31,22,5
18/2/1979,23,ANNE MURRAY,YOU NEEDED ME,24,22,12
18/2/1979,24,SKIDS,INTO THE VALLEY,50,24,2
18/2/1979,25,DARTS,GET IT,27,25,3
18/2/1979,26,PEACHES AND HERB,SHAKE YOUR GROOVE THING,30,26,6
18/2/1979,27,HERBIE HANCOCK,YOU BET YOUR LOVE,44,27,4
