chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1969-12-14,1,ROLF HARRIS,TWO LITTLE BOYS,3,1,5
1969-12-14,2,KENNY ROGERS AND THE FIRST EDITION,RUBY DON'T TAKE YOUR LOVE TO TOWN,2,2,10
1969-12-14,3,ARCHIES,"SUGAR, SUGAR",1,1,11
1969-12-14,4,STEVIE WONDER,"YESTER-ME, YESTER-YOU, YESTERDAY",4,2,6
1969-12-14,5,BLUE MINK,MELTING POT,5,5,6
1969-12-14,6,ELVIS PRESLEY,SUSPICIOUS MINDS,8,6,4
1969-12-14,7,BOBBIE GENTRY AND GLEN CAMPBELL,ALL I HAVE TO DO IS DREAM,17,7,3
1969-12-14,8,ENGELBERT HUMPERDINCK,WINTER WORLD OF LOVE,7,7,6
1969-12-14,9,TREMELOES,(CALL ME) NUMBER ONE,6,2,8
1969-12-14,10,CUFFLINKS,TRACY,15,10,4
1969-12-14,11,HARRY J ALL STARS,THE LIQUIDATOR,13,9,9
1969-12-14,12,TOM JONES,WITHOUT LOVE,21,12,2
1969-12-14,13,MARVIN GAYE AND TAMMI TERRELL,THE ONION SONG,9,9,6
1969-12-14,14,ROGER WHITTAKER,DURHAM TOWN (THE LEAVIN'),19,14,7
1969-12-14,15,MALCOLM ROBERTS,LOVE IS ALL,12,12,5
1969-12-14,16,DAVE CLARK FIVE,GOOD OLD ROCK 'N' ROLL,25,16,3
1969-12-14,17,JIMMY CLIFF,WONDERFUL WORLD BEAUTIFUL PEOPLE,10,6,9
1969-12-14,18,BEATLES,SOMETHING/COME TOGETHER,11,4,7
1969-12-14,19,DES O'CONNOR,LONELINESS,24,19,4
1969-12-14,20,CLIFF RICHARD,WITH THE EYES OF A CHILD,39,20,3
1969-12-14,21,CREEDENCE CLEARWATER REVIVAL,GREEN RIVER,20,20,6
1969-12-14,22,JIM REEVES,BUT YOU LOVE ME DADDY,36,22,3
1969-12-14,23,NANCY SINATRA,THE HIGHWAY SONG,27,23,4
1969-12-14,24,KAREN YOUNG,NOBODY'S CHILD,14,6,16
1969-12-14,25,FLEETWOOD MAC,OH WELL,18,2,12
1969-12-14,26,UPSETTERS,RETURN OF DJANGO/DOLLAR IN THE TEETH,22,5,12
1969-12-14,27,JETHRO TULL,SWEET DREAM,16,7,8
1969-12-14,28,FRANK SINATRA,LOVE'S BEEN GOOD TO ME,23,8,12
1969-12-14,29,PLASTIC ONO BAND,COLD TURKEY,28,14,8
1969-12-14,30,DIANA ROSS AND THE SUPREMES,SOMEDAY WE'LL BE TOGETHER,47,30,2
1969-12-14,31,LOU CHRISTIE,I'M GONNA MAKE YOU MINE,29,2,15
1969-12-14,32,BOBBIE GENTRY,I'LL NEVER FALL IN LOVE AGAIN,40,1,17
1969-12-14,33,CLODAGH RODGERS,BILJO,26,22,7
1969-12-14,34,DELANEY AND BONNIE AND FRIENDS,COMIN' HOME,New,34,1
1969-12-14,35,HOLLIES,HE AIN'T HEAVY....HE'S MY BROTHER,New,35,1
1969-12-14,36,JR WALKER AND THE ALL STARS,WHAT DOES IT TAKE (TO WIN YOUR LOVE),30,13,10
1969-12-14,37,CILLA BLACK,IF I THOUGHT YOU'D CHANGE YOUR MIND,34,34,2
1969-12-14,38,GEORGIE FAME,SEVENTH SON,45,38,2
1969-12-14,39,SCAFFOLD,GIN GAN GOOLIE,43,39,8
1969-12-14,40,MARMALADE,REFLECTIONS OF MY LIFE,New,40,1
1969-12-14,41,JOHNNY CASH,A BOY NAMED SUE,33,4,16
1969-12-14,42,CHECKMATES LTD,PROUD MARY,32,30,6
1969-12-14,43,NEVILLE DICKIE,ROBIN'S RETURN,RE,33,8
1969-12-14,44,ROY ORBISON,PENNY ARCADE,37,27,14
1969-12-14,45,PIONEERS,LONG SHOT KICK DE BUCKET,44,21,10
1969-12-14,46,JANE BIRKIN AND SERGE GAINSBOURG,JE T'AIME... MOI NON PLUS {OFFICIAL RELEASE},42,1,12
1969-12-14,47,LEAPY LEE,GOOD MORNING,New,47,1
1969-12-14,48,DOROTHY SQUIRES,FOR ONCE IN MY LIFE,RE,24,11
1969-12-14,49,FRANK SINATRA,MY WAY,46,5,38
1969-12-14,50,HERMAN'S HERMITS,HERE COMES THE STAR,41,33,7
