chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2008-04-20,1,MADONNA FT JUSTIN TIMBERLAKE,4 MINUTES,4,1,5
2008-04-20,2,ESTELLE FT KANYE WEST,AMERICAN BOY,1,1,6
2008-04-20,3,SAM SPARRO,BLACK & GOLD,2,2,5
2008-04-20,4,FLO RIDA FT T-PAIN,LOW,3,2,11
2008-04-20,5,SEPTEMBER,CRY FOR YOU,9,5,2
2008-04-20,6,USHER FT YOUNG JEEZY,LOVE IN THIS CLUB,14,6,4
2008-04-20,7,MARIAH CAREY,TOUCH MY BODY,5,5,4
2008-04-20,8,DUFFY,MERCY,6,1,10
2008-04-20,9,LAST SHADOW PUPPETS,THE AGE OF THE UNDERSTATEMENT,24,9,2
2008-04-20,10,KOOKS,ALWAYS WHERE I NEED TO BE,7,3,4
2008-04-20,11,CHRIS BROWN,WITH YOU,10,8,13
2008-04-20,12,LEONA LEWIS,BETTER IN TIME/FOOTPRINTS IN THE SAND,8,2,9
2008-04-20,13,ALPHABEAT,FASCINATION,12,6,10
2008-04-20,14,SCOUTING FOR GIRLS,HEARTBEAT,19,14,6
2008-04-20,15,BRITNEY SPEARS,BREAK THE ICE,23,15,5
2008-04-20,16,NICKELBACK,ROCKSTAR,13,2,27
2008-04-20,17,UTAH SAINTS,SOMETHING GOOD '08,17,4,19
2008-04-20,18,WILL I AM,HEARTBREAKER,29,18,4
2008-04-20,19,ONEREPUBLIC,STOP AND STARE,15,4,10
2008-04-20,20,BLACK KIDS,I'M NOT GONNA TEACH YOUR BOYFRIEND HOW,11,11,3
2008-04-20,21,GIRLS ALOUD,CAN'T SPEAK FRENCH,18,9,9
2008-04-20,22,COCO vs FRAGMA,TOCA'S MIRACLE 2008,16,16,2
2008-04-20,23,NATASHA BEDINGFIELD/KINGSTON,LOVE LIKE THIS,20,20,5
2008-04-20,24,H TWO O FT PLATNUM,WHAT'S IT GONNA BE,21,2,10
2008-04-20,25,GOLDFRAPP,HAPPINESS,89,25,2
2008-04-20,26,BASSHUNTER FT DJ MENTAL THEO,NOW YOU'RE GONE,25,1,16
2008-04-20,27,TAIO CRUZ FT LUCIANA,COME ON GIRL,26,5,10
2008-04-20,28,PANIC AT THE DISCO,NINE IN THE AFTERNOON,28,13,6
2008-04-20,29,KANYE WEST FT DWELE,FLASHING LIGHTS,41,29,5
2008-04-20,30,RIHANNA,DON'T STOP THE MUSIC,27,4,20
2008-04-20,31,CAHILL FT NIKKI BELLE,TRIPPIN ON YOU,37,31,2
2008-04-20,32,ELLIOT MINOR,PARALLEL WORLDS,22,22,6
2008-04-20,33,SUGABABES,DENIAL,31,15,8
2008-04-20,34,GABRIELLA CILMI,SWEET ABOUT ME,45,34,7
2008-04-20,35,MGMT,TIME TO PRETEND,RE,35,5
2008-04-20,36,TIMBALAND PTS ONE REPUBLIC,APOLOGIZE,36,3,29
2008-04-20,37,SOULJA BOY TELLEM,CRANK THAT (SOULJA BOY),35,2,24
2008-04-20,38,ADELE,CHASING PAVEMENTS,33,2,14
2008-04-20,39,NELLY,PARTY PEOPLE,77,39,2
2008-04-20,40,BRITNEY SPEARS,PIECE OF ME,42,2,19
2008-04-20,41,KELLY ROWLAND,WORK,40,4,15
2008-04-20,42,TIMBALAND/HILSON/SCHERZINGER,SCREAM,34,12,11
2008-04-20,43,SNOOP DOGG,SENSUAL SEDUCTION,32,24,4
2008-04-20,44,T-PAIN FT TEDDY VERSETI,CHURCH,39,35,9
2008-04-20,45,COURTEENERS,NOT NINETEEN FOREVER,30,19,3
2008-04-20,46,FALL OUT BOY FT JOHN MAYER,BEAT IT,New,46,1
2008-04-20,47,QUEEN,DON'T STOP ME NOW,54,9,28
2008-04-20,48,ONE NIGHT ONLY,JUST FOR TONIGHT,47,9,13
2008-04-20,49,SCOOTER,THE QUESTION IS WHAT IS THE QUESTION,New,49,1
2008-04-20,50,JORDIN SPARKS,TATTOO,56,50,5
2008-04-20,51,MARK RONSON FT AMY WINEHOUSE,VALERIE,48,2,31
2008-04-20,52,ADELE,HOMETOWN GLORY,38,32,8
2008-04-20,53,ADELE,COLD SHOULDER,65,53,2
2008-04-20,54,LEONA LEWIS,BLEEDING LOVE,53,1,26
2008-04-20,55,SCOUTING FOR GIRLS,SHE'S SO LOVELY,60,7,34
2008-04-20,56,SCOUTING FOR GIRLS,ELVIS AIN'T DEAD,55,8,21
2008-04-20,57,KYLIE MINOGUE,WOW,43,5,18
2008-04-20,58,JORDIN SPARKS FT CHRIS BROWN,NO AIR,New,58,1
2008-04-20,59,TAKE THAT,RULE THE WORLD,50,2,27
2008-04-20,60,LEONA LEWIS,FOOTPRINTS IN THE SAND,73,25,9
2008-04-20,61,SOULJA BOY TELLEM FT ARAB,YAHHH,49,49,3
2008-04-20,62,BEN'S BROTHER,STUTTERING (KISS ME AGAIN),New,62,1
2008-04-20,63,CASSIE,IS IT YOU,61,55,5
2008-04-20,64,HOOSIERS,COPS AND ROBBERS,76,64,2
2008-04-20,65,YAEL NAIM,NEW SOUL,46,30,10
2008-04-20,66,ROBYN,WHO'S THAT GIRL,New,66,1
2008-04-20,67,SIMPLE PLAN,YOUR LOVE IS A LIE,New,67,1
2008-04-20,68,JAMES BLUNT,CARRY YOU HOME,51,20,6
2008-04-20,69,KYLIE MINOGUE,IN MY ARMS,New,69,1
2008-04-20,70,LIL WAYNE,LOLLIPOP,New,70,1
2008-04-20,71,FLO RIDA FT TIMBALAND,ELEVATOR,67,67,3
2008-04-20,72,DAVID JORDAN,SUN GOES DOWN,58,4,15
2008-04-20,73,PORTISHEAD,MACHINE GUN,RE,52,3
2008-04-20,74,GNARLS BARKLEY,RUN,52,32,10
2008-04-20,75,BRIT & ALEX,LET IT GO,New,75,1
2008-04-20,76,GUNS N' ROSES,SWEET CHILD O' MINE,57,24,15
2008-04-20,77,LUPE FIASCO FT MATTHEW SANTOS,SUPERSTAR,66,4,15
2008-04-20,78,GIRLS ALOUD,CALL THE SHOTS,75,3,22
2008-04-20,79,ALICIA KEYS,NO ONE,63,6,25
2008-04-20,80,NEWTON FAULKNER,DREAM CATCH ME,69,7,39
2008-04-20,81,WOMBATS,BACKFIRE AT THE DISCO,RE,67,2
2008-04-20,82,SUGABABES,ABOUT YOU NOW,74,1,31
2008-04-20,83,SNOW PATROL,CHASING CARS,80,6,85
2008-04-20,84,KANYE WEST,HOMECOMING,RE,9,17
2008-04-20,85,FUNKERMAN,SPEED UP,New,85,1
2008-04-20,86,CHERISH FT YUNG JOC,KILLA,59,52,3
2008-04-20,87,RIHANNA FT JAY-Z,UMBRELLA,78,1,49
2008-04-20,88,CHRIS BROWN FT T-PAIN,KISS KISS,92,38,11
2008-04-20,89,GOO GOO DOLLS,IRIS/STAY WITH YOU,90,26,41
2008-04-20,90,KOOKS,SWAY,New,90,1
2008-04-20,91,MICHAEL BUBLE,LOST,RE,19,23
2008-04-20,92,FEELING,WITHOUT YOU,New,92,1
2008-04-20,93,JAY SEAN,RIDE IT,71,11,13
2008-04-20,94,LOCK 'N' LOAD,BLOW YA MIND,RE,6,16
2008-04-20,95,TIMBALAND FT KERI HILSON,THE WAY I ARE,88,1,44
2008-04-20,96,FUTUREHEADS,THE BEGINNING OF THE TWIST,68,20,7
2008-04-20,97,KANYE WEST,STRONGER,82,1,37
2008-04-20,98,HOUSE OF PAIN,JUMP AROUND,72,32,32
2008-04-20,99,SWEET FEMALE ATTITUDE,FLOWERS,62,2,14
2008-04-20,100,SURVIVOR,EYE OF THE TIGER,RE,1,26
