chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1974-01-06,1,SLADE,MERRY XMAS EVERYBODY,1,1,5
1974-01-06,2,THE NEW SEEKERS,YOU WON'T FIND ANOTHER FOOL LIKE ME FT. LYN PAUL,2,2,8
1974-01-06,3,LEO SAYER,THE SHOW MUST GO ON,7,3,5
1974-01-06,4,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERY DAY,4,4,6
1974-01-06,5,ALVIN STARDUST,MY COO-CA-CHOO,5,2,11
1974-01-06,6,COZY POWELL,DANCE WITH THE DEVIL,14,6,6
1974-01-06,7,GARY GLITTER,I LOVE YOU LOVE ME LOVE,3,1,9
1974-01-06,8,THE FACES,POOL HALL RICHARD/I WISH IT WOULD RAIN,16,8,6
1974-01-06,9,GOLDEN EARRING,RADAR LOVE,26,9,6
1974-01-06,10,DAVID ESSEX,LAMPLIGHT,8,7,10
1974-01-06,11,ROBERT KNIGHT,LOVE ON A MOUNTAIN TOP,13,11,8
1974-01-06,12,ROY WOOD,FOREVER,11,11,7
1974-01-06,13,MOTT THE HOOPLE,ROLL AWAY THE STONE,9,8,8
1974-01-06,14,MARIE OSMOND,PAPER ROSES,6,2,9
1974-01-06,15,ROXY MUSIC,STREET LIFE,10,9,9
1974-01-06,16,STEELEYE SPAN,GAUDETE,17,14,6
1974-01-06,17,GILBERT O'SULLIVAN,"WHY, OH WHY, OH WHY",12,6,10
1974-01-06,18,T. REX,TRUCK ON (TYKE),15,12,8
1974-01-06,19,DRUPI,VADO VIA,22,19,7
1974-01-06,20,DONNY OSMOND,WHEN I FALL IN LOVE,18,4,10
1974-01-06,21,THE OSMONDS,LET ME IN,23,2,12
1974-01-06,22,ANDY WILLIAMS,SOLITAIRE,36,22,6
1974-01-06,23,THE CARPENTERS,TOP OF THE WORLD,27,5,13
1974-01-06,24,BARRY BLUE,DO YOU WANNA DANCE?,28,7,11
1974-01-06,25,PAUL MCCARTNEY AND WINGS,HELEN WHEELS,25,12,11
1974-01-06,26,ELTON JOHN,STEP INTO CHRISTMAS,24,24,6
1974-01-06,27,MILLICAN AND NESBITT,VAYA CON DIOS,20,20,7
1974-01-06,28,DAVID CASSIDY,DAYDREAMER/PUPPY SONG,30,1,14
1974-01-06,29,PERRY COMO,FOR THE GOOD TIMES,29,7,21
1974-01-06,30,DAVID BOWIE,SORROW,34,3,13
1974-01-06,31,MUD,DYNA-MITE,21,4,12
1974-01-06,32,KIKI DEE,AMOUREUSE,19,13,10
1974-01-06,33,EDDIE KENDRICKS,KEEP ON TRUCKIN',32,18,11
1974-01-06,34,CLIFF RICHARD,TAKE ME HIGH,37,34,7
1974-01-06,35,SIMON PARK ORCHESTRA,EYE LEVEL {1973},31,1,20
1974-01-06,36,ELTON JOHN,GOODBYE YELLOW BRICK ROAD,44,6,16
1974-01-06,37,JOHN LENNON,MIND GAMES,33,26,8
1974-01-06,38,DIANA ROSS,ALL OF MY LIFE,43,38,2
1974-01-06,39,RINGO STARR,PHOTOGRAPH,35,8,12
1974-01-06,40,PERRY COMO,WALK RIGHT BACK,39,39,6
1974-01-06,41,SUZI QUATRO,DAYTONA DEMON,45,14,12
1974-01-06,42,HAROLD MELVIN AND THE BLUENOTES,THE LOVE I LOST,New,42,1
1974-01-06,43,DON DOWNING,"LONELY DAYS, LONELY NIGHTS",48,32,10
1974-01-06,44,BILLY PAUL,THANKS FOR SAVING MY LIFE,New,44,1
1974-01-06,45,THE FOUR TOPS,SWEET UNDERSTANDING LOVE,38,29,10
1974-01-06,46,MATT MONRO,AND YOU SMILED,40,28,8
1974-01-06,47,MAX BYGRAVES,DECK OF CARDS,42,13,15
1974-01-06,48,PERRY COMO,AND I LOVE YOU SO,RE,3,32
1974-01-06,49,RONNIE LANE & SLIM CHANCE,HOW COME?,New,49,1
1974-01-06,50,STEVIE WONDER,LIVING FOR THE CITY,New,50,1
