chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1957-10-18,1,PAUL ANKA,DIANA,1,1,11
1957-10-18,2,CRICKETS,THAT'LL BE THE DAY,9,2,4
1957-10-18,3,DEBBIE REYNOLDS,TAMMY,3,3,8
1957-10-18,4,PAT BOONE,LOVE LETTERS IN THE SAND,2,2,16
1957-10-18,5,ELVIS PRESLEY,PARTY,11,5,3
1957-10-18,6,HARRY BELAFONTE,ISLAND IN THE SUN,5,3,19
1957-10-18,7,JOHNNY DUNCAN AND THE BLUE GRASS BOYS,LAST TRAIN TO SAN FERNANDO,4,2,13
1957-10-18,8,PETULA CLARK,WITH ALL MY HEART,7,4,13
1957-10-18,9,CHARLIE GRACIE,I LOVE YOU SO MUCH IT HURTS/WANDERIN' EYES,7,7,11
1957-10-18,10,PAT BOONE,REMEMBER YOU'RE MINE/THERE'S A GOLDMINE IN THE SKY,15,10,4
1957-10-18,11,TOMMY STEELE AND THE STEELMEN,WATER WATER/A HANDFUL OF SONGS,6,5,10
1957-10-18,12,FRANKIE VAUGHAN,MAN ON FIRE/WANDERIN' EYES,14,12,3
1957-10-18,13,ELVIS PRESLEY,(LET ME BE YOUR) TEDDY BEAR,12,3,15
1957-10-18,14,LONNIE DONEGAN,MY DIXIE DARLING,19,14,2
1957-10-18,15,ELVIS PRESLEY,ALL SHOOK UP,10,1,18
1957-10-18,16,JERRY LEE LEWIS,WHOLE LOTTA SHAKIN' GOIN' ON,16,16,4
1957-10-18,17,ELVIS PRESLEY,PARALYSED,12,8,8
1957-10-18,17,GUY MITCHELL,CALL ROSIE ON THE PHONE,26,17,2
1957-10-18,19,ELVIS PRESLEY,GOT A LOT O' LIVIN' TO DO,New,19,1
1957-10-18,20,RUSS HAMILTON,WEDDING RING,25,20,4
1957-10-18,21,NAT 'KING' COLE,MY PERSONAL POSSESSION,New,21,1
1957-10-18,22,THE EVERLY BROTHERS,BYE BYE LOVE,18,6,15
1957-10-18,23,BILLY WARD AND HIS DOMINOES,STARDUST,21,13,6
1957-10-18,23,JIM DALE,BE MY GIRL,23,23,2
1957-10-18,25,PETER SELLERS,ANY OLD IRON,17,17,10
1957-10-18,25,LARRY WILLIAMS,SHORT FAT FANNIE,22,21,5
1957-10-18,27,FRANKIE LAINE AND JOHNNIE RAY,GOOD EVENING FRIENDS/UP ABOVE MY HEAD I HEAR MUSIC IN THE AIR,29,27,3
1957-10-18,28,BILLY WILLIAMS,I'M GONNA SIT RIGHT DOWN AND WRITE MYSELF A LETTER,RE,22,9
1957-10-18,29,KING BROTHERS,IN THE MIDDLE OF AN ISLAND,24,19,11
1957-10-18,30,JOHNNIE RAY,BUILD YOUR LOVE (ON A STRONG FOUNDATION),27,17,7
