chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1960-06-02,1,THE EVERLY BROTHERS,CATHY'S CLOWN,1,1,8
1960-06-02,2,JOHNNY PRESTON,CRADLE OF LOVE,2,2,7
1960-06-02,3,EDDIE COCHRAN,THREE STEPS TO HEAVEN,11,3,4
1960-06-02,4,BRENDA LEE,SWEET NOTHIN'S,9,4,10
1960-06-02,5,ADAM FAITH,SOMEONE ELSE'S BABY,6,2,8
1960-06-02,6,STEVE LAWRENCE,FOOTSTEPS,4,4,7
1960-06-02,7,JIMMY JONES,HANDY MAN,3,3,12
1960-06-02,8,ANTHONY NEWLEY,DO YOU MIND?,7,1,11
1960-06-02,9,DUANE EDDY,SHAZAM!,8,7,6
1960-06-02,10,CRAIG DOUGLAS,HEART OF A TEENAGE GIRL,10,10,6
1960-06-02,11,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU,5,2,11
1960-06-02,12,JOHNNY AND THE HURRICANES,BEATNIK FLY,14,8,12
1960-06-02,13,NEIL SEDAKA,STAIRWAY TO HEAVEN,12,12,8
1960-06-02,14,JIM REEVES,HE'LL HAVE TO GO,18,14,10
1960-06-02,15,CONNIE FRANCIS,MAMA/ROBOT MAN,20,15,3
1960-06-02,16,KING BROTHERS,STANDING ON THE CORNER,13,4,8
1960-06-02,17,CONNIE STEVENS,SIXTEEN REASONS,15,15,5
1960-06-02,18,LONNIE DONEGAN,I WANNA GO HOME,28,18,2
1960-06-02,19,RUSS CONWAY,LUCKY FIVE,36,19,3
1960-06-02,20,ELVIS PRESLEY,STUCK ON YOU,17,3,9
1960-06-02,21,BILLY BLAND,LET THE LITTLE GIRL DANCE,19,19,3
1960-06-02,22,EMILE FORD AND THE CHECKMATES,YOU'LL NEVER KNOW WHAT YOU'RE MISSING,39,22,2
1960-06-02,23,ELLA FITZGERALD,MACK THE KNIFE,22,19,7
1960-06-02,24,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN,26,1,11
1960-06-02,25,NAT 'KING' COLE,THAT'S YOU,25,25,2
1960-06-02,26,FREDDIE CANNON,THE URGE,27,26,3
1960-06-02,27,BILLY FURY,THAT'S LOVE,33,27,2
1960-06-02,28,FLEE-REKKERS,GREEN JEANS,31,28,3
1960-06-02,29,EDDIE BYRNES AND CONNIE STEVENS,"KOOKIE, KOOKIE (LEND ME YOUR COMB)",37,27,5
1960-06-02,30,PERCY FAITH,THEME FROM 'A SUMMER PLACE',16,2,14
1960-06-02,31,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE,21,5,13
1960-06-02,32,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU,23,11,13
1960-06-02,33,BUDDY HOLLY,TRUE LOVE WAYS,32,32,2
1960-06-02,34,KEITH KELLY,TEASE ME,35,27,4
1960-06-02,35,BOBBY DARIN,CLEMENTINE,24,8,10
1960-06-02,36,JERRY LORDAN,SING LIKE AN ANGEL,New,36,1
1960-06-02,37,BOB AZZAM AND HIS ORCHESTRA,MUSTAPHA,40,37,2
1960-06-02,38,CRICKETS,BABY MY HEART,47,38,2
1960-06-02,39,LANCE FORTUNE,THIS LOVE I HAVE FOR YOU,29,26,5
1960-06-02,40,JACK SCOTT,BURNING BRIDGES,New,40,1
1960-06-02,41,JOHNNY PRESTON,RUNNING BEAR,RE,1,16
1960-06-02,42,MARV JOHNSON,YOU GOT WHAT IT TAKES,30,7,17
1960-06-02,43,MAUREEN EVANS,PAPER ROSES,New,43,1
1960-06-02,44,FOUR PREPS,GOT A GIRL,38,38,2
1960-06-02,45,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,SUMMER SET,43,5,20
1960-06-02,46,DAVE SAMPSON,SWEET DREAMS,RE,46,2
1960-06-02,47,TOMMY BRUCE AND THE BRUISERS,AIN'T MISBEHAVIN',50,47,2
1960-06-02,48,BOBBY RYDELL,WILD ONE,34,7,13
1960-06-02,49,GEORGE CHAKIRIS,THE HEART OF A TEENAGE GIRL,New,49,1
1960-06-02,50,EDITH PIAF,MILORD,45,41,4
