chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-11-16,1,BILLY CONNOLLY,D.I.V.O.R.C.E.,2,1,4
1975-11-16,2,DAVID BOWIE,SPACE ODDITY {1975},1,1,7
1975-11-16,3,HOT CHOCOLATE,YOU SEXY THING,10,3,3
1975-11-16,4,ROXY MUSIC,LOVE IS THE DRUG,3,2,7
1975-11-16,5,JIM CAPALDI,LOVE HURTS,5,5,5
1975-11-16,6,JOHN LENNON,IMAGINE,6,6,4
1975-11-16,7,GLEN CAMPBELL,RHINESTONE COWBOY,4,4,8
1975-11-16,8,ROD STEWART,THIS OLD HEART OF MINE,27,8,2
1975-11-16,9,QUEEN,BOHEMIAN RHAPSODY,17,9,3
1975-11-16,10,JIGSAW,SKY HIGH,14,10,4
1975-11-16,11,JUSTIN HAYWARD AND JOHN LODGE,BLUE GUITAR,8,8,5
1975-11-16,12,HELLO,NEW YORK GROOVE,9,9,6
1975-11-16,13,BAY CITY ROLLERS,MONEY HONEY,New,13,1
1975-11-16,14,MAXINE NIGHTINGALE,RIGHT BACK WHERE WE STARTED FROM,16,14,4
1975-11-16,15,THE TRAMMPS,HOLD BACK THE NIGHT,7,5,7
1975-11-16,16,DAVID CASSIDY,DARLIN',22,16,5
1975-11-16,17,STEELEYE SPAN,ALL AROUND MY HAT,42,17,2
1975-11-16,18,GEORGE MCCRAE,I AIN'T LYIN',12,12,6
1975-11-16,19,STRETCH,WHY DID YOU DO IT,30,19,3
1975-11-16,20,DEE CLARK,RIDE A WILD HORSE,19,16,7
1975-11-16,21,ESTHER PHILLIPS,WHAT A DIFF'RENCE A DAY MAKES,11,6,8
1975-11-16,22,AUSTIN ROBERTS,ROCKY,28,22,5
1975-11-16,23,EAGLES,LYIN' EYES,23,23,4
1975-11-16,24,JOHN MILES,HIGHFLY,18,17,6
1975-11-16,25,THE STYLISTICS,NA NA IS THE SADDEST WORD,43,25,2
1975-11-16,26,JOHN ASHER,LET'S TWIST AGAIN,41,26,2
1975-11-16,27,SLADE,IN FOR A PENNY,New,27,1
1975-11-16,28,BAND OF THE BLACK WATCH,SCOTCH ON THE ROCKS,20,8,13
1975-11-16,29,MORRIS ALBERT,FEELINGS,15,4,9
1975-11-16,30,GEORGE BENSON,SUPERSHIP,32,30,5
1975-11-16,31,SILVER CONVENTION,FLY ROBIN FLY,45,31,2
1975-11-16,32,JASPER CARROTT,FUNKY MOPED/MAGIC ROUNDABOUT,29,5,15
1975-11-16,33,ABBA,SOS,21,6,10
1975-11-16,34,SHOWADDYWADDY,HEAVENLY,46,34,2
1975-11-16,35,ART GARFUNKEL,I ONLY HAVE EYES FOR YOU,13,1,11
1975-11-16,36,GLADYS KNIGHT AND THE PIPS,PART TIME LOVE,47,36,2
1975-11-16,37,ELTON JOHN,ISLAND GIRL,24,14,8
1975-11-16,38,GARY GLITTER,PAPA OOM MOW MOW,38,38,3
1975-11-16,39,THE DRIFTERS,THERE GOES MY FIRST LOVE,26,3,12
1975-11-16,40,NAZARETH,HOLY ROLLER,49,40,2
1975-11-16,41,DEMIS ROUSSOS,HAPPY TO BE ON AN ISLAND IN THE SUN,New,41,1
1975-11-16,42,THE OSMONDS,I'M STILL GONNA NEED YOU,48,42,2
1975-11-16,43,THE IMPRESSIONS,FIRST IMPRESSIONS,New,43,1
1975-11-16,44,VAN MCCOY,CHANGE WITH THE TIMES,36,36,4
1975-11-16,45,KC AND THE SUNSHINE BAND,I'M SO CRAZY,New,45,1
1975-11-16,46,,GOOD-BYE-EE,33,33,4
1975-11-16,47,RUBETTES,LITTLE DARLING,New,47,1
1975-11-16,48,LAUREL AND HARDY WITH THE AVALON BOYS FEATURING CHILL WILLS,THE TRAIL OF THE LONESOME PINE FT CHILL WILLS,New,48,1
1975-11-16,49,JOHN INMAN,ARE YOU BEING SERVED SIR?,39,39,5
1975-11-16,50,SENSATIONAL ALEX HARVEY BAND,GAMBLIN' BAR ROOM BLUES,New,50,1
