chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1960-04-07,1,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN,1,1,3
1960-04-07,2,ANTHONY NEWLEY,DO YOU MIND?,11,2,3
1960-04-07,3,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU,6,3,3
1960-04-07,4,JOHNNY PRESTON,RUNNING BEAR,2,1,9
1960-04-07,5,PERRY COMO,DELAWARE,4,3,7
1960-04-07,6,PERCY FAITH,THEME FROM 'A SUMMER PLACE',3,2,6
1960-04-07,7,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE,7,7,5
1960-04-07,8,MARV JOHNSON,YOU GOT WHAT IT TAKES,9,7,9
1960-04-07,9,BOBBY RYDELL,WILD ONE,12,7,5
1960-04-07,10,ELVIS PRESLEY,STUCK ON YOU,New,10,1
1960-04-07,11,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU,14,11,5
1960-04-07,12,JIMMY JONES,HANDY MAN,18,12,4
1960-04-07,13,JOHN BARRY SEVEN,HIT AND MISS,25,13,6
1960-04-07,14,JOHNNY AND THE HURRICANES,BEATNIK FLY,13,13,4
1960-04-07,15,ADAM FAITH,POOR ME,5,1,12
1960-04-07,16,ANTHONY NEWLEY,WHY,8,1,13
1960-04-07,17,BOBBY DARIN,CLEMENTINE,24,17,2
1960-04-07,18,EMILE FORD AND THE CHECKMATES,ON A SLOW BOAT TO CHINA,10,3,10
1960-04-07,19,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,SUMMER SET,15,5,12
1960-04-07,20,BILLY FURY,COLETTE,17,9,5
1960-04-07,21,BRYAN JOHNSON,LOOKING HIGH HIGH HIGH,22,21,5
1960-04-07,22,CLIFF RICHARD AND THE SHADOWS,VOICE IN THE WILDERNESS,21,2,12
1960-04-07,23,RUSS CONWAY,ROYAL EVENT,35,15,6
1960-04-07,24,LANCE FORTUNE,BE MINE,16,4,8
1960-04-07,25,FATS DOMINO,COUNTRY BOY,28,25,4
1960-04-07,26,DUANE EDDY AND THE REBELS,BONNIE CAME BACK,32,12,8
1960-04-07,27,CRAIG DOUGLAS,PRETTY BLUE EYES,19,4,12
1960-04-07,28,JERRY LORDAN,WHO COULD BE BLUER,20,16,7
1960-04-07,29,GENE VINCENT,MY HEART,29,16,5
1960-04-07,30,BOBBY DARIN,LA MER (BEYOND THE SEA),27,8,11
1960-04-07,31,JIM REEVES,HE'LL HAVE TO GO,RE,31,2
1960-04-07,32,CONNIE FRANCIS,VALENTINO,40,29,4
1960-04-07,33,FRANK IFIELD,LUCKY DEVIL,RE,22,7
1960-04-07,34,FREDDIE CANNON,WAY DOWN YONDER IN NEW ORLEANS,23,3,15
1960-04-07,35,EMILE FORD AND THE CHECKMATES,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?,31,1,24
1960-04-07,36,TOMMY STEELE,LITTLE WHITE BULL,34,6,17
1960-04-07,37,PLATTERS,HARBOUR LIGHTS,37,11,11
1960-04-07,38,SHIRLEY BASSEY,WITH THESE HANDS,46,38,2
1960-04-07,39,BRENDA LEE,SWEET NOTHIN'S,RE,39,2
1960-04-07,40,RONNIE CARROLL,FOOTSTEPS,38,38,2
1960-04-07,41,FRANKIE LAINE,RAWHIDE,43,6,20
1960-04-07,42,MARK DINNING,TEEN ANGEL,RE,37,4
1960-04-07,43,PAUL ANKA,PUPPY LOVE,48,43,2
1960-04-07,44,MARTY ROBBINS,EL PASO,RE,19,9
1960-04-07,45,JOE BROWN,DARK TOWN STRUTTER'S BALL,39,34,4
1960-04-07,46,NINA AND FREDERICK,LISTEN TO THE OCEAN,RE,46,2
1960-04-07,47,THE EVERLY BROTHERS,LET IT BE ME,26,13,8
1960-04-07,48,FRANK SINATRA,IT'S NICE TO GO TRAV'LING,New,48,1
1960-04-07,49,BERT WEEDON,BIG BEAT BOOGIE,RE,37,4
1960-04-07,50,JOHNNY MATHIS,YOU ARE BEAUTIFUL,42,39,3
