chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1997-12-21,1,SPICE GIRLS,TOO MUCH,New,1,1
1997-12-21,2,TELETUBBIES,TELETUBBIES SAY EH-OH!,1,1,3
1997-12-21,3,VARIOUS ARTISTS,PERFECT DAY,2,1,5
1997-12-21,4,ALL SAINTS,NEVER EVER,4,3,6
1997-12-21,5,JANET JACKSON,TOGETHER AGAIN,6,4,3
1997-12-21,6,AQUA,BARBIE GIRL,3,1,10
1997-12-21,7,ROBBIE WILLIAMS,ANGELS,5,5,3
1997-12-21,8,NATALIE IMBRUGLIA,TORN,8,2,8
1997-12-21,9,BOYZONE,BABY CAN I HOLD YOU/SHOOTING STAR,7,2,4
1997-12-21,10,MASE,FEEL SO GOOD,New,10,1
1997-12-21,11,ELTON JOHN,SOMETHING ABOUT THE WAY YOU LOOK/CANDLE,10,1,15
1997-12-21,12,STEVEN HOUGHTON,WIND BENEATH MY WINGS,9,3,5
1997-12-21,13,BARBRA STREISAND & CELINE DION,TELL HIM,13,3,7
1997-12-21,14,VANILLA,NO WAY NO WAY,RE,14,2
1997-12-21,15,CHICKEN SHED,I AM IN LOVE WITH THE WORLD,New,15,1
1997-12-21,16,CELINE DION,THE REASON,11,11,2
1997-12-21,17,LUTRICIA MCNEAL,AIN'T THAT JUST THE WAY,14,6,5
1997-12-21,18,REDS UNITED,SING UP FOR THE CHAMPIONS!,16,12,4
1997-12-21,19,FIVE,SLAM DUNK (DA FUNK),15,10,3
1997-12-21,20,STEPS,"5,6,7,8",20,17,6
1997-12-21,21,LOUISE,LET'S GO ROUND AGAIN,23,10,5
1997-12-21,22,SHERYL CROW,TOMORROW NEVER DIES,22,12,3
1997-12-21,23,BACKSTREET BOYS,AS LONG AS YOU LOVE ME,25,3,12
1997-12-21,24,HOT CHOCOLATE,YOU SEXY THING,27,6,6
1997-12-21,25,PAUL MCCARTNEY,BEAUTIFUL NIGHT,New,25,1
1997-12-21,26,SEAHORSES,YOU CAN TALK TO ME,28,15,3
1997-12-21,27,VERVE,LUCKY MAN,29,7,4
1997-12-21,28,PF PROJECT FEAT EWAN MCGREGOR,CHOOSE LIFE,31,6,7
1997-12-21,29,BRYAN ADAMS,BACK TO YOU,18,18,2
1997-12-21,30,PROPELLERHEADS/SHIRLEY BASSEY,HISTORY REPEATING,19,19,2
1997-12-21,31,GALA,LET A BOY CRY,30,11,4
1997-12-21,32,RAKIM,GUESS WHO'S BACK,New,32,1
1997-12-21,33,U2,IF GOD WILL SEND HIS ANGELS,12,12,2
1997-12-21,34,STING & THE POLICE,ROXANNE '97,17,12,11
1997-12-21,35,LEVELLERS,DOG TRAIN,24,24,2
1997-12-21,36,FOUNTAINS OF WAYNE,I WANT AN ALIEN FOR CHRISTMAS,New,36,1
1997-12-21,37,SPICE GIRLS,SPICE UP YOUR LIFE,34,1,10
1997-12-21,38,AEROSMITH,PINK,New,38,1
1997-12-21,39,WILL SMITH,JUST CRUISIN',36,23,3
1997-12-21,40,BLACKSTREET,(MONEY CAN'T) BUY ME LOVE,33,18,3
1997-12-21,41,RED 5,LIFT ME UP,26,26,2
1997-12-21,42,MARIAH CAREY,BUTTERFLY,37,22,3
1997-12-21,43,BJORK,BACHELORETTE,21,21,2
1997-12-21,44,JAMIROQUAI,HIGH TIMES,39,20,3
1997-12-21,45,POWERHOUSE,RHYTHM OF THE NIGHT,38,38,2
1997-12-21,46,PRODIGY,SMACK MY BITCH UP,48,8,5
1997-12-21,47,CHUMBAWAMBA,TUBTHUMPING,45,2,19
