chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1985-07-28,1,MADONNA,INTO THE GROOVE,4,1,2
1985-07-28,2,EURYTHMICS,THERE MUST BE AN ANGEL (PLAYING WITH MY HEART),1,1,5
1985-07-28,3,TINA TURNER,WE DON'T NEED ANOTHER HERO (THUNDERDOME),11,3,3
1985-07-28,4,SISTER SLEDGE,FRANKIE,2,1,11
1985-07-28,5,HAROLD FALTERMEYER,AXEL F,3,2,15
1985-07-28,6,OPUS,LIVE IS LIFE,7,6,9
1985-07-28,7,KOOL AND THE GANG,CHERISH,5,4,13
1985-07-28,8,DIRE STRAITS,MONEY FOR NOTHING,15,8,5
1985-07-28,9,TRANS-X,LIVING ON VIDEO,10,9,8
1985-07-28,10,JAKI GRAHAM,ROUND AND AROUND,9,9,6
1985-07-28,11,BILLY IDOL,WHITE WEDDING,18,11,4
1985-07-28,12,MADONNA,CRAZY FOR YOU,6,2,9
1985-07-28,13,DENISE LASALLE,MY TOOT TOOT,8,6,9
1985-07-28,14,THE COOL NOTES,IN YOUR CAR,13,13,4
1985-07-28,15,THE CULT,SHE SELLS SANCTUARY,19,15,11
1985-07-28,16,SIMPLY RED,MONEY'S TOO TIGHT TO MENTION,14,13,8
1985-07-28,17,THE POINTER SISTERS,DARE ME,23,17,3
1985-07-28,18,FIVE STAR,LET ME BE THE ONE,22,18,3
1985-07-28,19,BRUCE SPRINGSTEEN,I'M ON FIRE/BORN IN THE USA,12,5,8
1985-07-28,20,THE CURE,IN BETWEEN DAYS,35,20,2
1985-07-28,21,BRUCE SPRINGSTEEN,GLORY DAYS,New,21,1
1985-07-28,22,UB40 FEATURING CHRISSIE HYNDE,I GOT YOU BABE FT CHRISSIE HYNDE,New,22,1
1985-07-28,23,NIK KERSHAW,DON QUIXOTE,New,23,1
1985-07-28,24,FINE YOUNG CANNIBALS,JOHNNY COME HOME,16,8,9
1985-07-28,25,RUSS ABBOT,ALL NIGHT HOLIDAY,20,20,5
1985-07-28,26,STEVE ARRINGTON,DANCIN' IN THE KEY OF LIFE,21,21,5
1985-07-28,27,FEARGAL SHARKEY,LOVING YOU,30,27,6
1985-07-28,28,CONWAY BROTHERS,TURN IT UP,17,11,7
1985-07-28,29,GARY MOORE,EMPTY ROOMS {1985},38,29,2
1985-07-28,30,ARROW,LONG TIME,36,30,4
1985-07-28,31,TEARS FOR FEARS,HEAD OVER HEELS,24,12,7
1985-07-28,32,MADONNA,HOLIDAY {1985},New,32,1
1985-07-28,33,PRINCE AND THE REVOLUTION,RASPBERRY BERET,45,33,2
1985-07-28,34,ORCHESTRAL MANOEUVRES IN THE DARK,SECRET,40,34,3
1985-07-28,35,AMAZULU,EXCITABLE,43,35,5
1985-07-28,36,MAZE FEATURING FRANKIE BEVERLY,TOO MANY GAMES FT FRANKIE BEVERLY,37,36,3
1985-07-28,37,MARTI WEBB,BEN,25,5,9
1985-07-28,38,PHIL COLLINS,TAKE ME HOME,52,38,2
1985-07-28,39,GO WEST,GOODBYE GIRL,New,39,1
1985-07-28,40,DEAD OR ALIVE,IN TOO DEEP,26,14,6
1985-07-28,41,ANIMAL NIGHTLIFE,LOVE IS JUST THE GREAT PRETENDER,32,28,5
1985-07-28,42,BILLY OCEAN,SUDDENLY,31,4,13
