chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-03-23,1,BAY CITY ROLLERS,BYE BYE BABY,1,1,4
1975-03-23,2,GUYS AND DOLLS,THERE'S A WHOLE LOT OF LOVING,4,2,5
1975-03-23,3,MOMENTS AND WHATNAUTS,GIRLS,9,3,4
1975-03-23,4,TELLY SAVALAS,IF,2,1,6
1975-03-23,5,BARRY WHITE,WHAT AM I GONNA DO WITH YOU,5,5,4
1975-03-23,6,KENNY,FANCY PANTS,8,6,4
1975-03-23,7,FOX,ONLY YOU CAN,3,3,7
1975-03-23,8,GOODIES,THE FUNKY GIBBON/SICK MAN BLUES,23,8,3
1975-03-23,9,RUBETTES,I CAN DO IT,10,9,4
1975-03-23,10,THE SWEET,FOX ON THE RUN,21,10,3
1975-03-23,11,DUANE EDDY,PLAY ME LIKE YOU PLAY YOUR GUITAR,17,11,4
1975-03-23,12,THE AVERAGE WHITE BAND,PICK UP THE PIECES,6,6,6
1975-03-23,13,BARRY MANILOW,MANDY,11,11,6
1975-03-23,14,JIM GILSTRAP,SWING YOUR DADDY,26,14,3
1975-03-23,15,ELTON JOHN BAND,PHILADELPHIA FREEDOM,20,15,4
1975-03-23,16,SHOWADDYWADDY,SWEET MUSIC,14,14,6
1975-03-23,17,SUPERTRAMP,DREAMER,15,13,7
1975-03-23,18,DANA,PLEASE TELL HIM THAT I SAID HELLO,16,8,10
1975-03-23,19,GLORIA GAYNOR,REACH OUT I'LL BE THERE,22,19,4
1975-03-23,20,JOHNNY MATHIS,I'M STONE IN LOVE WITH YOU,18,10,10
1975-03-23,21,FRANKIE VALLI,MY EYES ADORED YOU,12,5,9
1975-03-23,22,MIKE REID,THE UGLY DUCKLING,34,22,2
1975-03-23,23,THE SHADOWS,LET ME BE THE ONE,32,23,4
1975-03-23,24,MUD,THE SECRETS THAT YOU KEEP,7,3,7
1975-03-23,25,WIGAN'S OVATION,SKIING IN THE SNOW,29,25,3
1975-03-23,26,PETER SHELLEY,LOVE ME LOVE MY DOG,38,26,2
1975-03-23,27,STEVE HARLEY AND COCKNEY REBEL,MAKE ME SMILE (COME UP AND SEE ME),13,1,8
1975-03-23,28,LABELLE,LADY MARMALADE,37,28,2
1975-03-23,29,SLADE,HOW DOES IT FEEL?,24,15,7
1975-03-23,30,THE OSMONDS,HAVING A PARTY,28,28,5
1975-03-23,31,DAVID BOWIE,YOUNG AMERICANS,19,18,5
1975-03-23,32,AL GREEN,LOVE,35,32,3
1975-03-23,33,BAD COMPANY,GOOD LOVIN' GONE BAD,47,33,2
1975-03-23,34,HAMILTON BOHANNON,SOUTH AFRICAN MAN,31,22,7
1975-03-23,35,SHIRLEY AND COMPANY,"SHAME, SHAME, SHAME",25,6,8
1975-03-23,36,TAM WHITE,WHAT IN THE WORLDS COME OVER YOU,39,36,3
1975-03-23,37,NEIL SEDAKA,THE QUEEN OF 1964,43,37,2
1975-03-23,38,GEORGE MCCRAE,SING A HAPPY SONG,45,38,2
1975-03-23,39,THE CARPENTERS,PLEASE MR POSTMAN,27,2,11
1975-03-23,40,LYNSEY DE PAUL,MY MAN AND ME,44,40,2
1975-03-23,41,BOBBY GOLDSBORO,HONEY {1975},New,41,1
1975-03-23,42,JOHN LENNON,NO 9 DREAM,30,23,8
1975-03-23,43,KC AND THE SUNSHINE BAND,GET DOWN TONIGHT,New,43,1
1975-03-23,44,WIGAN'S CHOSEN FEW,FOOTSEE,33,9,11
1975-03-23,45,B.T. EXPRESS,EXPRESS,New,45,1
1975-03-23,46,YIN AND YAN,IF,New,46,1
1975-03-23,47,PETER SKELLERN,HOLD ON TO LOVE,New,47,1
1975-03-23,48,GILBERT BECAUD,A LITTLE LOVE AND UNDERSTANDING,New,48,1
1975-03-23,49,DIANA ROSS,SORRY DOESN'T ALWAYS MAKE IT RIGHT,New,49,1
1975-03-23,50,ALVIN STARDUST,GOOD LOVE CAN NEVER DIE,41,11,9
