chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1962-12-06,1,FRANK IFIELD,LOVESICK BLUES,1,1,7
1962-12-06,2,ELVIS PRESLEY,RETURN TO SENDER,26,2,2
1962-12-06,3,DEL SHANNON,SWISS MAID,2,2,9
1962-12-06,4,SUSAN MAUGHAN,BOBBY'S GIRL,3,3,9
1962-12-06,5,CHRIS MONTEZ,LET'S DANCE,4,2,10
1962-12-06,6,DUANE EDDY,DANCE WITH THE GUITAR MAN,6,6,5
1962-12-06,7,ROLF HARRIS,SUN ARISE,8,7,7
1962-12-06,8,MARTY ROBBINS,DEVIL WOMAN,5,5,11
1962-12-06,9,TORNADOS,TELSTAR,9,1,15
1962-12-06,10,THE FOUR SEASONS,SHERRY,13,8,10
1962-12-06,11,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE,30,11,2
1962-12-06,12,THE EVERLY BROTHERS,NO ONE CAN MAKE MY SUNSHINE SMILE,11,11,7
1962-12-06,13,JOHN BARRY ORCHESTRA,THE JAMES BOND THEME,16,13,6
1962-12-06,14,MARK WYNTER,VENUS IN BLUE JEANS,7,4,10
1962-12-06,15,PAT BOONE,THE MAIN ATTRACTION,14,14,4
1962-12-06,16,JOE BROWN,IT ONLY TOOK A MINUTE,20,16,4
1962-12-06,17,LITTLE EVA,THE LOCO-MOTION,10,2,14
1962-12-06,18,CLIFF RICHARD,THE NEXT TIME/BACHELOR BOY,New,18,1
1962-12-06,19,RICHARD CHAMBERLAIN,LOVE ME TENDER,17,17,6
1962-12-06,20,JOE LOSS ORCHESTRA,MUST BE MADISON,24,20,6
1962-12-06,21,STAN GETZ AND CHARLIE BYRD,DESAFINADO,27,21,5
1962-12-06,22,BOBBY VEE,A FOREVER KIND OF LOVE,25,22,11
1962-12-06,23,CRAIG DOUGLAS,"OH, LONESOME ME",15,15,8
1962-12-06,24,NAT 'KING' COLE,RAMBLIN' ROSE,12,5,11
1962-12-06,25,SHIRLEY BASSEY,WHAT NOW MY LOVE?,23,5,15
1962-12-06,26,THE BEATLES,LOVE ME DO,21,21,9
1962-12-06,27,FRANK IFIELD,I REMEMBER YOU,19,1,23
1962-12-06,28,CAROLE KING,IT MIGHT AS WELL RAIN UNTIL SEPTEMBER,18,3,12
1962-12-06,29,NEIL SEDAKA,NEXT DOOR TO AN ANGEL,35,29,3
1962-12-06,30,BILLY FURY,BECAUSE OF LOVE,37,18,7
1962-12-06,31,MAUREEN EVANS,LIKE I DO,50,31,2
1962-12-06,32,TOMMY ROE,SHEILA,22,3,14
1962-12-06,33,RONNIE CARROLL,IF ONLY TOMORROW,41,33,4
1962-12-06,34,PATSY CLINE,HEARTACHES,48,34,2
1962-12-06,35,HANK LOCKLIN,WE'RE GONNA GO FISHIN',34,34,4
1962-12-06,36,RUSS CONWAY,ALWAYS YOU AND ME,46,36,2
1962-12-06,37,MR. ACKER BILK,LONELY,31,14,11
1962-12-06,38,ELLA FITZGERALD,DESAFINADO,47,38,3
1962-12-06,39,CHUBBY CHECKER,LIMBO ROCK,32,32,6
1962-12-06,40,BOBBY DARIN,BABY FACE,49,40,2
1962-12-06,41,BRIAN HYLAND,WARMED OVER KISSES,28,28,5
1962-12-06,42,CRYSTALS,HE'S A REBEL,45,42,3
1962-12-06,43,MR. ACKER BILK,STRANGER ON THE SHORE,39,2,54
1962-12-06,44,PETER JAY AND THE JAYWALKERS,CAN CAN '62,33,33,5
1962-12-06,45,JOHNNY TILLOTSON,SEND ME THE PILLOW YOU DREAM ON,36,21,10
1962-12-06,46,RAY CHARLES,YOU DON'T KNOW ME,40,9,13
1962-12-06,47,MATT MONRO,MY LOVE AND DEVOTION,29,29,5
1962-12-06,48,MARTY WILDE,EVER SINCE YOU SAID GOODBYE,44,31,7
1962-12-06,49,KENNY LYNCH,UP ON THE ROOF,New,49,1
1962-12-06,50,TOMMY ROE,SUSIE DARLIN',New,50,1
