chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1972-01-09,1,THE NEW SEEKERS,I'D LIKE TO TEACH THE WORLD TO SING (IN PERFECT HARMONY),1,1,5
1972-01-09,2,NEIL REID,MOTHER OF MINE,12,2,3
1972-01-09,3,BENNY HILL,ERNIE (THE FASTEST MILKMAN IN THE WEST),2,1,10
1972-01-09,4,CONGREGATION,SOFTLY WHISPERING I LOVE YOU,4,4,8
1972-01-09,5,MIDDLE OF THE ROAD,SOLEY SOLEY,5,5,6
1972-01-09,6,CILLA BLACK,SOMETHING TELLS ME (SOMETHING IS GONNA HAPPEN TONIGHT),7,3,9
1972-01-09,7,ELVIS PRESLEY,I JUST CAN'T HELP BELIEVING,10,7,7
1972-01-09,8,MELANIE,BRAND NEW KEY,24,8,3
1972-01-09,9,JOHNNY PEARSON ORCHESTRA,SLEEPY SHORES,8,8,5
1972-01-09,10,T. REX,JEEPSTER,3,2,10
1972-01-09,11,AMERICA,HORSE WITH NO NAME,21,11,4
1972-01-09,12,GILBERT O'SULLIVAN,NO MATTER HOW I TRY,9,5,8
1972-01-09,13,CAT STEVENS,MORNING HAS BROKEN,30,13,3
1972-01-09,14,ISAAC HAYES,THEME FROM 'SHAFT',6,4,7
1972-01-09,15,VAL DOONICAN,MORNING,13,12,7
1972-01-09,16,THE FACES,STAY WITH ME,23,16,5
1972-01-09,17,VIENNA PHILHARMONIC ORCHESTRA,THEME FROM 'THE ONEDIN LINE',25,17,5
1972-01-09,18,DEEP PURPLE,FIREBALL,15,15,10
1972-01-09,19,LABI SIFFRE,IT MUST BE LOVE,14,14,8
1972-01-09,20,JOHN BARRY ORCHESTRA,THE PERSUADERS,27,20,6
1972-01-09,21,TONY CHRISTIE,IS THIS THE WAY TO AMARILLO,18,18,9
1972-01-09,22,NEW WORLD,"KARA, KARA",17,17,7
1972-01-09,23,OLIVIA NEWTON-JOHN,BANKS OF THE OHIO,22,6,13
1972-01-09,24,JOHN KONGOS,TOKOLOSHE MAN,11,4,9
1972-01-09,25,SLADE,COZ I LUV YOU,16,1,12
1972-01-09,26,CLIFF RICHARD,SING A SONG OF FREEDOM,20,13,10
1972-01-09,27,CHER,"GYPSYS, TRAMPS AND THIEVES",19,4,11
1972-01-09,28,DONNIE ELBERT,WHERE DID OUR LOVE GO,49,28,2
1972-01-09,29,AL GREEN,LET'S STAY TOGETHER,41,29,2
1972-01-09,30,SLY AND THE FAMILY STONE,FAMILY AFFAIR,39,30,2
1972-01-09,31,JONATHAN KING,HOOKED ON A FEELING,31,23,9
1972-01-09,32,TOM JONES,TILL,37,2,13
1972-01-09,33,GREYHOUND,MOON RIVER,50,33,2
1972-01-09,34,BARRY RYAN,CAN'T LET YOU GO,New,34,1
1972-01-09,35,BURUNDI STEIPHENSON BLACK,BURUNDI BLACK,32,31,10
1972-01-09,36,THE SUPREMES AND THE FOUR TOPS,YOU GOTTA HAVE LOVE IN YOUR HEART,26,25,9
1972-01-09,37,PIGLETS,JOHNNY REGGAE,28,3,11
1972-01-09,38,BREAD,BABY I'M-A WANT YOU,New,38,1
1972-01-09,39,MARTHA REEVES AND THE VANDELLAS,BLESS YOU,47,39,2
1972-01-09,40,THE CHI-LITES,HAVE YOU SEEN HER,New,40,1
1972-01-09,41,PIONEERS,GIVE AND TAKE,New,41,1
1972-01-09,42,SONNY AND CHER,ALL I EVER NEED IS YOU,New,42,1
1972-01-09,43,SAN REMO GOLDEN STRINGS,FESTIVAL TIME,46,40,5
1972-01-09,44,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP,42,1,33
1972-01-09,45,ROD STEWART,MAGGIE MAY/REASON TO BELIEVE,38,1,20
1972-01-09,46,NEWBEATS,RUN BABY RUN,29,10,13
1972-01-09,47,PETULA CLARK,I DON'T KNOW HOW TO LOVE HIM,New,47,1
1972-01-09,48,SHIRLEY BASSEY,FOR ALL WE KNOW,40,6,23
1972-01-09,49,SHIRLEY BASSEY,DIAMONDS ARE FOREVER,New,49,1
1972-01-09,50,MARVIN GAYE,LITTLE DARLIN'/SAVE THE CHILDREN,44,41,6
