chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1961-07-13,1,DEL SHANNON,RUNAWAY,1,1,12
1961-07-13,2,RICKY NELSON,HELLO MARY LOU/TRAVELIN' MAN,2,2,7
1961-07-13,3,THE EVERLY BROTHERS,TEMPTATION,3,3,5
1961-07-13,4,BILLY FURY,HALFWAY TO PARADISE,7,4,10
1961-07-13,5,CLIFF RICHARD,A GIRL LIKE YOU,5,5,4
1961-07-13,6,CLARENCE  'FROGMAN' HENRY,BUT I DO,8,3,11
1961-07-13,7,TEMPERANCE SEVEN,PASADENA,4,4,5
1961-07-13,8,EDEN KANE,WELL I ASK YOU,11,8,7
1961-07-13,9,ELVIS PRESLEY,SURRENDER,6,1,8
1961-07-13,10,THE SHADOWS,FRIGHTENED CITY,9,3,10
1961-07-13,11,ROY ORBISON,RUNNING SCARED,10,9,8
1961-07-13,12,ANTHONY NEWLEY,POP GOES THE WEASEL/BEE BOM,13,12,5
1961-07-13,13,SHIRLEY BASSEY,YOU'LL NEVER KNOW,14,6,10
1961-07-13,14,HELEN SHAPIRO,YOU DON'T KNOW,27,14,3
1961-07-13,15,CONNIE FRANCIS,BREAKING IN A BRAND NEW BROKEN HEART,19,15,5
1961-07-13,16,LINDA SCOTT,I'VE TOLD EVERY LITTLE STAR,12,7,9
1961-07-13,17,EDDIE COCHRAN,WEEKEND,20,17,5
1961-07-13,18,DUANE EDDY,RING OF FIRE,17,17,4
1961-07-13,19,CRAIG DOUGLAS,TIME,25,19,3
1961-07-13,20,LONNIE DONEGAN,HAVE A DRINK ON ME,18,8,10
1961-07-13,21,KARL DENVER,MARCHETA,29,21,4
1961-07-13,22,BOBBY VEE,MORE THAN I CAN SAY/STAYING IN,15,4,14
1961-07-13,23,BUDDY HOLLY,BABY I DON'T CARE/VALLEY OF TEARS,37,23,2
1961-07-13,24,GENE VINCENT,SHE SHE LITTLE SHEILA,22,22,7
1961-07-13,25,JOE LOSS,WHEELS CHA CHA,23,23,3
1961-07-13,26,PAT BOONE,MOODY RIVER,35,26,2
1961-07-13,27,NEIL SEDAKA,LITTLE DEVIL,16,9,9
1961-07-13,28,KEN DODD,ONCE IN EVERY LIFETIME,31,28,5
1961-07-13,29,BOBBY DARIN,NATURE BOY,50,29,2
1961-07-13,30,JERRY LEE LEWIS,WHAT'D I SAY,21,10,11
1961-07-13,31,ANDY STEWART,A SCOTTISH SOLDIER,30,19,27
1961-07-13,32,ELVIS PRESLEY,WOODEN HEART,26,1,19
1961-07-13,33,HELEN SHAPIRO,DON'T TREAT ME LIKE A CHILD,24,3,17
1961-07-13,34,JOHNNY AND THE HURRICANES,OLD SMOKIE/HIGH VOLTAGE,45,34,2
1961-07-13,35,MARK WYNTER,EXCLUSIVELY YOURS,32,32,6
1961-07-13,36,BEN E KING,STAND BY ME,48,36,3
1961-07-13,37,PETULA CLARK,ROMEO,New,37,1
1961-07-13,38,ADAM WADE,TAKE GOOD CARE OF HER,38,38,5
1961-07-13,39,TEMPERANCE SEVEN,YOU'RE DRIVING ME CRAZY,33,1,16
1961-07-13,40,BROOK BENTON,THE BOLL WEEVIL SONG,New,40,1
1961-07-13,41,DANNY WILLIAMS,THE MIRACLE OF YOU,41,41,2
1961-07-13,42,FLOYD CRAMER,ON THE REBOUND,28,1,14
1961-07-13,43,MR ACKER BILK,THAT'S MY HOME,New,43,1
1961-07-13,44,MATT MONRO,WHY NOT NOW?/CAN THIS BE LOVE?,36,24,9
1961-07-13,45,CLARENCE  'FROGMAN' HENRY,YOU ALWAYS HURT THE ONE YOU LOVE,New,45,1
1961-07-13,46,ANDY STEWART,THE BATTLE'S O'ER,39,28,7
1961-07-13,47,GARY MILLS,I'LL STEP DOWN,47,47,4
1961-07-13,48,JOHNNY DANKWORTH,AFRICAN WALTZ,46,9,21
1961-07-13,49,AL CAIOLA,THEME FROM 'THE MAGNIFICENT SEVEN',34,34,5
1961-07-13,50,BOB WALLIS AND HIS STORYVILLE JAZZMEN,I'M SHY MARY ELLEN I'M SHY,44,44,2
