chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2018-02-09,1,DRAKE,GOD'S PLAN,1,1,3
2018-02-09,2,RUDIMENTAL/GLYNNE/MACKLEMORE,THESE DAYS,11,2,3
2018-02-09,3,RAMZ,BARKING,2,2,10
2018-02-09,4,DUA LIPA,IDGAF,4,4,6
2018-02-09,5,EMINEM FT ED SHEERAN,RIVER,3,1,8
2018-02-09,6,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME,8,6,6
2018-02-09,7,BRUNO MARS & CARDI B,FINESSE,9,5,5
2018-02-09,8,JASON DERULO FT FRENCH MONTANA,TIP TOE,6,5,13
2018-02-09,9,PORTUGAL THE MAN,FEEL IT STILL,13,9,28
2018-02-09,10,CAMILA CABELLO,NEVER BE THE SAME,14,7,9
2018-02-09,11,JAX JONES FT INA WROLDSEN,BREATHE,7,7,10
2018-02-09,12,CRAIG DAVID FT BASTILLE,I KNOW YOU,5,5,11
2018-02-09,13,SIGRID,STRANGERS,10,10,5
2018-02-09,14,NOT3S,MY LOVER,16,14,15
2018-02-09,15,WEEKND/KENDRICK LAMAR,PRAY FOR ME,New,15,1
2018-02-09,16,ZAC EFRON & ZENDAYA,REWRITE THE STARS,19,16,6
2018-02-09,17,MABEL FT NOT3S,FINE LINE,22,17,3
2018-02-09,18,LIAM PAYNE/RITA ORA,FOR YOU (FIFTY SHADES FREED),23,11,5
2018-02-09,19,ED SHEERAN,PERFECT,18,1,39
2018-02-09,20,RAYE FT MR EAZI,DECLINE,20,15,14
2018-02-09,21,JACKMAN/SETTLE/EFRON/ZENDAYA,THE GREATEST SHOW,21,21,6
2018-02-09,22,G-EAZY & HALSEY,HIM & I,25,22,10
2018-02-09,23,DAVE FT MOSTACK,NO WORDS,24,17,14
2018-02-09,24,JUSTIN TIMBERLAKE FT STAPLETON,SAY SOMETHING,32,24,2
2018-02-09,25,CAMILA CABELLO FT YOUNG THUG,HAVANA,26,1,27
2018-02-09,26,J HUS,BOUFF DADDY,27,26,13
2018-02-09,27,B YOUNG,JUMANJI,43,27,5
2018-02-09,28,KENDRICK LAMAR & SZA,ALL THE STARS,37,28,5
2018-02-09,29,STEEL BANGLEZ/YUNGEN/MOSTACK,BAD,30,29,11
2018-02-09,30,JAMES ARTHUR,NAKED,28,11,11
2018-02-09,31,CLEAN BANDIT FT JULIA MICHAELS,I MISS YOU,12,4,15
2018-02-09,32,RITA ORA,ANYWHERE,29,2,16
2018-02-09,33,KOJO FUNDS FT RAYE,CHECK,New,33,1
2018-02-09,34,JUSTIN TIMBERLAKE,FILTHY,46,15,5
2018-02-09,35,NF,LET YOU DOWN,15,6,16
2018-02-09,36,DUA LIPA,NEW RULES,34,1,31
2018-02-09,37,POST MALONE FT 21 SAVAGE,ROCKSTAR,33,1,21
2018-02-09,38,MK,17,17,7,22
2018-02-09,39,HAILEE STEINFELD/ALESSO/WATT,LET ME GO,42,39,16
2018-02-09,40,CHAINSMOKERS,SICK BOY,38,38,3
2018-02-09,41,TOM WALKER,LEAVE A LIGHT ON,44,41,6
2018-02-09,42,MARSHMELLO FT KHALID,SILENCE,41,3,26
2018-02-09,43,JORJA SMITH FT STORMZY,LET ME DOWN,39,34,4
2018-02-09,44,MIST,GAME CHANGER,35,35,2
2018-02-09,45,ED SHEERAN,SHAPE OF YOU,47,1,57
2018-02-09,46,ZEDD/MAREN MORRIS/GREY,THE MIDDLE,53,46,2
2018-02-09,47,POST MALONE,I FALL APART,52,19,20
2018-02-09,48,MIGOS FT DRAKE,WALK IT TALK IT,31,31,2
2018-02-09,49,STORMZY FT MNEK,BLINDED BY YOUR GRACE - PT 2,45,7,18
2018-02-09,50,BAZZI,MINE,New,50,1
2018-02-09,51,GEORGE EZRA,PARADISE,81,51,3
2018-02-09,52,MIGOS,STIR FRY,51,51,2
2018-02-09,53,SELENA GOMEZ & MARSHMELLO,WOLVES,48,9,15
2018-02-09,54,CLIQ FT ALIKA,WAVEY,63,54,5
2018-02-09,55,DRAKE,DIPLOMATIC IMMUNITY,36,21,3
2018-02-09,56,BIG SHAQ,MAN'S NOT HOT,50,3,20
2018-02-09,57,SZA,THE WEEKEND,55,55,6
2018-02-09,58,PINK,BEAUTIFUL TRAUMA,62,25,15
2018-02-09,59,MIGOS/NICKI MINAJ/CARDI B,MOTOR SPORT,49,49,15
2018-02-09,60,CAMILA CABELLO,SHE LOVES CONTROL,58,40,4
2018-02-09,61,SIGALA & ELLA EYRE,CAME HERE FOR LOVE,61,6,31
