chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2023-07-21,1,DAVE/CENTRAL CEE,SPRINTER,1,1,7
2023-07-21,2,OLIVIA RODRIGO,VAMPIRE,2,2,3
2023-07-21,3,JUNG KOOK FT LATTO,SEVEN,New,3,1
2023-07-21,4,TAYLOR SWIFT,CRUEL SUMMER,3,3,6
2023-07-21,5,J HUS FT DRAKE,WHO TOLD YOU,4,2,6
2023-07-21,6,PEGGY GOU,(IT GOES LIKE) NANANA,5,5,5
2023-07-21,7,GUNNA,FUKUMEAN,12,7,5
2023-07-21,8,HANNAH LAING & RORO,GOOD LOVE,7,7,8
2023-07-21,9,DAWE/CORRY/HENDERSON,0800 HEAVEN,9,9,6
2023-07-21,10,BILLIE EILISH,WHAT WAS I MADE FOR,New,10,1
2023-07-21,11,JORJA SMITH,LITTLE THINGS,13,11,9
2023-07-21,12,WEEKND/PLAYBOI CARTI/MADONNA,POPULAR,11,11,7
2023-07-21,13,D-BLOCK EUROPE & CLAVISH,PAKISTAN,8,8,3
2023-07-21,14,KYLIE MINOGUE,PADAM PADAM,10,8,9
2023-07-21,15,DUA LIPA,DANCE THE NIGHT (FROM BARBIE THE ALBUM),16,13,8
2023-07-21,16,TAYLOR SWIFT,I CAN SEE YOU (TAYLOR'S VERSION),6,6,2
2023-07-21,17,DOD,SO MUCH IN LOVE,24,17,7
2023-07-21,18,TOM GRENNAN,HOW DOES IT FEEL,17,17,10
2023-07-21,19,ANNE-MARIE & SHANIA TWAIN,UNHEALTHY,19,19,9
2023-07-21,20,NICKI MINAJ/ICE SPICE/AQUA,BARBIE WORLD FROM BARBIE THE ALBUM,28,20,4
2023-07-21,21,D GUETTA/ANNE-MARIE/COI LERAY,BABY DON'T HURT ME,18,13,15
2023-07-21,22,TROYE SIVAN,RUSH,New,22,1
2023-07-21,23,J HUS FT NAIRA MARLEY,MILITERIAN,New,23,1
2023-07-21,24,J HUS FT BURNA BOY,MASCULINE ,New,24,1
2023-07-21,25,BECKY HILL/CHASE & STATUS,DISCONNECT,New,25,1
2023-07-21,26,CALVIN HARRIS & ELLIE GOULDING,MIRACLE,21,1,19
2023-07-21,27,JAZZY,GIVING ME,22,3,14
2023-07-21,28,STEPHEN SANCHEZ,UNTIL I FOUND YOU,23,14,41
2023-07-21,29,BYRON MESSIA,TALIBANS,31,29,8
2023-07-21,30,MILEY CYRUS,FLOWERS,26,1,27
2023-07-21,31,RUDIMENTAL/CHARLOTTEPLANK/VIBE,DANCING IS HEALING,25,5,13
2023-07-21,32,TAYLOR SWIFT,KARMA,RE,12,13
2023-07-21,33,DAVE/CENTRAL CEE,UK RAP,29,13,7
2023-07-21,34,BOU FT SLAY,CLOSER,39,34,8
2023-07-21,35,ABEL BALDER/ANOTR,RELAX MY EYES,37,35,16
2023-07-21,36,DAVID KUSHNER,DAYLIGHT,34,2,14
2023-07-21,37,SWITCH DISCO & ELLA HENDERSON,REACT,30,4,24
2023-07-21,38,ELTON JOHN & DUA LIPA,COLD HEART,33,1,69
2023-07-21,39,REMA,CALM DOWN,38,3,47
2023-07-21,40,DAVE/CENTRAL CEE,TROJAN HORSE,36,12,7
2023-07-21,41,HARRY STYLES,AS IT WAS,14,1,68
2023-07-21,42,STORMZY FT FREDO,TOXIC TRAIT,32,11,4
2023-07-21,43,ELTON JOHN,IM STILL STANDING,42,34,4
2023-07-21,44,BECKY HILL/LEWIS THOMPSON,SIDE EFFECTS,40,35,10
2023-07-21,45,POST MALONE,OVERDRIVE,New,45,1
2023-07-21,46,LIBIANCA,PEOPLE,43,2,29
2023-07-21,47,BURNA BOY,SITTIN' ON TOP OF THE WORLD,41,36,7
2023-07-21,48,GUNS N' ROSES,SWEET CHILD O' MINE,45,24,34
2023-07-21,49,OXLADE FT DAVE,INTOXYCATED,New,49,1
2023-07-21,50,LEWIS CAPALDI,WISH YOU THE BEST,46,1,14
2023-07-21,51,LANA DEL REY,SAY YES TO HEAVEN,47,9,9
2023-07-21,52,DAVIDO FT MUSA KEYS,UNAVAILABLE,57,52,13
2023-07-21,53,LEWIS CAPALDI,SOMEONE YOU LOVED,49,1,199
2023-07-21,54,ED SHEERAN,EYES CLOSED,55,1,17
2023-07-21,55,LUKE COMBS,FAST CAR,64,54,17
2023-07-21,56,FIFTY FIFTY,CUPID,56,8,17
2023-07-21,57,KILLERS,MR BRIGHTSIDE,62,10,371
2023-07-21,58,SZA,KILL BILL,58,3,32
2023-07-21,59,PINKPANTHERESS,BOY'S A LIAR,60,2,31
2023-07-21,60,LOREEN,TATTOO,20,2,10
2023-07-21,61,NEWJEANS,SUPER SHY,59,59,2
2023-07-21,62,JAIN,MAKEBA,52,52,4
2023-07-21,63,DOECHII,WHAT IT IS,69,63,5
2023-07-21,64,WEEKND,DIE FOR YOU,50,3,36
2023-07-21,65,LEIGH-ANNE,DON'T SAY LOVE,54,11,5
2023-07-21,66,DAVID GUETTA FT BEBE REXHA,I'M GOOD (BLUE),61,1,47
2023-07-21,67,ONEREPUBLIC,I AIN'T WORRIED,63,3,59
2023-07-21,68,POST MALONE,CHEMICAL,72,11,14
2023-07-21,69,FREDO FT TIGGS DA AUTHOR,SCOREBOARD,New,69,1
2023-07-21,70,VANCE JOY,RIPTIDE,67,10,109
2023-07-21,71,VENBEE & GODDARD,MESSY IN HEAVEN,71,3,43
2023-07-21,72,RAYE FT 070 SHAKE,ESCAPISM,68,1,35
2023-07-21,73,ED SHEERAN,BAD HABITS,73,1,97
2023-07-21,74,JOEL CORRY & CAITY BASER,DANCE AROUND IT,65,61,10
2023-07-21,75,JONAS BROTHERS,WAFFLE HOUSE,66,22,15
2023-07-21,76,GEORGE EZRA,GREEN GREEN GRASS,77,3,60
2023-07-21,77,LIL DURK FT J COLE,ALL MY LIFE,27,14,10
2023-07-21,78,LANA DEL REY,RADIO,New,78,1
2023-07-21,79,GLASS ANIMALS,HEAT WAVES,74,5,134
2023-07-21,80,FLEETWOOD MAC,EVERYWHERE,75,4,33
2023-07-21,81,NOAH KAHAN,DIAL DRUNK,82,45,6
2023-07-21,82,LEWIS CAPALDI,FORGET ME,76,1,44
