chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1963-01-17,1,CLIFF RICHARD,THE NEXT TIME/BACHELOR BOY,1,1,7
1963-01-17,2,THE SHADOWS,DANCE ON!,3,2,6
1963-01-17,3,ELVIS PRESLEY,RETURN TO SENDER,2,1,8
1963-01-17,4,FRANK IFIELD,LOVESICK BLUES,5,1,13
1963-01-17,5,MAUREEN EVANS,LIKE I DO,10,5,8
1963-01-17,6,MARK WYNTER,GO AWAY LITTLE GIRL,8,6,6
1963-01-17,7,DUANE EDDY,DANCE WITH THE GUITAR MAN,4,4,11
1963-01-17,8,ROLF HARRIS,SUN ARISE,7,3,13
1963-01-17,9,TORNADOS,GLOBETROTTER,28,9,2
1963-01-17,10,TORNADOS,TELSTAR,11,1,21
1963-01-17,11,JOE BROWN,IT ONLY TOOK A MINUTE,6,6,10
1963-01-17,12,JET HARRIS AND TONY MEEHAN,DIAMONDS,45,12,2
1963-01-17,13,KENNY LYNCH,UP ON THE ROOF,12,12,7
1963-01-17,14,SUSAN MAUGHAN,BOBBY'S GIRL,9,3,15
1963-01-17,15,MIKE BERRY AND THE OUTLAWS,DON'T YOU THINK IT'S TIME,21,15,3
1963-01-17,16,CHRIS MONTEZ,LET'S DANCE,13,2,16
1963-01-17,17,RAY CHARLES,YOUR CHEATING HEART,16,13,6
1963-01-17,18,MEL TORME,COMING HOME BABY,24,18,3
1963-01-17,19,SPRINGFIELDS,ISLAND OF DREAMS,26,19,6
1963-01-17,20,DEL SHANNON,SWISS MAID,14,2,15
1963-01-17,21,CRYSTALS,HE'S A REBEL,19,19,9
1963-01-17,22,MIKE SARNE,JUST FOR KICKS,35,22,2
1963-01-17,23,STAN GETZ AND CHARLIE BYRD,DESAFINADO,15,11,11
1963-01-17,24,BOBBY VEE,A FOREVER KIND OF LOVE,18,13,17
1963-01-17,25,PAT BOONE,THE MAIN ATTRACTION,20,12,10
1963-01-17,26,TIJUANA BRASS,THE LONELY BULL (EL SOLO TORRO),22,22,3
1963-01-17,27,MARTY ROBBINS,DEVIL WOMAN,25,5,17
1963-01-17,28,THE BEATLES,LOVE ME DO,17,17,15
1963-01-17,29,FRANK SINATRA AND SAMMY DAVIS JR,ME AND MY SHADOW,23,20,6
1963-01-17,30,HANK LOCKLIN,WE'RE GONNA GO FISHIN',32,18,10
1963-01-17,31,VERNONS GIRLS,FUNNY ALL OVER,39,31,3
1963-01-17,32,MARTY ROBBINS,RUBY ANN,New,32,1
1963-01-17,33,ROUTERS,LET'S GO,33,32,4
1963-01-17,34,LITTLE EVA,KEEP YOUR HANDS OFF MY BABY,30,30,3
1963-01-17,35,BILLY FURY,BECAUSE OF LOVE,42,18,13
1963-01-17,36,JOE LOSS ORCHESTRA,MUST BE MADISON,27,20,12
1963-01-17,37,RICK NELSON,IT'S UP TO YOU,New,37,1
1963-01-17,38,BERNARD CRIBBINS,GOSSIP CALYPSO,31,25,6
1963-01-17,39,ORLONS,DON'T HANG UP,41,39,3
1963-01-17,40,BRENDA LEE,ALL ALONE AM I,New,40,1
1963-01-17,41,DEL SHANNON,LITTLE TOWN FLIRT,New,41,1
1963-01-17,42,CHRIS MONTEZ,SOME KINDA FUN,New,42,1
1963-01-17,43,JULIE GRANT,UP ON THE ROOF,34,33,3
1963-01-17,44,RUSS CONWAY,ALWAYS YOU AND ME,49,33,7
1963-01-17,45,THE BEATLES,PLEASE PLEASE ME,New,45,1
1963-01-17,46,KENNY BALL AND HIS JAZZMEN,SUKIYAKI,New,46,1
1963-01-17,47,ADAM FAITH,BABY TAKE A BOW,29,22,6
1963-01-17,48,THE FOUR SEASONS,BIG GIRLS DON'T CRY,New,48,1
1963-01-17,49,PETER JAY AND THE JAYWALKERS,CAN CAN '62,40,31,11
1963-01-17,50,THE FOUR SEASONS,SHERRY,38,8,16
