chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1978-07-30,1,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,YOU'RE THE ONE THAT I WANT,1,1,12
1978-07-30,2,CLOUT,SUBSTITUTE,3,2,8
1978-07-30,3,FATHER ABRAHAM AND THE SMURFS,THE SMURF SONG,2,2,10
1978-07-30,4,MARSHALL HAIN,DANCIN' IN THE CITY,4,3,10
1978-07-30,5,A TASTE OF HONEY,BOOGIE OOGIE OOGIE,5,5,8
1978-07-30,6,ELECTRIC LIGHT ORCHESTRA,WILD WEST HERO,8,6,9
1978-07-30,7,SHOWADDYWADDY,A LITTLE BIT OF SOAP,7,5,7
1978-07-30,8,THE BOOMTOWN RATS,LIKE CLOCKWORK,6,6,8
1978-07-30,9,CITY BOY,5.7.0.5.,22,9,5
1978-07-30,10,BONEY M,RIVERS OF BABYLON/BROWN GIRL IN THE RING,18,1,15
1978-07-30,11,JUSTIN HAYWARD,FOREVER AUTUMN,21,11,5
1978-07-30,12,LINDISFARNE,RUN FOR HOME,10,10,10
1978-07-30,13,SHAM 69,IF THE KIDS ARE UNITED,31,13,2
1978-07-30,14,JOE WALSH,LIFE'S BEEN GOOD,23,14,5
1978-07-30,15,JACKSON BROWNE,STAY,12,12,6
1978-07-30,16,THE O'JAYS,USED TA BE MY GIRL,14,12,8
1978-07-30,17,GLADYS KNIGHT AND THE PIPS,COME BACK AND FINISH WHAT YOU STARTED,26,17,7
1978-07-30,18,THE MOTORS,AIRPORT,9,4,9
1978-07-30,19,VOYAGE,FROM EAST TO WEST/SCOTS MACHINE,13,13,8
1978-07-30,20,THE SEX PISTOLS,NO-ONE IS INNOCENT/MY WAY,11,7,5
1978-07-30,21,SATURDAY NIGHT BAND,"COME ON DANCE, DANCE",17,16,6
1978-07-30,22,ANDREW GOLD,HOW CAN THIS BE LOVE,19,19,7
1978-07-30,23,RENAISSANCE,NORTHERN LIGHTS,28,23,4
1978-07-30,24,KATE BUSH,MAN WITH THE CHILD IN HIS EYES,15,6,9
1978-07-30,25,X-RAY SPEX,IDENTITY,32,25,3
1978-07-30,26,BOB DYLAN,BABY STOP CRYING,40,26,2
