chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1986-01-26,1,A-HA,THE SUN ALWAYS SHINES ON TV,1,1,6
1986-01-26,2,NANA MOUSKOURI,ONLY LOVE,8,2,4
1986-01-26,3,DIRE STRAITS,WALK OF LIFE,2,2,4
1986-01-26,4,MADONNA,BORDERLINE {1986},15,4,2
1986-01-26,5,MR MISTER,BROKEN WINGS,4,4,8
1986-01-26,6,BILLY OCEAN,"WHEN THE GOING GETS TOUGH, THE TOUGH GET GOING",28,6,2
1986-01-26,7,PET SHOP BOYS,WEST END GIRLS,3,1,12
1986-01-26,8,FINE YOUNG CANNIBALS,SUSPICIOUS MINDS,10,8,4
1986-01-26,9,CHERRELLE WITH ALEXANDER O'NEAL,SATURDAY LOVE,6,6,6
1986-01-26,10,FIVE STAR,SYSTEM ADDICT,13,10,4
1986-01-26,11,FEARGAL SHARKEY,YOU LITTLE THIEF,5,5,5
1986-01-26,12,SARAH BRIGHTMAN AND STEVE HARLEY,THE PHANTOM OF THE OPERA,21,12,4
1986-01-26,13,FULL FORCE,"ALICE, I WANT YOU JUST FOR ME",9,9,7
1986-01-26,14,EURYTHMICS,IT'S ALL RIGHT (BABY'S COMING BACK),12,12,4
1986-01-26,15,GRACE JONES,PULL UP TO THE BUMPER/LA VIE EN ROSE,20,15,3
1986-01-26,16,BRONSKI BEAT,HIT THAT PERFECT BEAT,7,3,10
1986-01-26,17,SIMPLE MINDS,SANCTIFY YOURSELF,New,17,1
1986-01-26,18,ARETHA FRANKLIN,WHO'S ZOOMIN' WHO,11,11,11
1986-01-26,19,JAMES BROWN,LIVING IN AMERICA,31,19,2
1986-01-26,20,CLANNAD FEATURING BONO,IN A LIFETIME FT BONO,29,20,2
1986-01-26,21,STING,RUSSIANS,14,12,9
1986-01-26,22,TALK TALK,LIFE'S WHAT YOU MAKE IT,23,22,3
1986-01-26,23,WHITNEY HOUSTON,HOW WILL I KNOW,36,23,2
1986-01-26,24,SOPHIA GEORGE,GIRLIE GIRLIE,16,7,9
1986-01-26,25,BELOUIS SOME,IMAGINATION {1986},34,25,3
1986-01-26,26,LEVEL 42,LEAVING ME NOW,17,15,9
1986-01-26,27,THE ALARM,SPIRIT OF '76,22,22,3
1986-01-26,28,WHITNEY HOUSTON,SAVING ALL MY LOVE FOR YOU,19,1,12
1986-01-26,29,OZZY OSBOURNE,SHOT IN THE DARK,New,29,1
1986-01-26,30,KURTIS BLOW,IF I RULED THE WORLD,37,30,4
1986-01-26,31,JENNIFER RUSH,RING OF ICE,18,14,9
1986-01-26,32,ROCHELLE,MY MAGIC MAN,New,32,1
1986-01-26,33,AC/DC,SHAKE YOUR FOUNDATIONS,24,24,3
1986-01-26,34,DOUBLE,THE CAPTAIN OF HER HEART,59,34,2
1986-01-26,35,RUBY TURNER FEATURING JONATHAN BUTLER,IF YOU'RE READY (COME GO WITH ME) FT JONATHAN BUTLER,55,35,2
1986-01-26,36,PHIL COLLINS AND MARILYN MARTIN,SEPARATE LIVES,26,4,11
1986-01-26,37,PUBLIC IMAGE LIMITED,RISE,New,37,1
1986-01-26,38,LLOYD COLE AND THE COMMOTIONS,CUT ME DOWN,38,38,3
1986-01-26,39,COSTELLO SHOW,DON'T LET ME BE MISUNDERSTOOD,New,39,1
1986-01-26,40,ARCADIA,THE PROMISE,61,40,2
1986-01-26,41,LADIES CHOICE,FUNKY SENSATION,53,41,2
1986-01-26,42,LATIN QUARTER,RADIO AFRICA {1986},54,42,3
1986-01-26,43,AUDREY HALL,ONE DANCE WON'T DO,56,43,3
1986-01-26,44,DIANA ROSS,CHAIN REACTION,69,44,3
1986-01-26,45,ALED JONES,WALKING IN THE AIR,30,5,11
1986-01-26,46,TEDDY PENDERGRASS WITH WHITNEY HOUSTON,HOLD ME,70,46,3
1986-01-26,47,MADONNA,DRESS YOU UP,32,5,9
1986-01-26,48,RAY PARKER Jr.,GIRLS ARE MORE FUN,46,46,4
