chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1960-09-22,1,THE SHADOWS,APACHE,1,1,10
1960-09-22,2,ELVIS PRESLEY,A MESS OF BLUES,2,2,9
1960-09-22,3,DUANE EDDY,BECAUSE THEY'RE YOUNG,3,2,10
1960-09-22,4,RICKY VALANCE,TELL LAURA I LOVE HER,7,4,5
1960-09-22,5,ROY ORBISON,ONLY THE LONELY,13,5,8
1960-09-22,6,THE EVERLY BROTHERS,WHEN WILL I BE LOVED,6,4,11
1960-09-22,7,CLIFF RICHARD,PLEASE DON'T TEASE,4,1,13
1960-09-22,8,CONNIE FRANCIS,EVERYBODY'S SOMEBODY'S FOOL,5,5,6
1960-09-22,9,SHIRLEY BASSEY,AS LONG AS HE NEEDS ME,10,9,8
1960-09-22,10,KAYE SISTERS,PAPER ROSES,9,7,12
1960-09-22,11,MARK WYNTER,IMAGE OF A GIRL,18,11,5
1960-09-22,12,JOHNNY KIDD AND THE PIRATES,SHAKIN' ALL OVER,14,1,15
1960-09-22,13,HANK LOCKLIN,PLEASE HELP ME I'M FALLING,16,13,7
1960-09-22,14,LONNIE DONEGAN,LORELEI,15,10,5
1960-09-22,15,KEN DODD,LOVE IS LIKE A VIOLIN,8,8,12
1960-09-22,16,BRENDA LEE,I'M SORRY,12,12,13
1960-09-22,17,THE VENTURES,"WALK, DON'T RUN",26,17,3
1960-09-22,18,ADAM FAITH,HOW ABOUT THAT,39,18,2
1960-09-22,19,ROLF HARRIS,TIE ME KANGAROO DOWN SPORT,17,9,10
1960-09-22,20,ANTHONY NEWLEY,IF SHE SHOULD COME TO YOU,11,4,11
1960-09-22,21,JOHNNY PRESTON,FEEL SO FINE,19,18,7
1960-09-22,22,BOBBY RYDELL,VOLARE,24,22,3
1960-09-22,23,MIKE PRESTON,I'D DO ANYTHING,29,23,5
1960-09-22,24,JOHN BARRY SEVEN,WALK DON'T RUN,RE,24,2
1960-09-22,25,FRANK SINATRA,NICE 'N' EASY,28,25,3
1960-09-22,26,CLIFF RICHARD,NINE TIMES OUT OF TEN,New,26,1
1960-09-22,27,BRIAN HYLAND,ITSY BITSY TEENIE WEENIE YELLOW POLKA DOT BIKINI,20,8,12
1960-09-22,28,THE EVERLY BROTHERS,LUCILLE/SO SAD,New,28,1
1960-09-22,29,BOB LUMAN,LET'S THINK ABOUT LIVING,31,29,3
1960-09-22,30,JIM REEVES,HE'LL HAVE TO GO,30,12,26
1960-09-22,31,PERCY FAITH,THEME FROM 'A SUMMER PLACE',32,2,30
1960-09-22,32,HOLLYWOOD ARGYLES,ALLEY OOP,27,24,10
1960-09-22,33,GARY MILLS,LOOK FOR A STAR,21,7,12
1960-09-22,34,JIMMY JONES,GOOD TIMIN',22,1,15
1960-09-22,35,JIMMY JONES,I JUST GO FOR YOU,43,35,3
1960-09-22,36,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,WHITE CLIFFS OF DOVER,35,30,6
1960-09-22,37,KING BROTHERS,MAIS OUI,23,16,9
1960-09-22,38,CONNIE FRANCIS,MAMA/ROBOT MAN,25,2,19
1960-09-22,39,FATS DOMINO,WALKING TO NEW ORLEANS,42,19,10
1960-09-22,40,PILTDOWN MEN,MACDONALD'S CAVE,49,40,3
1960-09-22,41,FRANKIE VAUGHAN,KOOKIE LITTLE PARADISE,New,41,1
1960-09-22,42,ADAM FAITH,WHEN JOHNNY COMES MARCHING HOME/MADE YOU,38,5,13
1960-09-22,43,WANDA JACKSON,LET'S HAVE A PARTY,37,32,4
1960-09-22,44,JAMES DARREN,BECAUSE THEY'RE YOUNG,45,29,7
1960-09-22,45,FRANK WEIR,CARIBBEAN HONEYMOON,50,45,2
1960-09-22,46,BILLY FURY,WONDROUS PLACE,New,46,1
1960-09-22,47,JACKIE WILSON,ALL MY LOVE,47,47,2
1960-09-22,48,TOMMY BRUCE AND THE BRUISERS,BROKEN DOLL,36,36,3
1960-09-22,49,CHUBBY CHECKER,THE TWIST,New,49,1
1960-09-22,50,EMILE FORD AND THE CHECKMATES,THEM THERE EYES,34,30,4
