chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1960-12-08,1,ELVIS PRESLEY,IT'S NOW OR NEVER,1,1,6
1960-12-08,2,THE DRIFTERS,SAVE THE LAST DANCE FOR ME,2,2,6
1960-12-08,3,NINA AND FREDERICK,LITTLE DONKEY,8,3,4
1960-12-08,4,CLIFF RICHARD,I LOVE YOU,23,4,2
1960-12-08,5,THE SHADOWS,MAN OF MYSTERY/THE STRANGER,5,5,5
1960-12-08,6,JOHNNY AND THE HURRICANES,ROCKING GOOSE,3,3,11
1960-12-08,7,PETER SELLERS AND SOPHIA LOREN,GOODNESS GRACIOUS ME,4,4,5
1960-12-08,8,ANTHONY NEWLEY,STRAWBERRY FAIR,12,8,3
1960-12-08,9,SHIRLEY BASSEY,AS LONG AS HE NEEDS ME,6,2,19
1960-12-08,10,CONNIE FRANCIS,MY HEART HAS A MIND OF ITS OWN,7,3,6
1960-12-08,11,FRANK SINATRA,OL' MAC DONALD,16,11,3
1960-12-08,12,JOHNNY MATHIS,MY LOVE FOR YOU,13,9,10
1960-12-08,13,LONNIE DONEGAN,LIVELY,18,13,3
1960-12-08,14,JOHNNY BURNETTE,DREAMIN',9,5,11
1960-12-08,15,ROY ORBISON,ONLY THE LONELY,11,1,19
1960-12-08,16,CHARLIE DRAKE,MR. CUSTER,14,12,7
1960-12-08,17,ROY ORBISON,BLUE ANGEL,15,15,7
1960-12-08,18,ADAM FAITH,LONELY PUP (IN A CHRISTMAS SHOP),21,18,4
1960-12-08,19,MAX HARRIS,GURNEY SLADE,35,19,2
1960-12-08,20,DUANE EDDY,KOMMOTION,19,13,5
1960-12-08,21,BOB LUMAN,LET'S THINK ABOUT LIVING,10,6,14
1960-12-08,22,JOHNNY TILLOTSON,POETRY IN MOTION,37,22,2
1960-12-08,23,NAT KING COLE,JUST AS MUCH AS EVER,20,18,5
1960-12-08,24,PILTDOWN MEN,MACDONALD'S CAVE,17,14,14
1960-12-08,25,MARK WYNTER,KICKING UP THE LEAVES,24,24,5
1960-12-08,26,EDITH PIAF,MILORD,25,25,10
1960-12-08,27,THE VENTURES,PERFIDIA,38,27,2
1960-12-08,28,HANK LOCKLIN,PLEASE HELP ME I'M FALLING,26,9,18
1960-12-08,29,BERT WEEDON,SORRY ROBBIE,29,28,7
1960-12-08,30,THE SHADOWS,APACHE,44,1,21
1960-12-08,31,LYNN CORNELL,NEVER ON SUNDAY,32,30,8
1960-12-08,32,GARY MILLS,TOP TEEN BABY,30,24,8
1960-12-08,33,EMILE FORD AND THE CHECKMATES,COUNTING TEARDROPS,New,33,1
1960-12-08,34,JOHNNY PRESTON,CHARMING BILLY,New,34,1
1960-12-08,35,SAM COOKE,CHAIN GANG,22,9,11
1960-12-08,36,THE EVERLY BROTHERS,LUCILLE/SO SAD,27,4,12
1960-12-08,37,CLIFF RICHARD,NINE TIMES OUT OF TEN,28,3,12
1960-12-08,38,MAKADOPOULOS AND HIS GREEK SERENADERS,NEVER ON SUNDAY,39,38,8
1960-12-08,39,JOHN BARRY SEVEN,WALK DON'T RUN,34,11,13
1960-12-08,40,RICKY VALANCE,TELL LAURA I LOVE HER,45,1,16
1960-12-08,41,ADAM FAITH,HOW ABOUT THAT,42,4,13
1960-12-08,42,DON COSTA AND HIS ORCHESTRA AND CHORUS,NEVER ON SUNDAY,46,27,9
1960-12-08,43,JOHN BARRY SEVEN,BLACK STOCKINGS,New,43,1
1960-12-08,44,BILL BLACK'S COMBO,DON'T BE CRUEL,33,32,6
1960-12-08,45,EMILE FORD AND THE CHECKMATES,THEM THERE EYES,40,18,15
1960-12-08,46,RUSS CONWAY,EVEN MORE PARTY POPS,36,36,3
1960-12-08,47,LONNIE DONEGAN,VIRGIN MARY,New,47,1
1960-12-08,48,MR ACKER BILK,BUONA SERA,New,48,1
1960-12-08,49,MANUEL AND THE MUSIC OF THE MOUNTAINS,NEVER ON SUNDAY,31,29,9
1960-12-08,50,MIKE SAGAR AND THE CRESTERS,DEEP FEELING,New,50,1
