chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1956-07-06,1,PAT BOONE,I'LL BE HOME,1,1,11
1956-07-06,2,LONNIE DONEGAN,LOST JOHN/STEWBALL,3,2,12
1956-07-06,3,ELVIS PRESLEY,HEARTBREAK HOTEL,2,2,9
1956-07-06,4,VARIOUS ARTISTS,ALL STAR HIT PARADE (EP),16,4,2
1956-07-06,5,BILL HALEY AND HIS COMETS,THE SAINTS ROCK 'N' ROLL,6,5,7
1956-07-06,6,GOONS,I'M WALKING BACKWARDS FOR CHRISTMAS/BLUEBOTTLE BLUES,30,6,2
1956-07-06,7,PERRY COMO,HOT DIGGITY (DOG ZIGGITY BOOM),5,4,7
1956-07-06,8,RONNIE HILTON,NO OTHER LOVE,4,1,12
1956-07-06,9,DAVID WHITFIELD,MY SEPTEMBER LOVE,7,3,17
1956-07-06,10,JOHNNY DANKWORTH,EXPERIMENTS WITH MICE,10,10,3
1956-07-06,11,MORRIS STOLOFF,MOONGLOW AND THE THEME FROM 'PICNIC',12,7,6
1956-07-06,12,FRANK SINATRA,SONGS FOR SWINGIN' LOVERS (LP),13,12,4
1956-07-06,13,TEENAGERS FEATURING FRANKIE LYMON,WHY DO FOOLS FALL IN LOVE FT FRANKIE LYMON,22,13,2
1956-07-06,14,NAT 'KING' COLE,TOO YOUNG TO GO STEADY,8,8,9
1956-07-06,15,TEX RITTER,THE WAYWARD WIND,18,15,3
1956-07-06,16,GOGI GRANT,THE WAYWARD WIND,20,16,2
1956-07-06,17,TERESA BREWER,A TEAR FELL,9,2,13
1956-07-06,17,ELVIS PRESLEY,BLUE SUEDE SHOES,10,9,7
1956-07-06,19,MICHAEL HOLLIDAY,HOT DIGGITY (DOG ZIGGITY BOOM)/THE GAL WITH THE YALLER SHOES,19,13,6
1956-07-06,20,JOE 'FINGERS' CARR,PORTUGUESE WASHERWOMAN,25,20,2
1956-07-06,20,LONNIE DONEGAN,SKIFFLE SESSION (EP),New,20,1
1956-07-06,22,DON ROBERTSON,THE HAPPY WHISTLER,15,8,9
1956-07-06,23,DORIS DAY,WHATEVER WILL BE WILL BE (QUE SERA SERA),20,20,2
1956-07-06,24,CARL PERKINS,BLUE SUEDE SHOES,17,10,8
1956-07-06,25,MEL TORME,MOUNTAIN GREENERY,23,15,11
1956-07-06,26,VARIOUS ARTISTS,CAROUSEL-ORIGINAL SOUNDTRACK (LP),RE,26,2
1956-07-06,27,SLIM WHITMAN,SERENADE,25,24,3
1956-07-06,28,TED HEATH AND HIS MUSIC,THE FAITHFUL HUSSAR,New,28,1
1956-07-06,29,MAX BYGRAVES,OUT OF TOWN,30,18,7
1956-07-06,30,RONNIE HILTON,WHO ARE WE,29,29,2
