chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2018-02-16,1,DRAKE,GOD'S PLAN,1,1,4
2018-02-16,2,RUDIMENTAL/GLYNNE/MACKLEMORE,THESE DAYS,2,2,4
2018-02-16,3,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME,6,3,7
2018-02-16,4,DUA LIPA,IDGAF,4,4,7
2018-02-16,5,RAMZ,BARKING,3,2,11
2018-02-16,6,PORTUGAL THE MAN,FEEL IT STILL,9,6,29
2018-02-16,7,EMINEM FT ED SHEERAN,RIVER,5,1,9
2018-02-16,8,LIAM PAYNE/RITA ORA,FOR YOU (FIFTY SHADES FREED),18,8,6
2018-02-16,9,BRUNO MARS & CARDI B,FINESSE,7,5,6
2018-02-16,10,JAX JONES FT INA WROLDSEN,BREATHE,11,7,11
2018-02-16,11,KENDRICK LAMAR & SZA,ALL THE STARS,28,11,6
2018-02-16,12,JASON DERULO FT FRENCH MONTANA,TIP TOE,8,5,14
2018-02-16,13,WEEKND/KENDRICK LAMAR,PRAY FOR ME,15,13,2
2018-02-16,14,CAMILA CABELLO,NEVER BE THE SAME,10,7,10
2018-02-16,15,SIGRID,STRANGERS,13,10,6
2018-02-16,16,NOT3S,MY LOVER,14,14,16
2018-02-16,17,MABEL FT NOT3S,FINE LINE,17,17,4
2018-02-16,18,CRAIG DAVID FT BASTILLE,I KNOW YOU,12,5,12
2018-02-16,19,MARSHMELLO & ANNE-MARIE,FRIENDS,New,19,1
2018-02-16,20,ZAC EFRON & ZENDAYA,REWRITE THE STARS,16,16,7
2018-02-16,21,JACKMAN/SETTLE/EFRON/ZENDAYA,THE GREATEST SHOW,21,21,7
2018-02-16,22,ED SHEERAN,PERFECT,19,1,40
2018-02-16,23,BLOCBOY JB FT DRAKE,LOOK ALIVE,New,23,1
2018-02-16,24,G-EAZY & HALSEY,HIM & I,22,22,11
2018-02-16,25,B YOUNG,JUMANJI,27,25,6
2018-02-16,26,CAMILA CABELLO FT YOUNG THUG,HAVANA,25,1,28
2018-02-16,27,JUSTIN TIMBERLAKE FT STAPLETON,SAY SOMETHING,24,24,3
2018-02-16,28,J HUS,BOUFF DADDY,26,26,14
2018-02-16,29,STEEL BANGLEZ/YUNGEN/MOSTACK,BAD,29,29,12
2018-02-16,30,HAILEE STEINFELD/ALESSO/WATT,LET ME GO,39,30,17
2018-02-16,31,RITA ORA,ANYWHERE,32,2,17
2018-02-16,32,KOJO FUNDS FT RAYE,CHECK,33,32,2
2018-02-16,33,CLEAN BANDIT FT JULIA MICHAELS,I MISS YOU,31,4,16
2018-02-16,34,DUA LIPA,NEW RULES,36,1,32
2018-02-16,35,POST MALONE FT 21 SAVAGE,ROCKSTAR,37,1,22
2018-02-16,36,CHAINSMOKERS,SICK BOY,40,36,4
2018-02-16,37,BAZZI,MINE,50,37,2
2018-02-16,38,MIST,GAME CHANGER,44,35,3
2018-02-16,39,JAMES BAY,WILD LOVE,New,39,1
2018-02-16,40,NF,LET YOU DOWN,35,6,17
2018-02-16,41,MK,17,38,7,23
2018-02-16,42,KENDRICK LAMAR,BLACK PANTHER,New,42,1
2018-02-16,43,RAYE FT MR EAZI,DECLINE,20,15,15
2018-02-16,44,JORJA SMITH FT STORMZY,LET ME DOWN,43,34,5
2018-02-16,45,SCHOOLBOY Q/2 CHAINZ/SAUDI,X,New,45,1
2018-02-16,46,ED SHEERAN,SHAPE OF YOU,45,1,58
2018-02-16,47,MARSHMELLO FT KHALID,SILENCE,42,3,27
2018-02-16,48,CALVIN HARRIS FT PARTYNEXTDOOR,NUH READY NUH READY,New,48,1
2018-02-16,49,CALUM SCOTT,YOU ARE THE REASON,86,49,2
2018-02-16,50,ZEDD/MAREN MORRIS/GREY,THE MIDDLE,46,46,3
2018-02-16,51,CAMILA CABELLO,SHE LOVES CONTROL,60,40,5
2018-02-16,52,TOM WALKER,LEAVE A LIGHT ON,41,41,7
2018-02-16,53,JAY ROCK/LAMAR/FUTURE/BLAKE,KING'S DEAD,New,53,1
2018-02-16,54,KHALID & SWAE LEE,THE WAYS,New,54,1
2018-02-16,55,KENDRICK LAMAR & TRAVIS SCOTT,BIG SHOT,New,55,1
2018-02-16,56,CLIQ FT ALIKA,WAVEY,54,54,6
2018-02-16,57,JAMES ARTHUR,NAKED,30,11,12
2018-02-16,58,DAVE FT MOSTACK,NO WORDS,23,17,15
2018-02-16,59,HAILEE STEINFELD & BLOODPOP,CAPITAL LETTERS,New,59,1
2018-02-16,60,JUSTIN TIMBERLAKE,FILTHY,34,15,6
2018-02-16,61,GEORGE EZRA,PARADISE,51,51,4
2018-02-16,62,JORJA SMITH,I AM,New,62,1
2018-02-16,63,POST MALONE,I FALL APART,47,19,21
2018-02-16,64,MIGOS,STIR FRY,52,51,3
2018-02-16,65,SZA,THE WEEKEND,57,55,7
2018-02-16,66,MIST FT NINES,ON IT,New,66,1
2018-02-16,67,BIG SHAQ,MAN'S NOT HOT,56,3,21
2018-02-16,68,SELENA GOMEZ & MARSHMELLO,WOLVES,53,9,16
2018-02-16,69,SIGALA & ELLA EYRE,CAME HERE FOR LOVE,61,6,32
2018-02-16,70,FREDO,RAPPIN' & TRAPPIN',74,70,2
2018-02-16,71,VINCE STAPLES/YUGEN BLAKROK,OPPS,New,71,1
2018-02-16,72,STORMZY FT MNEK,BLINDED BY YOUR GRACE - PT 2,49,7,19
2018-02-16,73,MIST FT JESSIE WARE,WISH ME WELL,New,73,1
2018-02-16,74,M O/LOTTO BOYZZ/MR EAZI,BAD VIBE,71,71,3
2018-02-16,75,MABEL FT KOJO FUNDS,FINDERS KEEPERS,62,8,27
2018-02-16,76,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX),66,1,41
2018-02-16,77,FREDO FT ASCO,PLAYIN' FOR KEEPS,New,77,1
2018-02-16,78,CAMELPHAT & ELDERBROOK,COLA,70,18,25
2018-02-16,79,MIGOS FT DRAKE,WALK IT TALK IT,48,31,3
2018-02-16,80,SOB X RBE,PARAMEDIC,New,80,1
2018-02-16,81,BEBE REXHA FT FLORIDA GEORGIA,MEANT TO BE,76,76,3
2018-02-16,82,MIGOS/NICKI MINAJ/CARDI B,MOTOR SPORT,59,49,16
2018-02-16,83,CARDI B FT 21 SAVAGE,BARTIER CARDI,63,40,7
2018-02-16,84,SAM SMITH,TOO GOOD AT GOODBYES,65,1,23
2018-02-16,85,PINK,BEAUTIFUL TRAUMA,58,25,16
2018-02-16,86,TROYE SIVAN,MY MY MY,64,38,5
2018-02-16,87,ZAYN FT SIA,DUSK TILL DAWN,69,5,23
2018-02-16,88,PINK,WHAT ABOUT US,68,3,28
2018-02-16,89,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE,67,2,44
2018-02-16,90,FREDO FT NOT3S,HATERS,New,90,1
2018-02-16,91,STEFFLON DON & FRENCH MONTANA,HURTIN' ME,73,7,27
2018-02-16,92,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY,79,1,48
2018-02-16,93,SL,TROPICAL,75,73,6
2018-02-16,94,DRAKE,DIPLOMATIC IMMUNITY,55,21,4
2018-02-16,95,KHALID,YOUNG DUMB & BROKE,72,17,25
2018-02-16,96,TAYLOR SWIFT/ED SHEERAN/FUTURE,END GAME,77,49,7
2018-02-16,97,CNCO & LITTLE MIX,REGGAETON LENTO (REMIX),78,5,26
2018-02-16,98,AB-SOUL/ANDERSON PAAK/BLAKE,BLOODY WATERS,New,98,1
2018-02-16,99,GRM DAILY,YRF,83,83,6
2018-02-16,100,HARRY STYLES,SIGN OF THE TIMES,87,1,24
