chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1969-04-09,1,MARVIN GAYE,I HEARD IT THROUGH THE GRAPEVINE,1,1,9
1969-04-09,2,LULU,BOOM BANG-A-BANG,4,2,5
1969-04-09,3,DESMOND DEKKER AND THE ACES,THE ISRAELITES,5,3,4
1969-04-09,4,DEAN MARTIN,GENTLE ON MY MIND,2,2,10
1969-04-09,5,HOLLIES,SORRY SUZANNE,3,3,6
1969-04-09,6,MARY HOPKIN,GOODBYE,25,6,2
1969-04-09,7,JOE SOUTH,GAMES PEOPLE PLAY,8,6,6
1969-04-09,8,FOUNDATIONS,"IN THE BAD, BAD OLD DAYS",9,8,5
1969-04-09,9,WHO,PINBALL WIZARD,17,9,4
1969-04-09,10,BEACH BOYS,I CAN HEAR MUSIC,18,10,7
1969-04-09,11,SANDIE SHAW,MONSIEUR DUPONT,6,6,9
1969-04-09,12,CILLA BLACK,SURROUND YOURSELF WITH SORROW,11,3,9
1969-04-09,13,TEMPTATIONS,GET READY,13,10,6
1969-04-09,14,PETER SARSTEDT,WHERE DO YOU GO TO (MY LOVELY),7,1,10
1969-04-09,15,NOEL HARRISON,THE WINDMILLS OF YOUR MIND,14,14,7
1969-04-09,16,TREMELOES,HELLO WORLD,22,16,4
1969-04-09,17,BEE GEES,FIRST OF MAY,10,6,8
1969-04-09,18,CLIFF RICHARD,GOOD TIMES,12,12,7
1969-04-09,19,ELVIS PRESLEY,IF I CAN DREAM,15,11,7
1969-04-09,20,BOB AND EARL,HARLEM SHUFFLE,21,20,5
1969-04-09,21,ENGELBERT HUMPERDINCK,THE WAY IT USED TO BE,16,3,10
1969-04-09,22,STEVIE WONDER,I DON'T KNOW WHY I LOVE YOU,26,22,4
1969-04-09,23,RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELIN',RE,1,16
1969-04-09,24,DONALD PEERS,PLEASE DON'T GO,23,3,17
1969-04-09,25,LOVE AFFAIR,ONE ROAD,24,16,8
1969-04-09,26,GLEN CAMPBELL,WICHITA LINEMAN,18,7,11
1969-04-09,27,CLODAGH RODGERS,COME BACK AND SHAKE ME,35,27,3
1969-04-09,28,LES TROUBADOURS DU ROI BAUDOUIN,SANCTUS (MISSA LUBA),RE,28,2
1969-04-09,29,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",DON JUAN,28,23,6
1969-04-09,30,SARAH VAUGHAN AND BILLY ECKSTINE,PASSING STRANGERS,27,24,5
1969-04-09,31,EQUALS,MICHAEL AND THE SLIPPER TREE,33,31,2
1969-04-09,32,JOHNNY NASH,CUPID,28,28,2
1969-04-09,33,MARBLES,THE WALLS FELL DOWN,39,33,3
1969-04-09,34,DIANA ROSS AND THE SUPREMES AND THE TEMPTATIONS,I'M GONNA MAKE YOU LOVE ME,30,3,11
1969-04-09,35,JR WALKER AND THE ALL STARS,ROAD RUNNER,44,35,2
1969-04-09,36,GENE PITNEY,MARIA ELENA,30,25,6
1969-04-09,37,SLY AND THE FAMILY STONE,EVERYDAY PEOPLE,RE,36,2
1969-04-09,38,JACKIE TRENT,I'LL BE THERE,49,38,2
1969-04-09,38,SCAFFOLD,LILY THE PINK,35,1,24
1969-04-09,38,FLEETWOOD MAC,ALBATROSS,35,1,19
1969-04-09,41,CONSORTIUM,ALL THE LOVE IN THE WORLD,41,22,9
1969-04-09,42,TONY BLACKBURN,IT'S ONLY LOVE,45,42,2
1969-04-09,43,FRANK SINATRA,MY WAY,50,43,2
1969-04-09,43,CREAM,BADGE,New,43,1
1969-04-09,45,JEFFERSON,COLOUR OF MY LOVE,New,45,1
1969-04-09,46,AMEN CORNER,(IF PARADISE IS) HALF AS NICE,38,1,11
1969-04-09,47,MARMALADE,OB-LA-DI OB-LA-DA,32,1,19
1969-04-09,48,CATS,SWAN LAKE,New,48,1
1969-04-09,49,HERB ALPERT,THIS GUY'S IN LOVE WITH YOU,RE,3,18
1969-04-09,49,SANDPIPERS,KUMBAYA,RE,38,2
