chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1990-07-22,1,PARTNERS IN KRYME,TURTLE POWER,4,1,2
1990-07-22,2,ELTON JOHN,SACRIFICE/HEALING HANDS,1,1,8
1990-07-22,3,CRAIG MCLACHLAN AND CHECK 1-2,MONA,2,2,7
1990-07-22,4,MADONNA,HANKY PANKY,14,4,2
1990-07-22,5,MC HAMMER,U CAN'T TOUCH THIS,7,5,8
1990-07-22,6,FAB FEATURING MC PARKER,THUNDERBIRDS ARE GO FT MC PARKER,5,5,4
1990-07-22,7,ROXETTE,IT MUST HAVE BEEN LOVE,6,3,9
1990-07-22,8,BLUE PEARL,NAKED IN THE RAIN,17,8,6
1990-07-22,9,TECHNOTRONIC FEATURING YA KID K,ROCKIN' OVER THE BEAT FT YA KID K,15,9,3
1990-07-22,10,SOUP DRAGONS FEATURING JUNIOR REID,I'M FREE FT JUNIOR REID,13,10,3
1990-07-22,11,SNAP!,OOPS UP,9,5,7
1990-07-22,12,GLENN MEDEIROS FEATURING BOBBY BROWN,SHE AIN'T WORTH IT FT BOBBY BROWN,12,12,5
1990-07-22,13,DNA FEATURING SUZANNE VEGA,TOM'S DINER FT SUZANNE VEGA,New,13,1
1990-07-22,14,THE STONE ROSES,ONE LOVE,8,4,3
1990-07-22,15,MAXI PRIEST,CLOSE TO YOU,11,7,8
1990-07-22,16,RIVER CITY PEOPLE,CARRY THE BLAME/CALIFORNIA DREAMIN',18,16,5
1990-07-22,17,LUCIANO PAVAROTTI,NESSUN DORMA,3,2,7
1990-07-22,18,ENGLANDNEWORDER,WORLD IN MOTION...,10,1,9
1990-07-22,19,DREAM WARRIORS,WASH YOUR FACE IN MY SINK,31,19,3
1990-07-22,20,WILSON PHILLIPS,HOLD ON,16,6,10
1990-07-22,21,PAULA ABDUL,KNOCKED OUT (PETTIBONE REMIX),28,21,2
1990-07-22,22,DIANA ROSS,I'M STILL WAITING (PHILL CHILL REMIX),21,21,4
1990-07-22,23,LFO,LFO,37,23,3
1990-07-22,24,POISON,UNSKINNY BOP,19,15,5
1990-07-22,25,PAUL YOUNG,OH GIRL,32,25,4
1990-07-22,26,MAUREEN,THINKING OF YOU,22,11,7
1990-07-22,27,DOUBLE TROUBLE,LOVE DON'T LIVE HERE ANYMORE,23,21,5
1990-07-22,28,PIXIES,VELOURIA,New,28,1
1990-07-22,29,BELL BIV DEVOE,POISON,39,29,9
1990-07-22,30,MC TUNES VS 808 STATE,THE ONLY RHYME THAT BITES,20,10,9
1990-07-22,31,SINEAD O'CONNOR,THE EMPEROR'S NEW CLOTHES,52,31,2
1990-07-22,32,TRICKY DISCO,TRICKY DISCO,New,32,1
1990-07-22,33,BANANARAMA,ONLY YOUR LOVE,New,33,1
1990-07-22,34,ZZ TOP,DOUBLEBACK,47,34,2
1990-07-22,35,VIXEN,HOW MUCH LOVE,New,35,1
1990-07-22,36,ADAMSKI,KILLER,26,1,17
1990-07-22,37,INNOCENCE,SILENT VOICE,41,37,2
1990-07-22,38,BETTY BOO,DOIN' THE DO,24,7,11
1990-07-22,39,DAN REED NETWORK,STARDATE 1990/RAINBOW CHILD,58,39,2
1990-07-22,40,THE JUNGLE BROTHERS,DOIN' OUR OWN DANG,49,40,2
1990-07-22,41,INSPIRAL CARPETS,SHE COMES IN THE FALL,27,27,5
1990-07-22,42,JANET JACKSON,ALRIGHT,25,20,4
1990-07-22,43,PHIL COLLINS,THAT'S JUST THE WAY IT IS,New,43,1
1990-07-22,44,EN VOGUE,LIES,48,44,2
1990-07-22,45,GUN,SHAME ON YOU,33,33,3
1990-07-22,46,MICHAEL BOLTON,WHEN I'M BACK ON MY FEET AGAIN,56,46,2
1990-07-22,47,HEART,I DIDN'T WANT TO NEED YOU,New,47,1
1990-07-22,48,CHIMES,TRUE LOVE,New,48,1
1990-07-22,49,UB40,WEAR YOU TO THE BALL,New,49,1
1990-07-22,50,BOMBALURINA,ITSY BITSY TEENY WEENY YELLOW POLKA DOT BIKINI,New,50,1
1990-07-22,51,GO WEST,KING OF WISHFUL THINKING,New,51,1
1990-07-22,52,CHAD JACKSON,HEAR THE DRUMMER (GET WICKED),35,3,9
1990-07-22,53,BOB GELDOF,GREAT SONG OF INDIFFERENCE,30,15,6
1990-07-22,54,MASSIVO FEATURING TRACY,LOVING YOU FT TRACY,29,25,10
1990-07-22,55,SHUT UP AND DANCE,LAMBORGHINI,New,55,1
1990-07-22,56,THUNDER,GIMME SOME LOVIN',36,36,3
1990-07-22,57,THE HOTHOUSE FLOWERS,I CAN SEE CLEARLY NOW,New,57,1
1990-07-22,58,BIG FUN AND SONIA,YOU'VE GOT A FRIEND,40,14,6
1990-07-22,59,THE ROLLING STONES,ALMOST HEAR YOU SIGH,34,31,5
1990-07-22,60,CANDY FLIP,THIS CAN BE REAL,61,60,3
1990-07-22,61,MONIE LOVE,MONIE IN THE MIDDLE,46,46,3
1990-07-22,62,JASON DONOVAN,ANOTHER NIGHT,38,18,5
1990-07-22,63,BIG COUNTRY,HEART OF THE WORLD,50,50,2
1990-07-22,64,FLOWERED UP,IT'S ON,New,64,1
1990-07-22,65,THE CLASH,RETURN TO BRIXTON,57,57,2
1990-07-22,66,WENDY AND LISA,STRUNG OUT,51,44,6
1990-07-22,67,JAMES,COME HOME {1990},43,32,4
1990-07-22,68,TINGO TANGO,IT IS JAZZ,68,68,2
1990-07-22,69,FAITH NO MORE,FALLING TO PIECES,42,41,3
1990-07-22,70,COLD JAM FEATURING GRACE,LAST NIGHT A DJ SAVED MY LIFE FT GRACE,New,70,1
1990-07-22,71,THE CHARLATANS,THE ONLY ONE I KNOW,44,9,9
1990-07-22,72,NEW KIDS ON THE BLOCK,STEP BY STEP,45,2,7
1990-07-22,73,KICKING BACK WITH THE TAXMAN,EVERYTHING,54,54,4
1990-07-22,74,TONY! TONI! TONE!,OAKLAND STROKE,53,50,5
1990-07-22,75,REGGAE PHILHARMONIC ORCHESTRA FEATURING JAZZY JOYCE,LOVELY THING FT JAZZY JOYCE,82,75,2
1990-07-22,76,LENNY KRAVITZ,LET LOVE RULE,New,76,1
1990-07-22,77,TAYLOR DAYNE,LOVE WILL LEAD YOU BACK,New,77,1
