chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1989-07-02,1,SOUL II SOUL,BACK TO LIFE (HOWEVER DO YOU WANT ME),1,1,5
1989-07-02,2,THE BEAUTIFUL SOUTH,SONG FOR WHOEVER,3,2,6
1989-07-02,3,LONDON BOYS,LONDON NIGHTS,19,3,2
1989-07-02,4,PRINCE,BATDANCE,2,2,3
1989-07-02,5,PET SHOP BOYS,IT'S ALRIGHT,New,5,1
1989-07-02,6,GLADYS KNIGHT,LICENCE TO KILL,8,6,5
1989-07-02,7,QUEEN,BREAKTHRU',13,7,2
1989-07-02,8,U2,ALL I WANT IS YOU,4,4,3
1989-07-02,9,CYNDI LAUPER,I DROVE ALL NIGHT,7,7,10
1989-07-02,10,GUNS N' ROSES,PATIENCE,22,10,2
1989-07-02,11,DOUBLE TROUBLE AND THE REBEL MC,JUST KEEP ROCKIN',11,11,7
1989-07-02,12,SONIA,YOU'LL NEVER STOP ME FROM LOVING YOU,38,12,3
1989-07-02,13,SINITTA,RIGHT BACK WHERE WE STARTED FROM,6,4,6
1989-07-02,14,JASON DONOVAN,SEALED WITH A KISS,5,1,5
1989-07-02,15,M,POP MUZIK {1989},20,15,5
1989-07-02,16,D MOB FEATURING LRS,IT IS TIME TO GET FUNKY FT LRS,9,9,6
1989-07-02,17,DONNA ALLEN,JOY AND PAIN,10,10,6
1989-07-02,18,RUFUS AND CHAKA KHAN,AIN'T NOBODY {1989},New,18,1
1989-07-02,19,CLANNAD FEATURING BONO,IN A LIFETIME FT BONO,17,17,10
1989-07-02,20,GUNS N' ROSES,SWEET CHILD O' MINE {1989},12,6,6
1989-07-02,21,KARYN WHITE,SUPERWOMAN,25,21,5
1989-07-02,22,MONIE LOVE,GRANDPA'S PARTY,37,22,3
1989-07-02,23,THE BANGLES,BE WITH YOU,23,23,5
1989-07-02,24,MADONNA,EXPRESS YOURSELF,15,5,6
1989-07-02,25,HOLLY JOHNSON,ATOMIC CITY,18,18,3
1989-07-02,26,A GUY CALLED GERALD,VOODOO RAY,40,26,13
1989-07-02,27,WATERFRONT,CRY,33,27,7
1989-07-02,28,WE'VE GOT A FUZZBOX AND WE'RE GONNA USE IT,PINK SUNSHINE,16,14,8
1989-07-02,29,PUBLIC ENEMY,FIGHT THE POWER,30,29,3
1989-07-02,30,BETTE MIDLER,WIND BENEATH MY WINGS,42,30,4
1989-07-02,31,DONNA SUMMER,I DON'T WANNA GET HURT,21,7,7
1989-07-02,32,DANNY WILSON,THE SECOND SUMMER OF LOVE,44,32,4
1989-07-02,33,DE LA SOUL,SAY NO GO,New,33,1
1989-07-02,34,NATALIE COLE,MISS YOU LIKE CRAZY,24,2,13
1989-07-02,35,CLIFF RICHARD,THE BEST OF ME,14,2,5
1989-07-02,36,KIRSTY MACCOLL,DAYS,59,36,2
1989-07-02,37,PLACIDO DOMINGO AND JENNIFER RUSH,TIL I LOVED YOU,26,24,9
1989-07-02,38,NORMAN COOK,WON'T TALK ABOUT IT/BLAME IT ON THE BASSLINE,New,38,1
1989-07-02,39,LA MIX,GET LOOSE FT JAZZI P,New,39,1
1989-07-02,40,NENEH CHERRY,MANCHILD,29,5,8
1989-07-02,41,THE POGUES,MISTY MORNING ALBERT BRIDGE,New,41,1
1989-07-02,42,THE CULT,EDIE (CIAO BABY),New,42,1
1989-07-02,43,TRANSVISION VAMP,THE ONLY ONE,28,15,5
1989-07-02,44,JOYCE SIMS,LOOKING FOR A LOVE,39,39,4
1989-07-02,45,LIVING IN A BOX,GATECRASHING,36,36,5
1989-07-02,46,MALCOLM MCLAREN AND THE BOOTZILLA ORCHESTRA,WALTZ DARLING,31,31,7
1989-07-02,47,BANANARAMA,CRUEL SUMMER '89,27,19,5
1989-07-02,48,TONE LOC,FUNKY COLD MEDINA/ON FIRE,32,13,8
1989-07-02,49,TOM PETTY,I WON'T BACK DOWN,34,28,10
1989-07-02,50,JESUS JONES,NEVER ENOUGH,New,50,1
1989-07-02,51,SIMPLY RED,A NEW FLAME,New,51,1
1989-07-02,52,THE WATERBOYS,AND A BANG ON THE EAR,55,52,2
1989-07-02,53,KYLIE MINOGUE,HAND ON YOUR HEART,35,1,10
1989-07-02,54,ONE 2 MANY,DOWNTOWN {1989},43,43,11
1989-07-02,55,KARIYA,LET ME LOVE YOU FOR TONIGHT,New,55,1
1989-07-02,56,BOBBY BROWN,EVERY LITTLE STEP,45,6,8
1989-07-02,57,EARTHA KITT AND BRONSKI BEAT,CHA CHA HEELS,62,57,2
1989-07-02,58,ROACHFORD,KATHLEEN,66,58,2
1989-07-02,59,GUN,BETTER DAYS,67,59,4
1989-07-02,60,TIN MACHINE,UNDER THE GOD,51,51,2
1989-07-02,61,BABY FORD,CHILDREN OF THE REVOLUTION,53,53,4
1989-07-02,62,MIDNIGHT OIL,THE DEAD HEART {1989},75,62,2
1989-07-02,63,RICHARD MARX,SATISFIED,52,52,4
1989-07-02,64,WENDY AND LISA,SATISFACTION,New,64,1
1989-07-02,65,LYNNE HAMILTON,ON THE INSIDE,41,3,12
1989-07-02,66,KISS AMC,A BIT OF U2,58,58,2
1989-07-02,67,UB40,I WOULD DO FOR YOU,46,45,5
1989-07-02,68,SWING OUT SISTER,WHERE IN THE WORLD,New,68,1
1989-07-02,69,CLUBHOUSE,I'M A MAN/YE KE YE KE,71,69,2
1989-07-02,70,BIRDLAND,PARADISE,New,70,1
1989-07-02,71,LL COOL J,I'M THAT TYPE OF GUY,50,43,5
1989-07-02,72,PAULA ABDUL,FOREVER YOUR GIRL,47,24,6
1989-07-02,73,SIMON HARRIS FEATURING LONNIE GORDON,(I'VE GOT YOUR) PLEASURE CONTROL FT LONNIE GORDON,60,60,3
1989-07-02,74,LONDON BOYS,REQUIEM,49,4,24
1989-07-02,75,CARLY SIMON,WHY {1989},65,56,5
1989-07-02,76,VAN MORRISON,HAVE I TOLD YOU LATELY,74,74,4
1989-07-02,77,HEAVY D AND THE BOYZ,WE GOT OUR OWN THANG,New,77,1
1989-07-02,78,PIXIES,HERE COMES YOUR MAN,54,54,2
1989-07-02,79,"ANDERSON, BRUFORD, WAKEMAN, HOWE",BROTHER OF MINE,64,63,3
1989-07-02,80,ARSENAL FOOTBALL CLUB,WE'RE BACK (WHERE WE BELONG),New,80,1
1989-07-02,81,BLACK SABBATH,DEVIL AND DAUGHTER,New,81,1
1989-07-02,82,ELLA FITZGERALD,SUMMERTIME,New,82,1
1989-07-02,83,DEACON BLUE,FERGUS SINGS THE BLUES,RE,14,7
1989-07-02,84,THE BEE GEES,ONE,76,71,3
1989-07-02,85,STRENGTH,BREAKING HEARTS,78,78,3
1989-07-02,86,SABRINA,LIKE A YO-YO,72,72,2
1989-07-02,87,SOUL SISTER,THE WAY TO YOUR HEART,86,84,4
1989-07-02,88,JAMES,SIT DOWN,77,77,2
1989-07-02,89,KON KAN,HARRY HOUDINI,88,88,2
1989-07-02,90,JAMES INGRAM,IT'S REAL,83,83,2
1989-07-02,91,JAKI GRAHAM,FROM NOW ON,73,73,3
1989-07-02,92,45 KING,THE KING IS HERE/THE 900 NUMBER,97,92,5
1989-07-02,93,THE GYPSY KINGS,BAMBOLERO,87,87,2
1989-07-02,94,LUTHER VANDROSS,ANY LOVE {1989},New,94,1
1989-07-02,95,FRAZIER CHORUS,SLOPPY HEART,New,95,1
1989-07-02,96,COWBOY JUNKIES,BLUE MOON REVISITED,New,96,1
1989-07-02,97,ORANGE LEMON,DREAMS OF SANTA ANA/THE TEXICAN,91,91,2
1989-07-02,98,OMAR,I DON'T MIND THE WAITING,94,82,4
1989-07-02,99,DON JOHNSON,TELL IT LIKE IT IS,84,84,3
1989-07-02,100,THE LIGHTNING SEEDS,PURE,New,100,1
