chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1982-01-17,1,BUCKS FIZZ,THE LAND OF MAKE BELIEVE,1,1,9
1982-01-17,2,KRAFTWERK,THE MODEL/COMPUTER LOVE,10,2,13
1982-01-17,3,SHAKIN' STEVENS,OH JULIE,13,3,2
1982-01-17,4,KOOL AND THE GANG,GET DOWN ON IT,3,3,6
1982-01-17,5,THE HUMAN LEAGUE,DON'T YOU WANT ME,2,1,8
1982-01-17,6,JON AND VANGELIS,I'LL FIND MY WAY HOME,8,6,7
1982-01-17,7,MEAT LOAF,DEAD RINGER FOR LOVE,26,7,9
1982-01-17,8,FOREIGNER,WAITING FOR A GIRL LIKE YOU,11,8,7
1982-01-17,9,THE HUMAN LEAGUE,BEING BOILED,19,9,3
1982-01-17,10,ALTERED IMAGES,I COULD BE HAPPY,7,7,7
1982-01-17,11,DOLLAR,MIRROR MIRROR (MON AMOUR),4,4,11
1982-01-17,12,MADNESS,IT MUST BE LOVE,9,4,8
1982-01-17,13,MOBILES,DROWNING IN BERLIN,30,13,3
1982-01-17,14,PHIL LYNOTT,YELLOW PEARL {1981 RE-RELEASE},22,14,8
1982-01-17,15,ADAM & THE ANTS,ANT RAP,5,3,7
1982-01-17,16,THE STRANGLERS,GOLDEN BROWN,25,16,3
1982-01-17,17,ABBA,ONE OF US,6,3,7
1982-01-17,18,CHRISTOPHER CROSS,ARTHUR'S THEME (THE BEST THAT YOU CAN DO),27,18,7
1982-01-17,19,THE FOUR TOPS,DON'T WALK AWAY,23,19,6
1982-01-17,20,ALTON EDWARDS,I JUST WANNA (SPEND SOME TIME WITH YOU),33,20,3
1982-01-17,21,ROD STEWART,YOUNG TURKS,14,11,7
1982-01-17,22,SHAKATAK,EASIER SAID THAN DONE,36,22,10
1982-01-17,23,BROWN SAUCE,I WANNA BE A WINNER,20,20,7
1982-01-17,24,CLIFF RICHARD,DADDY'S HOME,12,2,10
1982-01-17,25,STATUS QUO,ROCK 'N' ROLL,15,8,9
1982-01-17,26,ELECTRIC LIGHT ORCHESTRA,HERE IS THE NEWS/TICKET TO THE MOON,38,26,3
1982-01-17,27,DURAN DURAN,MY OWN WAY,16,14,9
1982-01-17,28,IMAGINATION,FLASHBACK,31,16,11
1982-01-17,29,TWEETS,THE BIRDIE SONG (BIRDIE DANCE),21,2,20
1982-01-17,30,GODLEY AND CREME,WEDDING BELLS,17,7,10
1982-01-17,31,ORCHESTRAL MANOEUVRES IN THE DARK,MAID OF ORLEANS (THE WALTZ OF JOAN OF ARC),New,31,1
1982-01-17,32,DAVID BOWIE,WILD IS THE WIND,29,24,9
1982-01-17,33,SNOWMEN,HOKEY COKEY,28,18,7
1982-01-17,34,CHAS AND DAVE,STARS OVER 45,24,21,7
1982-01-17,35,OLIVIA NEWTON-JOHN,LANDSLIDE,43,35,2
1982-01-17,36,GILLAN,RESTLESS,New,36,1
1982-01-17,37,GEORGE BENSON,NEVER GIVE UP ON A GOOD THING,New,37,1
