chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1997-04-20,1,R KELLY,I BELIEVE I CAN FLY,1,1,5
1997-04-20,2,ROBBIE WILLIAMS,OLD BEFORE I DIE,New,2,1
1997-04-20,3,U2,STARING AT THE SUN,New,3,1
1997-04-20,4,DJ QUICKSILVER,BELLISSIMA,4,4,4
1997-04-20,5,DAFT PUNK,AROUND THE WORLD,New,5,1
1997-04-20,6,BLACKSTREET,DON'T LEAVE ME,New,6,1
1997-04-20,7,SHOLA AMA,YOU MIGHT NEED SOMEBODY,7,7,2
1997-04-20,8,LIGHTNING SEEDS,YOU SHOWED ME,New,8,1
1997-04-20,9,COURSE,READY OR NOT,5,5,2
1997-04-20,10,FAITHLESS,REVERENCE,New,10,1
1997-04-20,11,NO DOUBT,DON'T SPEAK,6,1,10
1997-04-20,12,ORBITAL,THE SAINT,3,3,2
1997-04-20,13,BLUR,SONG 2,2,2,2
1997-04-20,14,MICHELLE GAYLE,SENSATIONAL,New,14,1
1997-04-20,15,SASH!,ENCORE UNE FOIS,14,2,9
1997-04-20,16,2 PAC AND SNOOP DOGGY DOGG,WANTED DEAD OR ALIVE,New,16,1
1997-04-20,17,TEXAS,HALO,10,10,2
1997-04-20,18,SMOKE CITY,UNDERWATER LOVE,13,4,3
1997-04-20,19,SPICE GIRLS,MAMA/WHO DO YOU THINK YOU ARE,15,1,7
1997-04-20,20,WANNADIES,HIT,New,20,1
1997-04-20,21,G.U.N.,CRAZY YOU,New,21,1
1997-04-20,22,ZHANE,REQUEST LINE,New,22,1
1997-04-20,23,SUPERNATURALS,SMILE,RE,23,2
1997-04-20,24,KRS-ONE,STEP INTO A WORLD (RAPTURE'S DELIGHT),New,24,1
1997-04-20,25,ROBERT OWENS,I'LL BE YOUR FRIEND,RE,25,3
1997-04-20,26,SUPERGRASS,RICHARD III,11,2,3
1997-04-20,27,KAVANA,MFEO,8,8,2
1997-04-20,28,BRAND NEW HEAVIES,SOMETIMES,18,11,3
1997-04-20,29,ERYKAH BADU,ON & ON,12,12,2
1997-04-20,30,BRUCE SPRINGSTEEN,SECRET GARDEN,17,17,2
1997-04-20,31,DEPECHE MODE,IT'S NO GOOD,16,5,3
1997-04-20,32,DAVID BOWIE,DEAD MAN WALKING,New,32,1
1997-04-20,33,N-TRANCE,D.I.S.C.O,19,11,4
1997-04-20,34,CHEMICAL BROTHERS,BLOCK ROCKIN' BEATS,20,1,4
1997-04-20,35,B REAL/BUSTA RHYMES/COOLIO...,HIT 'EM HIGH (THE MONSTARS' ANTHEM),24,8,4
1997-04-20,36,SLACKER,SCARED,New,36,1
1997-04-20,37,SUEDE,LAZY,9,9,2
1997-04-20,38,SWV,CAN WE,31,18,3
1997-04-20,39,CHARLATANS,NORTH COUNTRY BOY,23,4,4
1997-04-20,40,CAST,FREE ME,28,7,4
1997-04-20,41,BRYAN ADAMS,18 TIL I DIE,22,22,2
1997-04-20,42,OFFSPRING,GONE AWAY,New,42,1
1997-04-20,43,PIANOMAN,PARTY PEOPLE (LIVE YOUR LIFE BE FREE),New,43,1
1997-04-20,44,FUNKY GREEN DOGS,FIRED UP!,29,17,3
1997-04-20,45,LIL' KIM FT PUFF DADDY,NO TIME,New,45,1
1997-04-20,46,MAKAVELI,TO LIVE & DIE IN L.A.,25,10,3
1997-04-20,47,WET WET WET,IF I NEVER SEE YOU AGAIN,35,3,6
1997-04-20,48,SPICE GIRLS,2 BECOME 1,34,1,18
1997-04-20,49,LIVIN' JOY,WHERE CAN I FIND LOVE,26,12,4
1997-04-20,50,KIM ENGLISH,SUPERNATURAL,New,50,1
1997-04-20,51,NATURAL BORN GROOVES,GROOVEBIRD,21,21,4
1997-04-20,52,NO MERCY,WHERE DO YOU GO,40,2,15
1997-04-20,53,FUGEES,RUMBLE IN THE JUNGLE,39,3,8
1997-04-20,54,3T FEATURING HERBIE,GOTTA BE YOU,30,10,4
1997-04-20,55,BLUEBOY,REMEMBER ME,38,8,13
1997-04-20,56,GINA G,FRESH,33,6,6
1997-04-20,57,LISA STANSFIELD,THE REAL THING,52,9,6
1997-04-20,58,BOYZONE,ISN'T IT A WONDER,37,2,6
1997-04-20,59,BLUR,BEETLEBUM,80,1,9
1997-04-20,60,MC LYTE FEATURING XSCAPE,KEEP ON KEEPIN' ON,27,27,2
1997-04-20,61,SUBCIRCUS,YOU LOVE YOU,New,61,1
1997-04-20,62,KULA SHAKER,HUSH,43,2,8
1997-04-20,63,UP YER RONSON FT MARY PEARCE,I WILL BE RELEASED,32,32,2
1997-04-20,64,BACKSTREET BOYS,ANYWHERE FOR YOU,42,4,5
1997-04-20,65,B.B.E.,FLASH,46,5,5
1997-04-20,66,FUTURE SOUND OF LONDON,WE HAVE EXPLOSIVE,36,12,3
1997-04-20,67,BEE GEES,ALONE,51,5,9
1997-04-20,68,REEF,CONSIDERATION,49,13,4
1997-04-20,69,SEAL,FLY LIKE AN EAGLE,56,13,5
1997-04-20,70,BEAUTIFUL SOUTH,BLACKBIRD ON THE WIRE,59,23,5
1997-04-20,71,DAMAGE,LOVE GUARANTEED,41,7,6
1997-04-20,72,MADONNA,ANOTHER SUITCASE IN ANOTHER HALL,58,7,5
1997-04-20,73,WHITNEY HOUSTON,I BELIEVE IN YOU AND ME,61,16,5
1997-04-20,74,EN VOGUE,DON'T LET GO (LOVE),63,5,16
1997-04-20,75,PETER ANDRE,NATURAL,65,6,8
1997-04-20,76,CRYSTAL WATERS,SAY...IF YOU FEEL ALRIGHT,45,45,2
1997-04-20,77,GEORGE MICHAEL,OLDER/I CAN'T MAKE YOU LOVE ME,85,3,12
1997-04-20,78,ULTRACYNIC,NOTHING IS FOREVER,47,47,4
1997-04-20,79,911,THE DAY WE FIND LOVE,RE,4,9
1997-04-20,80,LINOLEUM,ON A TUESDAY,New,80,1
1997-04-20,81,H.H.C.,WE'RE NOT ALONE,44,44,2
1997-04-20,82,MANSUN,SHE MAKES MY NOSE BLEED,RE,9,6
1997-04-20,83,PRODIGY,FIRESTARTER,84,1,46
1997-04-20,84,THOMAS RIBEIRO,LIL' DARLIN',New,84,1
1997-04-20,85,LL COOL J,AIN'T NOBODY,RE,1,11
1997-04-20,86,BARRY MANILOW,I'D REALLY LOVE TO SEE YOU TONIGHT,New,86,1
1997-04-20,87,SAM WALKER,JUST CAN'T GET ENOUGH,New,87,1
1997-04-20,88,ARTIST,THE HOLY RIVER,RE,19,4
1997-04-20,89,DEPECHE MODE,BARREL OF A GUN,87,4,8
1997-04-20,90,PROLAPSE,KILLING THE BLAND,New,90,1
1997-04-20,91,MARK OWEN,CLEMENTINE,RE,3,7
1997-04-20,92,BARBRA STREISAND & BRYAN ADAMS,I FINALLY FOUND SOMEONE,RE,10,12
1997-04-20,93,RAGGA & JACK MAGIC ORCHESTRA,MAN IN THE MOON (MAMMA),New,93,1
1997-04-20,94,18 WHEELER,GREASE,New,94,1
1997-04-20,95,TORI AMOS,PROFESSIONAL WIDOW (IT'S GOT TO BE BIG),89,1,14
1997-04-20,96,MICHELLE GAYLE,DO YOU KNOW,92,6,8
1997-04-20,97,OTT,LET ME IN,RE,12,8
1997-04-20,98,SO WHAT,UNITED,New,98,1
1997-04-20,99,ENIGMA,T.N.T. FOR THE BRAIN,60,60,2
1997-04-20,100,NUYORICAN SOUL FEAT INDIA,RUNAWAY,96,24,8
