chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1991-04-07,1,CHESNEY HAWKES,THE ONE AND ONLY,1,1,9
1991-04-07,2,JAMES,SIT DOWN {1991},2,2,3
1991-04-07,3,THE WATERBOYS,THE WHOLE OF THE MOON {1991},11,3,2
1991-04-07,4,MADONNA,RESCUE ME,RE,4,2
1991-04-07,5,ROD STEWART,RHYTHM OF MY HEART,3,3,5
1991-04-07,6,THE WONDER STUFF,THE SIZE OF A COW,New,6,1
1991-04-07,7,ROXETTE,JOYRIDE,4,4,6
1991-04-07,8,N-JOI,ANTHEM {1991},19,8,2
1991-04-07,9,SIMPSONS,DEEP DEEP TROUBLE,22,9,2
1991-04-07,10,DANNII MINOGUE,LOVE AND KISSES,15,10,3
1991-04-07,11,THE BEE GEES,SECRET LOVE,5,5,7
1991-04-07,12,GARY CLAIL ON-U SOUND SYSTEM,HUMAN NATURE,14,12,3
1991-04-07,13,FEARGAL SHARKEY,I'VE GOT NEWS FOR YOU,12,12,6
1991-04-07,14,SNAP,SNAP MEGAMIX,10,10,3
1991-04-07,15,SIMPLE MINDS,LET THERE BE LOVE,7,6,4
1991-04-07,16,QUARTZ FEATURING DINA CARROLL,IT'S TOO LATE FT DINA CARROLL,8,8,11
1991-04-07,17,PET SHOP BOYS,WHERE THE STREETS HAVE NO NAME/CAN'T TAKE MY EYES OFF YOU/HOW CAN YOU EXPECT TO BE TAKEN SERIOUSLY?,6,4,4
1991-04-07,18,BLACK BOX,STRIKE IT UP,26,18,2
1991-04-07,19,DEFINITION OF SOUND,WEAR YOUR LOVE LIKE HEAVEN,17,17,6
1991-04-07,20,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS,HERE WE GO FT FREEDOM WILLIAMS,21,20,3
1991-04-07,21,SCRITTI POLITTI FEATURING SHABBA RANKS,SHE'S A WOMAN FT SHABBA RANKS,20,20,5
1991-04-07,22,MOCK TURTLES,CAN YOU DIG IT?,33,22,6
1991-04-07,23,MIKE AND THE MECHANICS,WORD OF MOUTH,35,23,5
1991-04-07,24,THE CLASH,SHOULD I STAY OR SHOULD I GO,13,1,7
1991-04-07,25,BANDERAS,THIS IS YOUR LIFE,16,16,8
1991-04-07,26,HALE AND PACE AND THE STONKERS,THE STONK,9,1,6
1991-04-07,27,MONIE LOVE VS ADEVA,RING MY BELL,36,27,2
1991-04-07,28,R.E.M.,LOSING MY RELIGION,24,19,6
1991-04-07,29,ALISON LIMERICK,WHERE LOVE LIVES (COME ON IN),39,29,5
1991-04-07,30,THE SHAMEN,HYPERREAL,38,30,2
1991-04-07,31,INSPIRAL CARPETS,CARAVAN,30,30,3
1991-04-07,32,THE CLASH,ROCK THE CASBAH {1991},New,32,1
1991-04-07,33,MORRISSEY,SING YOUR LIFE,New,33,1
1991-04-07,34,ZUCCHERO FEATURING PAUL YOUNG,SENZA UNA DONNA (WITHOUT A WOMAN) FT PAUL YOUNG,49,34,3
1991-04-07,35,SILVER BULLET,UNDERCOVER ANARCHIST,New,35,1
1991-04-07,36,ORCHESTRAL MANOEUVRES IN THE DARK,SAILING ON THE SEVEN SEAS,51,36,3
1991-04-07,37,JIVE BUNNY AND THE MASTERMIXERS,OVER TO YOU JOHN (HERE WE GO AGAIN),28,28,4
1991-04-07,38,TRANSVISION VAMP,(I JUST WANNA) B WITH U,New,38,1
1991-04-07,39,PETE WYLIE AND THE FARM,SINFUL! (SCARY JIGGIN' WITH DOCTOR LOVE),New,39,1
1991-04-07,40,XPANSIONS,MOVE YOUR BODY (ELEVATION),27,7,13
1991-04-07,41,KATHERINE E,I'M ALRIGHT,46,41,2
1991-04-07,42,STEVIE B,BECAUSE I LOVE YOU (THE POSTMAN SONG),18,6,8
1991-04-07,43,THE ROLLING STONES,HIGHWIRE,29,29,3
1991-04-07,44,GLORIA ESTEFAN,SEAL OUR FATE,73,44,2
1991-04-07,45,MASSIVE,UNFINISHED SYMPATHY,31,13,8
1991-04-07,46,THE SOURCE,YOU GOT THE LOVE,23,4,11
1991-04-07,47,SIMPSONS,DO THE BARTMAN,25,1,12
1991-04-07,48,MILLTOWN BROTHERS,HERE I STAND,New,48,1
1991-04-07,49,VANILLA ICE,I LOVE YOU,50,49,3
1991-04-07,50,ALISON MOYET,IT WON'T BE LONG,66,50,2
1991-04-07,51,THE ALARM,RAW,New,51,1
1991-04-07,52,QUADROPHONIA,QUADROPHONIA,New,52,1
1991-04-07,53,HAPPY MONDAYS,LOOSE FIT,37,17,6
1991-04-07,54,FRANCES NERO,FOOTSTEPS FOLLOWING ME,New,54,1
1991-04-07,55,MADONNA,CRAZY FOR YOU {1991},34,2,7
1991-04-07,56,REBEL MC FEATURING TENOR FLY,WICKEDEST SOUND FT TENOR FLY,52,52,2
1991-04-07,57,INXS,BY MY SIDE,42,42,3
1991-04-07,58,CHER,THE SHOOP SHOOP SONG (IT'S IN HIS KISS),New,58,1
1991-04-07,59,CHRIS REA,HEAVEN,57,57,2
1991-04-07,60,2 IN A ROOM,SHE'S GOT ME GOING CRAZY,54,54,2
1991-04-07,61,GEORGE MICHAEL,COWBOYS AND ANGELS,45,45,3
1991-04-07,62,ROACHFORD,GET READY,New,62,1
1991-04-07,63,ZZ TOP,MY HEAD'S IN MISSISSIPPI,New,63,1
1991-04-07,64,LENNY KRAVITZ,ALWAYS ON THE RUN,44,41,3
1991-04-07,65,OLETA ADAMS,YOU'VE GOT TO GIVE ME ROOM/RHYTHM OF LIFE,New,65,1
1991-04-07,66,BIZARRE INC,PLAYING WITH KNIVES,53,43,5
1991-04-07,67,ENIGMA,MEA CULPA PART II,58,55,3
1991-04-07,68,JESUS JONES,WHO? WHERE? WHY?,40,21,7
